coarse_panel_count,fine_panel_count,pseudo_time_relative_difference,kinematic_rms_relative_change,kinematic_convergence_integral_relative_change,root_body_eta_relative_change,interface_s_lambda_relative_change,measured_s_lambda_relative_change,solved_dipole_coefficient_relative_change,body_vertical_force_coefficient_relative_change,computed_pressure_peak_relative_change,computed_peak_eta_relative_change,matched_pseudo_time_trajectory_available,free_surface_eta_relative_l2,body_pressure_curve_relative_l2,full_body_pressure_curve_relative_l2,shallow_jet_pressure_curve_relative_l2_diagnostic
320,640,0.0,0.06893941583162275,0.2915887416768057,0.0,0.0,7.65360588116995e-05,0.000304180663049873,2.4653829938363272e-05,4.002935731800542e-05,0.0,False,0.01860310528503883,6.145705014413245e-05,7.20628814447478e-05,0.00398357148985009
640,1280,0.0,0.06897931083924032,0.06977260867622484,0.0,0.0,3.418335908194457e-05,0.00022013112544000353,9.441535319904437e-06,9.890753072160383e-06,0.0,False,0.016793187099842517,1.7282716020483415e-05,2.2975400943639627e-05,0.0017777634774792887
