case,field,x,region,discrepancy_sq,reference_sq
free_surface_fn167,elevation_local,0.06395456606438725,waterline,0.0001500396094657889,0.02783997203276894
free_surface_fn167,elevation_local,0.06395456606438725,interior,1.100414487544444e-06,0.09134351090836976
free_surface_fn167,elevation_local,0.06395456606438725,control,1.501701824298287e-08,0.0007602538064172715
free_surface_fn167,elevation_local,0.0852667872112444,waterline,0.00024352878356355032,0.028134217395553933
free_surface_fn167,elevation_local,0.0852667872112444,interior,1.0748212455859678e-06,0.08938440780503629
free_surface_fn167,elevation_local,0.0852667872112444,control,1.4044421635389038e-08,0.0007141285136885534
free_surface_fn167,elevation_local,0.10657900835810154,waterline,0.00031345455208161134,0.02850673593895013
free_surface_fn167,elevation_local,0.10657900835810154,interior,1.0538393468421053e-06,0.08733563277290159
free_surface_fn167,elevation_local,0.10657900835810154,control,1.3104251328052767e-08,0.0006701618154175122
free_surface_fn167,elevation_local,0.12789122950495868,waterline,0.0003203093155723942,0.0289460330005095
free_surface_fn167,elevation_local,0.12789122950495868,interior,1.036108225277808e-06,0.08519547066180663
free_surface_fn167,elevation_local,0.12789122950495868,control,1.2201065170698757e-08,0.0006282920957518364
free_surface_fn167,elevation_local,0.14920345065181584,waterline,0.00025724656836831295,0.02944893236468305
free_surface_fn167,elevation_local,0.14920345065181584,interior,1.0197651017459543e-06,0.08296394706294083
free_surface_fn167,elevation_local,0.14920345065181584,control,1.1337798692954796e-08,0.0005884574840852529
free_surface_fn167,elevation_local,0.17051567179867297,waterline,0.0001552062177087387,0.0300255797705637
free_surface_fn167,elevation_local,0.17051567179867297,interior,1.003159820864665e-06,0.08064273484343208
free_surface_fn167,elevation_local,0.17051567179867297,control,1.0515724900076625e-08,0.0005505960465197239
free_surface_fn167,elevation_local,0.1918278929455301,waterline,6.715546746976226e-05,0.030695765324955753
free_surface_fn167,elevation_local,0.1918278929455301,interior,9.853994471690014e-07,0.07823506946581563
free_surface_fn167,elevation_local,0.1918278929455301,control,9.734667357231284e-09,0.0005146458912481739
free_surface_fn167,elevation_local,0.21314011409238726,waterline,3.958222466144994e-05,0.03147751655610616
free_surface_fn167,elevation_local,0.21314011409238726,interior,9.666296118603351e-07,0.07574568124453288
free_surface_fn167,elevation_local,0.21314011409238726,control,8.993391471021222e-09,0.0004805452059606708
free_surface_fn167,elevation_local,0.23445233523924439,waterline,8.684053311307391e-05,0.03237387587395102
free_surface_fn167,elevation_local,0.23445233523924439,interior,9.48064911269827e-07,0.07318074138475505
free_surface_fn167,elevation_local,0.23445233523924439,control,8.290097422106584e-09,0.00044823225401887675
free_surface_fn167,elevation_local,0.2557645563861015,waterline,0.00018273860048001868,0.03336544293844196
free_surface_fn167,elevation_local,0.2557645563861015,interior,9.318349278867043e-07,0.07054780921882649
free_surface_fn167,elevation_local,0.2557645563861015,control,7.622936149404817e-09,0.00041764535971528487
free_surface_fn167,elevation_local,0.2770767775329587,waterline,0.0002743549970373625,0.034413455512431024
free_surface_fn167,elevation_local,0.2770767775329587,interior,9.207021802236183e-07,0.0678557624722371
free_surface_fn167,elevation_local,0.2770767775329587,control,6.990462086490126e-09,0.00038872291112717467
free_surface_fn167,elevation_local,0.29838899867981583,waterline,0.00031067964113940926,0.035472451249973266
free_surface_fn167,elevation_local,0.29838899867981583,interior,9.176647708810625e-07,0.06511469173894022
free_surface_fn167,elevation_local,0.29838899867981583,control,6.391933202189091e-09,0.00036140340253327824
free_surface_fn167,elevation_local,0.31970121982667293,waterline,0.00027031966442643334,0.0365062384663844
free_surface_fn167,elevation_local,0.31970121982667293,interior,9.254321967064626e-07,0.0623357446353405
free_surface_fn167,elevation_local,0.31970121982667293,control,5.827387137697054e-09,0.000335625528510587
free_surface_fn167,elevation_local,0.3410134409735301,waterline,0.0001729729411913915,0.03749909926365885
free_surface_fn167,elevation_local,0.3410134409735301,interior,9.457944348198009e-07,0.0595309133031989
free_surface_fn167,elevation_local,0.3410134409735301,control,5.297470804298275e-09,0.00031132833058070564
free_surface_fn167,elevation_local,0.36232566212038725,waterline,6.842716520939304e-05,0.03845683674924036
free_surface_fn167,elevation_local,0.36232566212038725,interior,9.789859080160178e-07,0.05671276922032532
free_surface_fn167,elevation_local,0.36232566212038725,control,4.803070379890648e-09,0.0002884513866592576
free_surface_fn167,elevation_local,0.38363788326724435,waterline,9.357379682934277e-06,0.039397795053937076
free_surface_fn167,elevation_local,0.38363788326724435,interior,1.0232286653630594e-06,0.053894159443184916
free_surface_fn167,elevation_local,0.38363788326724435,control,4.3448529810014824e-09,0.0002669350253651655
free_surface_fn167,elevation_local,0.4049501044141015,waterline,2.3082885914412007e-05,0.040339095831700214
free_surface_fn167,elevation_local,0.4049501044141015,interior,1.0746604100481367e-06,0.051087886325312463
free_surface_fn167,elevation_local,0.4049501044141015,control,3.9228604204185795e-09,0.000246720542722735
free_surface_fn167,elevation_local,0.42626232556095867,waterline,9.773950304673698e-05,0.04128523431460869
free_surface_fn167,elevation_local,0.42626232556095867,interior,1.127775775461905e-06,0.04830639683755695
free_surface_fn167,elevation_local,0.42626232556095867,control,3.5362730135446213e-09,0.00022775039848068224
free_surface_fn167,elevation_local,0.44757454670781577,waterline,0.0001900031823446409,0.04222409783825597
free_surface_fn167,elevation_local,0.44757454670781577,interior,1.1763488002448862e-06,0.045561507107923144
free_surface_fn167,elevation_local,0.44757454670781577,control,3.1833953562742495e-09,0.00020996837296462738
free_surface_fn167,elevation_local,0.4688867678546729,waterline,0.0002494278774393634,0.043130994483456954
free_surface_fn167,elevation_local,0.4688867678546729,interior,1.21462565117445e-06,0.04286418290194483
free_surface_fn167,elevation_local,0.4688867678546729,control,2.861835891110242e-09,0.00019331967218668927
free_surface_fn167,elevation_local,0.4901989890015301,waterline,0.0002455081497488232,0.04397719945579788
free_surface_fn167,elevation_local,0.4901989890015301,interior,1.2384614361212252e-06,0.04022438854244338
free_surface_fn167,elevation_local,0.4901989890015301,control,2.568793700065945e-09,0.00017775097748865524
free_surface_fn167,elevation_local,0.5115112101483872,waterline,0.0001826599399861829,0.04473805377274234
free_surface_fn167,elevation_local,0.5115112101483872,interior,1.2460796271566208e-06,0.03765100687938202
free_surface_fn167,elevation_local,0.5115112101483872,control,2.3013523980312233e-09,0.0001632104447027682
free_surface_fn167,elevation_local,0.5328234312952443,waterline,9.564112597551386e-05,0.04539714813906717
free_surface_fn167,elevation_local,0.5328234312952443,interior,1.2382574133152018e-06,0.03515182325435495
free_surface_fn167,elevation_local,0.5328234312952443,control,2.0567110217319053e-09,0.0001496476651500034
free_surface_fn167,elevation_local,0.5541356524421015,waterline,2.9050787385669135e-05,0.045946119108465994
free_surface_fn167,elevation_local,0.5541356524421015,interior,1.2179296867487993e-06,0.03273355869377603
free_surface_fn167,elevation_local,0.5541356524421015,control,1.8323322876423281e-09,0.00013701360556185667
free_surface_fn167,elevation_local,0.5754478735889587,waterline,1.304893519675295e-05,0.04638193611265072
free_surface_fn167,elevation_local,0.5754478735889587,interior,1.1893767300353692e-06,0.03040193306753456
free_surface_fn167,elevation_local,0.5754478735889587,control,1.6260291252202639e-09,0.00012526054553412653
free_surface_fn167,elevation_local,0.5967600947358158,waterline,4.870939877566933e-05,0.04670394896988566
free_surface_fn167,elevation_local,0.5967600947358158,interior,1.1572502113004217e-06,0.02816173824099386
free_surface_fn167,elevation_local,0.5967600947358158,control,1.4360211225842717e-09,0.00011434202934200536
free_surface_fn167,elevation_local,0.6180723158826729,waterline,0.00011017377882825837,0.04691167811113494
free_surface_fn167,elevation_local,0.6180723158826729,interior,1.125679301363539e-06,0.026016904157040575
free_surface_fn167,elevation_local,0.6180723158826729,control,1.260974487643041e-09,0.00010421284439684133
free_surface_fn167,elevation_local,0.63938453702953,waterline,0.00016099830072561924,0.04700283861404431
free_surface_fn167,elevation_local,0.63938453702953,interior,1.0976136452058554e-06,0.023970546473096037
free_surface_fn167,elevation_local,0.63938453702953,control,1.1000113768987586e-09,9.482903229277812e-05
free_surface_fn167,elevation_local,0.6606967581763872,waterline,0.000174510645948912,0.046970825131799274
free_surface_fn167,elevation_local,0.6606967581763872,interior,1.0744587053004206e-06,0.022024991536893065
free_surface_fn167,elevation_local,0.6606967581763872,control,9.526604121198607e-10,8.614793150654383e-05
free_surface_fn167,elevation_local,0.6820089793232443,waterline,0.00014671304650588717,0.04680209507230114
free_surface_fn167,elevation_local,0.6820089793232443,interior,1.0559895479656485e-06,0.020181781611445633
free_surface_fn167,elevation_local,0.6820089793232443,control,8.187322993393673e-10,7.812824461077676e-05
free_surface_fn167,elevation_local,0.7033212004701015,waterline,9.549578289301465e-05,0.04647543025746526
free_surface_fn167,elevation_local,0.7033212004701015,interior,1.0405065745842164e-06,0.018441668958425254
free_surface_fn167,elevation_local,0.7033212004701015,control,6.981365174543703e-10,7.073011836117245e-05
free_surface_fn167,elevation_local,0.7246334216169587,waterline,4.814902374930893e-05,0.04596529316148107
free_surface_fn167,elevation_local,0.7246334216169587,interior,1.0252018349033331e-06,0.0168046106403999
free_surface_fn167,elevation_local,0.7246334216169587,control,5.906869820085467e-10,6.391522286825502e-05
free_surface_fn167,elevation_local,0.7459456427638158,waterline,2.544498698193064e-05,0.045249632613099444
free_surface_fn167,elevation_local,0.7459456427638158,interior,1.006703824703477e-06,0.015269776243592645
free_surface_fn167,elevation_local,0.7459456427638158,control,4.959558333419783e-10,5.7646816462729114e-05
free_surface_fn167,elevation_local,0.7672578639106729,waterline,3.151556327233642e-05,0.044319397750406435
free_surface_fn167,elevation_local,0.7672578639106729,interior,9.817408113800457e-07,0.013835578306576887
free_surface_fn167,elevation_local,0.7672578639106729,control,4.132172218195126e-10,5.188978556069347e-05
free_surface_fn167,elevation_local,0.78857008505753,waterline,5.436664022380527e-05,0.04318480300468493
free_surface_fn167,elevation_local,0.78857008505753,interior,9.478147532494273e-07,0.012499730760700573
free_surface_fn167,elevation_local,0.78857008505753,control,3.414867639335462e-10,4.6610653214672805e-05
free_surface_fn167,elevation_local,0.8098823062043872,waterline,7.523612776211909e-05,0.0418739951565764
free_surface_fn167,elevation_local,0.8098823062043872,interior,9.037405227881803e-07,0.011259335198963856
free_surface_fn167,elevation_local,0.8098823062043872,control,2.79627631957091e-10,4.177755524242251e-05
free_surface_fn167,elevation_local,0.8311945273512443,waterline,8.020624422973294e-05,0.04042347339182262
free_surface_fn167,elevation_local,0.8311945273512443,interior,8.499117558571269e-07,0.010110989464411631
free_surface_fn167,elevation_local,0.8311945273512443,control,2.2647898860619154e-10,3.736018792088075e-05
free_surface_fn167,elevation_local,0.8525067484981015,waterline,6.710607284224057e-05,0.038864498243647336
free_surface_fn167,elevation_local,0.8525067484981015,interior,7.882176986731866e-07,0.009050908936754228
free_surface_fn167,elevation_local,0.8525067484981015,control,1.8097111681986063e-10,3.3329735362626266e-05
free_surface_fn167,elevation_local,0.8738189696449586,waterline,4.448146391163847e-05,0.037212709593859056
free_surface_fn167,elevation_local,0.8738189696449586,interior,7.21635928068617e-07,0.008075048732373464
free_surface_fn167,elevation_local,0.8738189696449586,control,1.422132132119209e-10,2.9658787226335968e-05
free_surface_fn167,elevation_local,0.8951311907918157,waterline,2.454394108839335e-05,0.03546696136657203
free_surface_fn167,elevation_local,0.8951311907918157,interior,6.536222883172311e-07,0.007179215129332053
free_surface_fn167,elevation_local,0.8951311907918157,control,1.0955658004824169e-10,2.632125804276772e-05
free_surface_fn167,elevation_local,0.9164434119386728,waterline,1.529013508551249e-05,0.03361815755834617
free_surface_fn167,elevation_local,0.9164434119386728,interior,5.874705133348319e-07,0.006359156752248983
free_surface_fn167,elevation_local,0.9164434119386728,control,8.263590479413555e-11,2.3292318212215936e-05
free_surface_fn167,elevation_local,0.93775563308553,waterline,1.6663329335496882e-05,0.03166253321610685
free_surface_fn167,elevation_local,0.93775563308553,interior,5.258010126810324e-07,0.005610629883237026
free_surface_fn167,elevation_local,0.93775563308553,control,6.137685130885675e-11,2.0548344018006174e-05
free_surface_fn167,elevation_local,0.9590678542323872,waterline,2.2376369682569564e-05,0.029610394630824665
free_surface_fn167,elevation_local,0.9590678542323872,interior,4.702736647346263e-07,0.004929436918635008
free_surface_fn167,elevation_local,0.9590678542323872,control,4.5944421516480716e-11,1.8066890398099347e-05
free_surface_fn167,elevation_local,0.9803800753792443,waterline,2.523583970031585e-05,0.027483465499659042
free_surface_fn167,elevation_local,0.9803800753792443,interior,4.2153762342724936e-07,0.004311441568904129
free_surface_fn167,elevation_local,0.9803800753792443,control,3.661053248006408e-11,1.5826686409833114e-05
free_surface_fn167,elevation_local,1.0016922965261015,waterline,2.1948662303933627e-05,0.025301041601128973
free_surface_fn167,elevation_local,1.0016922965261015,interior,3.793680264896097e-07,0.003752568058886802
free_surface_fn167,elevation_local,1.0016922965261015,control,3.3547138154817093e-11,1.380764995313077e-05
free_surface_fn167,elevation_local,1.0230045176729585,waterline,1.4387431603611322e-05,0.02306321631323329
free_surface_fn167,elevation_local,1.0230045176729585,interior,3.4291379156910193e-07,0.003248793698242796
free_surface_fn167,elevation_local,1.0230045176729585,control,3.6592060792154115e-11,1.199091587359205e-05
free_surface_fn167,elevation_local,1.0443167388198158,waterline,7.120607859444563e-06,0.020743418374377428
free_surface_fn167,elevation_local,1.0443167388198158,interior,3.1098776278364284e-07,0.0027961444561883683
free_surface_fn167,elevation_local,1.0443167388198158,control,4.506547357045082e-11,1.0358870322161271e-05
free_surface_fn167,elevation_local,1.0656289599666728,waterline,3.5728454031659977e-06,0.01829923262097588
free_surface_fn167,elevation_local,1.0656289599666728,interior,2.823508525884723e-07,0.002390701666346187
free_surface_fn167,elevation_local,1.0656289599666728,control,5.771422437385957e-11,8.89518424985166e-06
free_surface_fn167,elevation_local,1.08694118111353,waterline,3.7762220525832736e-06,0.015700896536634486
free_surface_fn167,elevation_local,1.08694118111353,interior,2.5595705067182653e-07,0.002028625124270998
free_surface_fn167,elevation_local,1.08694118111353,control,7.282283136836465e-11,7.584840014095541e-06
free_surface_fn167,elevation_local,1.1082534022603872,waterline,5.119313071570508e-06,0.01296589989074946
free_surface_fn167,elevation_local,1.1082534022603872,interior,2.311308004234213e-07,0.0017061942689328325
free_surface_fn167,elevation_local,1.1082534022603872,control,8.846861633109983e-11,6.414146971342711e-06
free_surface_fn167,elevation_local,1.1295656234072442,waterline,5.112539650267417e-06,0.010182084846013883
free_surface_fn167,elevation_local,1.1295656234072442,interior,2.076505361535637e-07,0.001419865574912598
free_surface_fn167,elevation_local,1.1295656234072442,control,1.0284241526778153e-10,5.370744245348997e-06
free_surface_fn167,elevation_local,1.1508778445541015,waterline,3.752550113172283e-06,0.00750464495759796
free_surface_fn167,elevation_local,1.1508778445541015,interior,1.8572432185712394e-07,0.0011663413443603354
free_surface_fn167,elevation_local,1.1508778445541015,control,1.1453238797639224e-10,4.44359118145619e-06
free_surface_fn167,elevation_local,1.1721900657009585,waterline,3.5613352335190037e-06,0.005123740580476194
free_surface_fn167,elevation_local,1.1721900657009585,interior,1.658694810692844e-07,0.0009426431858482766
free_surface_fn167,elevation_local,1.1721900657009585,control,1.226872052237013e-10,3.6229479430865427e-06
free_surface_fn167,elevation_local,1.1935022868478158,waterline,4.598637489382682e-06,0.0034994094010496186
free_surface_fn167,elevation_local,1.1935022868478158,interior,1.4765587844820358e-07,0.0007579437562085
free_surface_fn167,elevation_local,1.1935022868478158,control,1.27761734862893e-10,2.911232986035198e-06
free_surface_fn167,elevation_local,1.2148145079946728,waterline,4.382373117266435e-06,0.003169966898932777
free_surface_fn167,elevation_local,1.2148145079946728,interior,1.2674709756606857e-07,0.0006428829272284655
free_surface_fn167,elevation_local,1.2148145079946728,control,1.33122351549571e-10,2.336133439867324e-06
free_surface_fn167,elevation_local,1.2361267291415299,waterline,4.161526079238955e-06,0.002857948013146712
free_surface_fn167,elevation_local,1.2361267291415299,interior,1.0796279751065907e-07,0.0005412480528277246
free_surface_fn167,elevation_local,1.2361267291415299,control,1.3642238997222883e-10,1.858093356905112e-06
free_surface_fn167,elevation_local,1.2574389502883871,waterline,3.93671648521458e-06,0.002563474665044296
free_surface_fn167,elevation_local,1.2574389502883871,interior,9.120306939344364e-08,0.0004520236627049839
free_surface_fn167,elevation_local,1.2574389502883871,control,1.3760932569180588e-10,1.463783371106479e-06
free_surface_fn167,elevation_local,1.2787511714352442,waterline,3.7086275611729996e-06,0.0022866169368761136
free_surface_fn167,elevation_local,1.2787511714352442,interior,7.636017355631167e-08,0.00037421599220997944
free_surface_fn167,elevation_local,1.2787511714352442,control,1.3671089670514313e-10,1.1412374857832968e-06
free_surface_fn167,elevation_local,1.3000633925821015,waterline,3.4780112685282743e-06,0.0020273907118230658
free_surface_fn167,elevation_local,1.3000633925821015,interior,6.331958341399475e-08,0.00030685613783701415
free_surface_fn167,elevation_local,1.3000633925821015,control,1.3382572179846178e-10,8.797697176326688e-07
free_surface_fn167,elevation_local,1.3213756137289585,waterline,3.245696497921931e-06,0.0017857553340409494
free_surface_fn167,elevation_local,1.3213756137289585,interior,5.196113307865462e-08,0.00024900317491337954
free_surface_fn167,elevation_local,1.3213756137289585,control,1.2911291062162173e-10,6.69890940996044e-07
free_surface_fn167,elevation_local,1.3426878348758158,waterline,3.012604272748584e-06,0.0015616113003179188
free_surface_fn167,elevation_local,1.3426878348758158,interior,4.216025837260958e-08,0.0001997472252336101
free_surface_fn167,elevation_local,1.3426878348758158,control,1.227809687904235e-10,5.032262695419912e-07
free_surface_fn167,elevation_local,1.3640000560226728,waterline,2.779787964301773e-06,0.001354797997432075
free_surface_fn167,elevation_local,1.3640000560226728,interior,3.3789315314054224e-08,0.00015821246052304423
free_surface_fn167,elevation_local,1.3640000560226728,control,1.1507632858387746e-10,3.724333033279889e-07
free_surface_fn167,elevation_local,1.3853122771695299,waterline,2.5485658961009176e-06,0.0011650915029471735
free_surface_fn167,elevation_local,1.3853122771695299,interior,2.671896201743594e-08,0.00012356002534458373
free_surface_fn167,elevation_local,1.3853122771695299,control,1.0627183863679568e-10,2.7112156041309326e-07
free_surface_fn167,elevation_local,1.4066244983163871,waterline,2.3209718298005796e-06,0.0009922024729682498
free_surface_fn167,elevation_local,1.4066244983163871,interior,2.081963512579356e-08,9.499086029989519e-05
free_surface_fn167,elevation_local,1.4066244983163871,control,9.665545039356608e-11,1.9377340376510462e-07
free_surface_fn167,elevation_local,1.4279367194632442,waterline,2.119782984750691e-06,0.000835774148891798
free_surface_fn167,elevation_local,1.4279367194632442,interior,1.595601653696117e-08,7.174840300867358e-05
free_surface_fn167,elevation_local,1.4279367194632442,control,8.653257708676072e-11,1.35666765950574e-07
free_surface_fn167,elevation_local,1.4492489406101015,waterline,1.9299359677022425e-06,0.0006953805248108519
free_surface_fn167,elevation_local,1.4492489406101015,interior,1.2003007603615088e-08,5.3121140230494306e-05
free_surface_fn167,elevation_local,1.4492489406101015,control,7.619174404991355e-11,9.279996588422155e-08
free_surface_fn167,elevation_local,1.4705611617569585,waterline,1.7405933491759891e-06,0.0005705248245222753
free_surface_fn167,elevation_local,1.4705611617569585,interior,8.843295702985575e-09,3.844497932568466e-05
free_surface_fn167,elevation_local,1.4705611617569585,control,6.589943626309335e-11,6.181890343827008e-08
free_surface_fn167,elevation_local,1.4918733829038158,waterline,1.5522534051484336e-06,0.000460641982042249
free_surface_fn167,elevation_local,1.4918733829038158,interior,6.3645009336232995e-09,2.7105399381906526e-05
free_surface_fn167,elevation_local,1.4918733829038158,control,5.589974779623534e-11,3.994690753630006e-08
free_surface_fn167,elevation_local,1.5131856040506728,waterline,1.3639187972296879e-06,0.00036512600740982087
free_surface_fn167,elevation_local,1.5131856040506728,interior,4.4610567646743934e-09,1.853930532637015e-05
free_surface_fn167,elevation_local,1.5131856040506728,control,4.64069127038676e-11,2.491747894463758e-08
free_surface_fn167,elevation_local,1.5344978251975299,waterline,1.1721180851870757e-06,0.00028330039550995085
free_surface_fn167,elevation_local,1.5344978251975299,interior,3.03477585172779e-09,1.2236644156863598e-05
free_surface_fn167,elevation_local,1.5344978251975299,control,3.760113975489186e-11,1.4910286270440174e-08
free_surface_fn167,elevation_local,1.5558100463443871,waterline,9.8226407991452e-07,0.00021428946838165342
free_surface_fn167,elevation_local,1.5558100463443871,interior,1.9950280780763915e-09,7.741647966604483e-06
free_surface_fn167,elevation_local,1.5558100463443871,control,2.962822219341205e-11,8.490611522165774e-09
free_surface_fn167,elevation_local,1.5771222674912442,waterline,8.027201621054741e-07,0.00015714222750748354
free_surface_fn167,elevation_local,1.5771222674912442,interior,1.2604014062157744e-09,4.653498998771478e-06
free_surface_fn167,elevation_local,1.5771222674912442,control,2.259602470187685e-11,4.55233846327394e-09
free_surface_fn167,elevation_local,1.5984344886381014,waterline,6.354096127539839e-07,0.00011092103042054217
free_surface_fn167,elevation_local,1.5984344886381014,interior,7.598797822613537e-10,2.6264508231299334e-06
free_surface_fn167,elevation_local,1.5984344886381014,control,1.6571465781688558e-11,2.2648580002797204e-09
free_surface_fn167,elevation_local,1.6197467097849585,waterline,4.824932185870755e-07,7.461550125370195e-05
free_surface_fn167,elevation_local,1.6197467097849585,interior,4.331249760057206e-10,1.3693119953934478e-06
free_surface_fn167,elevation_local,1.6197467097849585,control,1.158054213982882e-11,1.0241317302518098e-09
free_surface_fn167,elevation_local,1.6410589309318155,waterline,3.4638950574174424e-07,4.71449087510625e-05
free_surface_fn167,elevation_local,1.6410589309318155,interior,2.3041907110636176e-10,6.441151497845349e-07
free_surface_fn167,elevation_local,1.6410589309318155,control,7.609361283337794e-12,4.080607787294368e-10
free_surface_fn167,elevation_local,1.6623711520786728,waterline,2.29777966886872e-07,2.7361916945500524e-05
free_surface_fn167,elevation_local,1.6623711520786728,interior,1.1224927474987377e-10,2.638111180065946e-07
free_surface_fn167,elevation_local,1.6623711520786728,control,4.606028116845209e-12,1.363470755878212e-10
free_surface_fn167,elevation_local,1.6836833732255299,waterline,1.3554386468688008e-07,1.4058235808653284e-05
free_surface_fn167,elevation_local,1.6836833732255299,interior,4.8540591695186336e-11,8.880820894224945e-08
free_surface_fn167,elevation_local,1.6836833732255299,control,2.483213501870312e-12,3.5020903086052746e-11
free_surface_fn167,elevation_local,1.7049955943723871,waterline,6.649202608420995e-08,5.973091259832282e-06
free_surface_fn167,elevation_local,1.7049955943723871,interior,1.7573242896993068e-11,2.2170222136017905e-08
free_surface_fn167,elevation_local,1.7049955943723871,control,1.1212299676373688e-12,5.795544122505006e-12
free_surface_fn167,elevation_local,1.7263078155192442,waterline,2.4217643537161237e-08,1.8067504518125032e-06
free_surface_fn167,elevation_local,1.7263078155192442,interior,4.651113288632851e-12,3.314776178338495e-09
free_surface_fn167,elevation_local,1.7263078155192442,control,3.7154067068978653e-13,3.980103145545147e-13
free_surface_fn167,elevation_local,1.7476200366661014,waterline,5.827284676851671e-09,2.451791936582111e-07
free_surface_fn167,elevation_local,1.7476200366661014,interior,5.838086452754972e-13,1.641632695542465e-10
free_surface_fn167,elevation_local,1.7476200366661014,control,6.116411278274477e-14,1.5990970941999733e-14
free_surface_fn167,elevation_local,1.7689322578129585,waterline,3.5858726273687046e-12,2.529446366049714e-12
free_surface_fn167,elevation_local,1.7689322578129585,interior,5.124877959509141e-17,1.7921824469737496e-16
free_surface_fn167,elevation_local,1.7689322578129585,control,2.307087857457503e-17,8.158091426741899e-17
free_surface_fn167,elevation_local,1.7902444789598158,waterline,0.0,0.0
free_surface_fn167,elevation_local,1.7902444789598158,interior,0.0,0.0
free_surface_fn167,elevation_local,1.7902444789598158,control,0.0,0.0
free_surface_fn226,phi_local,1.5857312361404375e-05,waterline,7.173483304635788e-06,0.1375461658362851
free_surface_fn226,phi_local,1.5857312361404375e-05,interior,1.5040087043106992e-06,0.05115686248613317
free_surface_fn226,phi_local,1.5857312361404375e-05,control,4.850426306691874e-10,0.00018881665117869185
free_surface_fn226,phi_local,0.018893232568500864,waterline,4.8981163435286284e-06,0.132487320786923
free_surface_fn226,phi_local,0.018893232568500864,interior,1.4380848031925838e-06,0.047496599905307746
free_surface_fn226,phi_local,0.018893232568500864,control,4.668972805844888e-10,0.0001743960278012773
free_surface_fn226,phi_local,0.03777060782464032,waterline,3.1523619236378117e-06,0.12744976429710747
free_surface_fn226,phi_local,0.03777060782464032,interior,1.3721355070821966e-06,0.044043689284810617
free_surface_fn226,phi_local,0.03777060782464032,control,4.510762935922281e-10,0.000160924834599161
free_surface_fn226,phi_local,0.05664798308077978,waterline,2.251337838237123e-06,0.12244044982123786
free_surface_fn226,phi_local,0.05664798308077978,interior,1.3066073976408121e-06,0.04079043094143661
free_surface_fn226,phi_local,0.05664798308077978,control,4.3735014600174495e-10,0.00014835054877661868
free_surface_fn226,phi_local,0.07552535833691924,waterline,2.308722613078726e-06,0.11746633631796494
free_surface_fn226,phi_local,0.07552535833691924,interior,1.2419321402467954e-06,0.03772912082983789
free_surface_fn226,phi_local,0.07552535833691924,control,4.2550932092632956e-10,0.00013662298086617234
free_surface_fn226,phi_local,0.0944027335930587,waterline,3.2202430810386167e-06,0.11253431516676035
free_surface_fn226,phi_local,0.0944027335930587,interior,1.1785056428677285e-06,0.03485207675320852
free_surface_fn226,phi_local,0.0944027335930587,control,4.153593706491852e-10,0.00012569419838013223
free_surface_fn226,phi_local,0.11328010884919816,waterline,4.698075509125853e-06,0.10765114980201218
free_surface_fn226,phi_local,0.11328010884919816,interior,1.116671011168067e-06,0.03215166265658766
free_surface_fn226,phi_local,0.11328010884919816,control,4.067165514586913e-10,0.00011551845113084474
free_surface_fn226,phi_local,0.1321574841053376,waterline,6.3459000928646195e-06,0.10282343280634124
free_surface_fn226,phi_local,0.1321574841053376,interior,1.0567062411991689e-06,0.02962031090748446
free_surface_fn226,phi_local,0.1321574841053376,control,3.994042406463075e-10,0.00010605209825952737
free_surface_fn226,phi_local,0.15103485936147706,waterline,7.755159372044915e-06,0.09805756185619545
free_surface_fn226,phi_local,0.15103485936147706,interior,9.988171205322517e-07,0.027250542532480937
free_surface_fn226,phi_local,0.15103485936147706,control,3.9325026632253783e-10,9.725353696967673e-05
free_surface_fn226,phi_local,0.16991223461761654,waterline,8.598942440314118e-06,0.09335973322101397
free_surface_fn226,phi_local,0.16991223461761654,interior,9.431353551018402e-07,0.02503498543688667
free_surface_fn226,phi_local,0.16991223461761654,control,3.8808520848501055e-10,8.908313292286784e-05
free_surface_fn226,phi_local,0.18878960987375598,waterline,8.701638928362842e-06,0.08873594977698027
free_surface_fn226,phi_local,0.18878960987375598,interior,8.897215453599583e-07,0.022966390684012093
free_surface_fn226,phi_local,0.18878960987375598,control,3.8374167028838644e-10,8.150315222471612e-05
free_surface_fn226,phi_local,0.20766698512989543,waterline,8.069399494816766e-06,0.0841920396357708
free_surface_fn226,phi_local,0.20766698512989543,interior,8.385723281922609e-07,0.021037646948723718
free_surface_fn226,phi_local,0.20766698512989543,control,3.800544721239419e-10,7.447769490844813e-05
free_surface_fn226,phi_local,0.2265443603860349,waterline,6.876580270533846e-06,0.07973368118174154
free_surface_fn226,phi_local,0.2265443603860349,interior,7.89630790023701e-07,0.019241793285227782
free_surface_fn226,phi_local,0.2265443603860349,control,3.7686168406705994e-10,6.797262981367842e-05
free_surface_fn226,phi_local,0.24542173564217437,waterline,5.414102998993562e-06,0.07536643016382466
free_surface_fn226,phi_local,0.24542173564217437,interior,7.427991373123544e-07,0.017572030361189105
free_surface_fn226,phi_local,0.24542173564217437,control,3.7400637878179285e-10,6.195553075850747e-05
free_surface_fn226,phi_local,0.2642991108983138,waterline,4.014372539301361e-06,0.07109574423043065
free_surface_fn226,phi_local,0.2642991108983138,interior,6.979525702807934e-07,0.016021730310072244
free_surface_fn226,phi_local,0.2642991108983138,control,3.7133895228454775e-10,5.639561391302998e-05
