component,sigma,omega_rad_s,coefficient,value_dimensional,value_nondimensional,harmonic_fit_residual_nrmse,restoring_subtraction,diagnostic_zero_restoring_component,target_identifier,beam_m,deadrise_deg,trim_deg,fn_b,mean_wetted_length_over_b,lcg_from_transom_m,rho_water_kg_m3,gravity_m_s2,matrix_coordinate_contract,response_calibration_used
raw_bem,1.855694516,8.924499998413234,A33,13.277684563829357,0.17419062490330417,0.024535561167623655,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.855694516,8.924499998413234,A53,-19.377021274476675,-0.5995474907789566,0.03581035925660408,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.855694516,8.924499998413234,B33,771.5440431525928,2.1046783966365727,0.024535561167623655,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.855694516,8.924499998413234,B53,-36.67328735824541,-0.23594403681750897,0.03581035925660408,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
resolved_station_bem,1.855694516,8.924499998413234,A33,10.691969284389492,0.14026849351191406,0.05942801764546537,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
resolved_station_bem,1.855694516,8.924499998413234,A53,-17.68452515846652,-0.5471796998201048,0.11355772493458548,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
resolved_station_bem,1.855694516,8.924499998413234,B33,743.5633009300527,2.028350331893819,0.05942801764546537,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
resolved_station_bem,1.855694516,8.924499998413234,B53,-18.40917364250099,-0.11843865266988653,0.11355772493458548,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
transom_extrapolation,1.855694516,8.924499998413234,A33,2.5857152794398672,0.03392213139139015,0.26094855510230575,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
transom_extrapolation,1.855694516,8.924499998413234,A53,-1.692496116010155,-0.05236779095885179,0.26111459304429974,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
transom_extrapolation,1.855694516,8.924499998413234,B33,27.980742222540247,0.07632806474275396,0.26094855510230575,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
transom_extrapolation,1.855694516,8.924499998413234,B53,-18.264113715744397,-0.11750538414762227,0.26111459304429974,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.855694516,8.924499998413234,A33,-22.110160446053914,-0.29006432908507734,0.039905245771726695,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.855694516,8.924499998413234,A53,-9.25860815053959,-0.28647206431430855,0.04876463958093602,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.855694516,8.924499998413234,B33,222.16898081840296,0.6060499831229711,0.039905245771726695,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.855694516,8.924499998413234,B53,73.54042283745491,0.4731352295756067,0.04876463958093602,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.855694516,8.924499998413234,A33,35.3878450098833,0.4642549539883819,0.013380052969406067,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.855694516,8.924499998413234,A53,-10.118413123937094,-0.3130754264646483,0.006907565216288032,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.855694516,8.924499998413234,B33,549.3750623341899,1.4986284135136017,0.013380052969406067,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.855694516,8.924499998413234,B53,-110.2137101957003,-0.7090792663931156,0.006907565216288032,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.855694516,8.924499998413234,A33,12.19109371105192,0.15993558376645342,0.004789345178696068,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.855694516,8.924499998413234,A53,-6.726179630710429,-0.20811579153462423,0.00504178878221972,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.855694516,8.924499998413234,B33,135.66182040748507,0.3700689613172925,0.004789345178696068,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.855694516,8.924499998413234,B53,-74.16781780715202,-0.4771716853310805,0.00504178878221972,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.855694516,8.924499998413234,A33,13.141040408461658,0.17239798321954822,0.0038087909192996766,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.855694516,8.924499998413234,A53,-3.3904535418000767,-0.1049045611704197,0.00328935055717029,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.855694516,8.924499998413234,B33,175.39730401992975,0.478462532210923,0.0038087909192996766,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.855694516,8.924499998413234,B53,-44.34449321810159,-0.2852980873598488,0.00328935055717029,zero_diagnostic_only,False,begovic2014_monohedral_fn282_regression_check_v3,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
