iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,root_body_eta,root_resolution_ratio,bem_condition_number,accepted_time_step,maximum_displacement_ratio
0,0.0,1.9159170713842608,5.660583989325194,0.0029925011009551447,1.6906102810240506,0.18507482530693764,0.17350234682742838,30314.29108921309,,
1,0.0003671324635696152,1.482240824188017,5.700288825941648,0.018970870781812976,0.9722519659933173,0.19517889736185268,1.10280471923919,22685.153780785917,0.0003671324635696152,0.17205275023919295
2,0.0008543512988140886,1.5136373761985837,5.707336917170905,0.016576097340505764,1.0657705383026945,0.19562040838033812,0.9637846181917478,24117.965267302017,0.00048721883524447345,0.19260846712281293
3,0.0013481283082093154,1.5368321160365945,5.713998170204084,0.014176972372229717,1.1554754217243042,0.1959908102222483,0.8259691963871421,26260.884931947276,0.0004937770093952266,0.19480083812765484
4,0.0018437200175975524,1.5794024814122432,5.720295002264034,0.011726513191241262,1.2424136336931917,0.19626838220037168,0.6851103445962956,29637.82782825862,0.0004955917093882369,0.19787732703021219
5,0.002333223679262406,1.6423123457700177,5.726358170129995,0.00916521357142817,1.3272887747706936,0.19643490050376355,0.536681168331224,35142.121264051566,0.0004895036616648537,0.2017133015096089
6,0.002805067565351012,1.188535061658146,5.757058178862742,0.01880091680556171,1.045994487863859,0.20456771268729868,1.1172083830165105,22174.27059819695,0.00047184388608860614,0.18993383898004673
7,0.00327681581400578,1.2360257414294802,5.764486189947687,0.0167328055629416,1.1223904526222395,0.2052168718867904,0.9747975434352938,22436.164426326963,0.00047174824865476786,0.1901991004168203
8,0.003766470627784669,1.2872200933103704,5.771706078893166,0.014586774725429803,1.2034147502805068,0.20582820510228017,0.8488976717695423,23359.850609328485,0.0004896548137788887,0.19278593482940645
9,0.004258922937176423,1.3952138669436245,5.778597607426764,0.012369022764087904,1.2846719524060233,0.2063751419190576,0.7203450658918039,24681.333005869754,0.0004924523093917544,0.19528390000686147
10,0.004749096961037293,1.5411725103188052,5.785188580992144,0.010024290000693981,1.3674738326714577,0.20684347620088328,0.5848326282832468,26577.017253882652,0.0004901740238608695,0.1985830407092729
11,0.005228722795013695,1.0761714799794364,5.8071567956292665,0.018226517184807094,1.1101135012180416,0.21278812071185804,1.0634689327761573,21540.46642619793,0.00047962583397640266,0.18996677909221718
12,0.005722086942121072,1.0509652808697894,5.8146679151992435,0.01636780402982796,1.1852258424953714,0.21357848195436668,0.9551245773916451,21936.558371922285,0.0004933641471073761,0.19136329275255512
13,0.006215803592170461,1.0515965864107943,5.821915929771022,0.014481309560378502,1.2589085377036398,0.21433086265559198,0.8438241321150666,22440.48648760124,0.000493716650049389,0.19270979319161438
14,0.006710070715870836,1.071243146789527,5.828896496266742,0.01252182731785052,1.333680352797324,0.21503830107694077,0.7294032555507409,23123.998976072064,0.0004942671237003754,0.19473764075293065
15,0.007201632565576372,1.112441926648061,5.835605205176049,0.010440678149613043,1.4112277825919417,0.21569139862085995,0.6086301921586597,24042.945163500193,0.0004915618497055356,0.197413394463976
16,0.00768485819079257,0.9854560677504794,5.850738590273631,0.017877326578444836,1.115195426424331,0.2195900245287019,1.04369651519009,21615.11318993645,0.00048322562521619825,0.1900364541899317
17,0.008188624866952939,0.9829335769569603,5.857840597488054,0.016045677601927755,1.194095314874807,0.22039238196435784,0.9355108525656515,21920.26340178314,0.0005037666761603677,0.19251630614752532
18,0.008692577723541504,0.9877713044890004,5.864725495915573,0.014189346639036591,1.2718248641713583,0.2211644925181575,0.8270517409370433,22391.765779328616,0.0005039528565885658,0.1938125529287831
19,0.009195320627156488,1.0032203050956225,5.871375278528913,0.012266234912455732,1.3503733016576813,0.2218985962861335,0.7153165281521698,23002.152634941212,0.0005027429036149832,0.19571283248111654
20,0.009693653414192612,1.0319092995651518,5.877776840241429,0.01022515212203391,1.4315795926662735,0.2225862609850333,0.596991695506064,23789.05951545933,0.0004983327870361252,0.19820735385451502
21,0.010182181087640504,0.9167759808452675,5.891226182872764,0.017806265987026233,1.144387028611621,0.22613755995741114,1.0410152971355304,21574.371054485553,0.0004885276734478918,0.19013326547305723
22,0.01069103994453352,0.9082838947916794,5.89822932018366,0.016140879146846095,1.2187839527590034,0.22700513385548682,0.9420639354419352,21714.340082841136,0.0005088588568930161,0.19257843203272484
