lambda,thickness,s_lambda,s_tau,subiterations,body_xi,body_eta,free_xi,free_eta
0.0,0.016476075979554618,1.4293902874164812,-3.4364775863899695,0,3.4590879539284827,0.2590050529387482,3.4647231037964543,0.2435226059212527
0.00852708918824871,0.009039171194234115,2.581339782533414,-3.425163046946834,132,3.4671007967154632,0.2619214892050638,3.4701923753428603,0.2534274467358214
0.01705417837649742,0.006984168256824755,3.3213031156775887,-3.4163918276987983,155,3.475113639502444,0.26483792547137935,3.4775023657306536,0.2582749540981139
0.02558126756474613,0.006774394405395734,3.4068314021797454,-3.4078621585907327,138,3.4831264822894243,0.26775436173769496,3.4854434616349024,0.2613885133046512
0.03410835675299484,0.006755412221113204,3.3993266255396475,-3.3993350482743554,94,3.4911393250764053,0.27067079800401056,3.493449812132494,0.2643227869894635
0.04263544594124355,0.006738463950789419,3.3908012446144737,-3.3908079422431032,93,3.499152167863386,0.2735872342703261,3.5014568582696297,0.2672551494203374
0.05116253512949226,0.006721519076226756,3.382274158109826,-3.3822808362186,93,3.5071650106503665,0.2765036705366417,3.5094639055681838,0.27018750866023966
0.05968962431774097,0.006704574204953788,3.3737470689241706,-3.373753730194103,93,3.515177853437347,0.2794201068029573,3.5174709528678627,0.27311986789705067
0.06821671350598968,0.006687629331632505,3.365219979734311,-3.365226624169602,93,3.5231906962243276,0.28233654306927286,3.5254780001668413,0.27605222713578637
0.07674380269423839,0.006670684456249187,3.356692890544445,-3.356699518145097,93,3.531203539011308,0.28525297933558846,3.5334850474651147,0.2789845863764598
0.0852708918824871,0.006653739578798439,3.3481658013545794,-3.348172412120588,93,3.5392163817982887,0.28816941560190407,3.541492094762681,0.281916945619076
0.09379798107073581,0.006636794699274851,3.3396387121647138,-3.3396453060960747,93,3.5472292245852692,0.2910858518682196,3.5494991420595383,0.28484930486363996
0.10232507025898452,0.0066198498176729854,3.3311116229748476,-3.331118200071557,93,3.5552420673722502,0.2940022881345352,3.557506189355685,0.28778166411015693
0.11085215944723323,0.006602904933987377,3.322584533784981,-3.3225910940470356,93,3.563254910159231,0.29691872440085076,3.565513236651119,0.29071402335863195
0.11937924863548194,0.0065859600482125295,3.3140574445951145,-3.31406398802251,93,3.5712677529462113,0.29983516066716637,3.573520283945838,0.2936463826090702
0.12790633782373065,0.00656901516034292,3.3055303554052484,-3.30553688199798,93,3.579280595733192,0.30275159693348197,3.581527331239841,0.2965787418614769
0.13643342701197936,0.006552070270373002,3.297003266215382,-3.297009775973446,93,3.5872934385201725,0.3056680331997975,3.5895343785331253,0.29951110111585727
0.14496051620022807,0.006535125378297193,3.288476177025515,-3.288482669948908,93,3.595306281307153,0.3085844694661131,3.5975414258256895,0.3024434603722165
0.15348760538847678,0.006518180484109886,3.279949087835648,-3.2799555639243656,93,3.6033191240941336,0.3115009057324287,3.605548473117531,0.30537581963055993
0.1620146945767255,0.006501235587805442,3.271421998645781,-3.271428457899819,93,3.6113319668811146,0.31441734199874427,3.61355552040865,0.30830817889089274
0.1705417837649742,0.006484290689378193,3.262894909455914,-3.2629013518752683,93,3.619344809668095,0.3173337782650599,3.6215625676990415,0.3112405381532204
0.1790688729532229,0.006467345788822443,3.254367820266047,-3.2543742458507134,93,3.6273576524550757,0.3202502145313755,3.6295696149887053,0.31417289741754817
0.18759596214147162,0.006450400886132465,3.2458407310761794,-3.245847139826154,93,3.6353704952420562,0.323166650797691,3.637576662277639,0.31710525668388145
0.19612305132972033,0.006433455981302506,3.237313641886312,-3.2373200338015904,93,3.643383338029037,0.3260830870640066,3.645583709565841,0.3200376159522257
0.20465014051796904,0.006416511074326777,3.228786552696444,-3.2287929277770226,93,3.6513961808160174,0.32899952333032223,3.6535907568533093,0.32296997522258625
0.21317722970621775,0.006399566165199461,3.2202594635065767,-3.2202658217524505,93,3.659409023602998,0.3319159595966378,3.6615978041400417,0.32590233449496864
0.22170431889446646,0.006382621253914709,3.211732374316709,-3.2117387157278743,93,3.6674218663899785,0.3348323958629534,3.6696048514260355,0.3288346937693784
0.23023140808271517,0.006365676340466644,3.203205285126841,-3.2032116097032937,93,3.6754347091769595,0.337748832129269,3.6776118987112905,0.331767053045821
