component,sigma,omega_rad_s,coefficient,value_dimensional,value_nondimensional,harmonic_fit_residual_nrmse,restoring_subtraction,restoring_matrices_sha256,target_identifier,beam_m,deadrise_deg,trim_deg,fn_b,mean_wetted_length_over_b,lcg_from_transom_m,rho_water_kg_m3,gravity_m_s2,matrix_coordinate_contract,response_calibration_used
front,1.4,7.774541989381373,B53,24.060291820129414,0.4236874819292146,0.07753302020809029,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
front,1.4,7.774541989381373,B55,10.385671387307202,0.5751116951537093,0.18027706699188223,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.4,7.774541989381373,A33,0.7272054442326131,0.02261391532236197,0.010770038729576156,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.4,7.774541989381373,A35,4.572116357449781,0.4471042462127003,0.007546702181834107,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.4,7.774541989381373,A53,-0.21477203571809883,-0.021002415868276038,0.011419223934285341,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.4,7.774541989381373,A55,-1.5959915035404268,-0.4907891748334859,0.008186315671367305,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.4,7.774541989381373,B33,60.75764799441444,0.3402301649192963,0.010770038729576156,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.4,7.774541989381373,B35,-109.79270729887399,-1.933384517420247,0.007546702181834107,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.4,7.774541989381373,B53,-20.932518524031806,-0.3686092475596571,0.011419223934285341,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.4,7.774541989381373,B55,39.02672999406114,2.161124496064966,0.008186315671367305,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.4,7.774541989381373,A33,-3.5495621117348493,-0.11038077019753471,0.029389712610307407,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.4,7.774541989381373,A35,7.27036087207949,0.7109637995342979,0.06439041550740696,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.4,7.774541989381373,A53,-0.5559291882105868,-0.05436394903588428,0.029436921782766464,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.4,7.774541989381373,A55,0.7966296739807367,0.24497449984762473,0.06821844820118447,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.4,7.774541989381373,B33,104.98332776004763,0.5878847535517044,0.029389712610307407,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.4,7.774541989381373,B35,-50.89323074436666,-0.8961996364185087,0.06439041550740696,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.4,7.774541989381373,B53,12.133927024431117,0.2136712648926806,0.029436921782766464,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_forward_post_chine,1.4,7.774541989381373,B55,-4.869040708467181,-0.2696255399570297,0.06821844820118447,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.4,7.774541989381373,A33,1.5925327330382606,0.04952300709329839,0.026981696498291803,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.4,7.774541989381373,A35,6.090592193127613,0.5955949977214,0.016020344928374206,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.4,7.774541989381373,A53,-0.2142482082882767,-0.02095119112904241,0.019284043361702027,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.4,7.774541989381373,A55,-0.6651266248630094,-0.20453551704514397,0.013240850510436197,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.4,7.774541989381373,B33,86.19328467645752,0.48266442873336624,0.026981696498291803,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.4,7.774541989381373,B35,-84.77709387890246,-1.492874388197492,0.016020344928374206,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.4,7.774541989381373,B53,-9.583581863053794,-0.16876119781816984,0.019284043361702027,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_middle_post_chine,1.4,7.774541989381373,B55,10.440851175377272,0.5781673032383233,0.013240850510436197,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_pre_chine,1.4,7.774541989381373,A33,-16.128752832761105,-0.5015559959128921,0.03827286790071287,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_pre_chine,1.4,7.774541989381373,A35,-0.39407261590918363,-0.03853610147127095,0.19260327924816115,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_pre_chine,1.4,7.774541989381373,A53,-6.857549620889276,-0.6705952592650228,0.04762261428586354,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_pre_chine,1.4,7.774541989381373,A55,-0.8877129886306256,-0.2729838625158799,0.186995617816569,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_pre_chine,1.4,7.774541989381373,B33,100.63478057667774,0.5635337957020311,0.03827286790071287,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_pre_chine,1.4,7.774541989381373,B35,2.9410869708086937,0.0517907988029571,0.19260327924816115,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_pre_chine,1.4,7.774541989381373,B53,37.41795391290043,0.6589079962461949,0.04762261428586354,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_pre_chine,1.4,7.774541989381373,B55,2.5994052213283023,0.14394335113053613,0.186995617816569,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.4,7.774541989381373,A33,-1.2298239344639368,-0.038243847781873154,0.018009029234892004,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.4,7.774541989381373,A35,17.933069422656853,1.753663043468395,0.023348325458687296,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.4,7.774541989381373,A53,-0.9849494322169638,-0.09631755603320287,0.026488267926927943,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.4,7.774541989381373,A55,-1.4644884544226942,-0.45035019203100346,0.01630992655421021,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.4,7.774541989381373,B33,251.93426043091958,1.4107793472043668,0.018009029234892004,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.4,7.774541989381373,B35,-245.46303192214305,-4.322458542036246,0.023348325458687296,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.4,7.774541989381373,B53,-18.382173362654488,-0.32369918048514645,0.026488267926927943,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
post_chine_bem,1.4,7.774541989381373,B55,44.598540460971165,2.4696662593462557,0.01630992655421021,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.4,7.774541989381373,A33,-16.128752832761105,-0.5015559959128921,0.03827286790071287,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.4,7.774541989381373,A35,-0.39407261590918363,-0.03853610147127095,0.19260327924816115,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.4,7.774541989381373,A53,-6.857549620889276,-0.6705952592650228,0.04762261428586354,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.4,7.774541989381373,A55,-0.8877129886306256,-0.2729838625158799,0.186995617816569,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.4,7.774541989381373,B33,100.63478057667774,0.5635337957020311,0.03827286790071287,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.4,7.774541989381373,B35,2.9410869708086937,0.0517907988029571,0.19260327924816115,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.4,7.774541989381373,B53,37.41795391290043,0.6589079962461949,0.04762261428586354,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
pre_chine_bem,1.4,7.774541989381373,B55,2.5994052213283023,0.14394335113053613,0.186995617816569,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.4,7.774541989381373,A33,-17.35857676722508,-0.5397998436947664,0.020521937262271202,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.4,7.774541989381373,A35,17.5389968067477,1.7151269419971273,0.040411946911086405,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.4,7.774541989381373,A53,-7.842499053106245,-0.7669128152982263,0.04668852778000094,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.4,7.774541989381373,A55,-2.3522014430533202,-0.7233340545468835,0.0739685896983157,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.4,7.774541989381373,B33,352.56904100759726,1.9743131429063976,0.020521937262271202,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.4,7.774541989381373,B35,-242.5219449513343,-4.270667743233289,0.040411946911086405,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
raw_bem,1.4,7.774541989381373,B53,19.035780550245946,0.33520881576104855,0.04668852778000094,zero_component_decomposition,13ce3fb783c232c693f56e967eb702db30dc5b77e4aaf2af1e635bf9ca10d0e7,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
