outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction,s_nu_left,s_nu_right,k_contribution_linear_exact,k_contribution_endpoint_average,k_contribution_within_panel_slope,s_nu_weak_projected_left,s_nu_weak_projected_right,k_contribution_weak_projected,k_contribution_weak_projection_error,s_nu_endpoint_jump_to_next
0,4.555557324833357,-0.0601606385476282,0.0030120163872553,0.00150600819362765,9.580364712642271e-05,-0.4715066150414884,0.0006696269291298028,0.13326633165391044,0.13326633165391044,-0.8661823656698167,-0.0768308644131601,0.000826019803931547,0.0006696269291298028,0.00015639287480174414,-0.8062749178936235,-0.1966457599655463,0.00085069316777912,1.0809832537018821e-05,-0.2617370703321313
1,4.552708318602703,-0.0613070485486912,0.0031329782311122,0.0045785055028114,0.0002912583924933001,-0.1151235572500779,4.15227184359408e-05,0.008263676572038485,0.1415300082259489,-0.3385679347452914,0.108320820245136,9.366319359823231e-05,4.152271843594065e-05,5.214047516229165e-05,-0.1966457599655463,-0.0027401253679327593,4.095418411675941e-05,1.7455311352430147e-05,-0.1802548228364138
2,4.549811807850874,-0.0626547742009009,0.0032579742657901,0.0077739817512625506,0.0004945363561875465,0.0441152318630959,6.340518614319131e-06,0.0012618633148635701,0.1427918715408125,-0.0719340025912778,0.1601644663174704,2.0966026441553556e-05,6.340518614319245e-06,1.4625507827234314e-05,-0.0027401253679327593,0.09889947137391096,1.0336050174524463e-05,4.6719673645764696e-06,-0.10188070706598798
3,4.546849671060688,-0.0641592219401241,0.0033871391476517,0.01109653845798345,0.0007058984534424562,0.0953577293679273,3.0799583298582295e-05,0.006129603371843292,0.14892147491265578,0.0582837592514824,0.1324316994843717,3.235143413519611e-05,3.079958329858213e-05,1.5518508366139783e-06,0.09889947137391096,0.10250247302974401,3.4351578078360114e-05,1.5014034200646066e-06,-0.042935314620150294
4,4.543798768354126,-0.0657780702673172,0.0035205444899492,0.0145503802767839,0.0009256121603392266,0.0736464110075267,1.9094707568339407e-05,0.0038001482929362345,0.15272162320559202,0.0894963848642214,0.0577964371508334,1.9389519925174027e-05,1.9094707568339776e-05,2.9481235683425683e-07,0.10250247302974401,0.05029782905142141,2.134891089963503e-05,1.500454826354221e-07,-0.013958460117588598
5,4.540640043958424,-0.067482886390168,0.0036583071484838,0.0181398060960004,0.0011539509476218876,0.0197980830691877,1.433925044155417e-06,0.00028537372406691494,0.15300699692965894,0.0438379770332448,-0.0042418108948698,2.1386570674130884e-06,1.4339250441553884e-06,7.047320232577e-07,0.05029782905142141,-0.015245367778481076,2.43336439189982e-06,1.1185469587630761e-07,-0.036168166367402096
6,4.537369550008331,-0.0692751241539073,0.0038005234879358,0.021869221414210202,0.0013911950679696054,-0.0267556862366999,2.720668382392753e-06,0.0005414559648003316,0.15354845289445926,-0.0404099772622719,-0.013101395211128,2.956857822351565e-06,2.720668382392763e-06,2.3618943995880202e-07,-0.015245367778481076,-0.04846513403461105,4.206114402518159e-06,1.2591601991070998e-06,-0.08754591655066689
7,4.534002557986357,-0.0711905000266642,0.003947297345154,0.0257431318307551,0.0016376311419009542,-0.0400198564836364,6.321947664197934e-06,0.0012581674025722352,0.1548066202970315,-0.1006473117617949,0.020607598794522,1.1158292597684023e-05,6.321947664197948e-06,4.836344933486074e-06,-0.04846513403461105,-0.03988806993816818,7.727634533892576e-06,4.244541822158556e-06,-0.1271710138396642
8,4.530563002569061,-0.0732760894585143,0.0040987361053373,0.02976614855600075,0.0018935525083051687,-0.0291194572998296,3.475493742719158e-06,0.000691678129462622,0.15549829842649412,-0.1065634150451422,0.0483245004454828,1.1669641319970146e-05,3.475493742719182e-06,8.194147577250962e-06,-0.03988806993816818,-0.01875936834437439,3.6769037772223368e-06,6.111225088952603e-06,-0.1328803837661384
9,4.527068367638469,-0.0755625775994939,0.0042549400238721,0.03394298662060545,0.0021592591105260425,-0.013079887787299,7.279498806443091e-07,0.00014487351986790248,0.155643171946362,-0.0845558833206556,0.0583961077460584,7.973854519603724e-06,7.279498806442644e-07,7.245904638959461e-06,-0.01875936834437439,-0.008182255886513678,8.117818018764627e-07,6.213964884618208e-06,-0.1369301602325729
