reuse_step,step_factor,source_formal_exact_objective,source_root_relative_mismatch,source_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_formal_exact_objective,formal_exact_relative_decrease,maximum_displacement_ratio,condition_number,condition_number_ratio,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason
1,1.0,0.0011157703104382034,2.058008072142182e-12,253078.6515333986,25.210643020270265,6.552483570520824,0.00111135856012043,0.003953995079901981,0.009762944505419214,253108.79829686345,1.0001191201362982,3.0657522085808896e-09,25.223137245133284,1.0004955932640422,6.558313649298063,True,
1,0.75,0.0011157703104382034,2.058008072142182e-12,253078.6515333986,25.210643020270265,6.552483570520824,0.0011124777093542988,0.0029509667474585696,0.007322208378969247,253100.61820303946,1.0000867977978694,1.7373220628265841e-09,25.22000917153971,1.0003715157626847,6.556854916403795,True,
1,0.5,0.0011157703104382034,2.058008072142182e-12,253078.6515333986,25.210643020270265,6.552483570520824,0.001113617623443878,0.0019293280831966016,0.004881472252771314,253092.43835712664,1.000054476439022,7.73499559944886e-10,25.216884110654615,1.0002475577627803,6.55539699240128,True,
1,0.25,0.0011157703104382034,2.058008072142182e-12,253078.6515333986,25.210643020270265,6.552483570520824,0.0011145545917931451,0.0010895778760960898,0.0024407361263230824,253087.29373045286,1.000034148265774,1.8944289420984078e-10,25.213762060731312,1.0001237191950456,6.553939877158572,True,
1,0.125,0.0011157703104382034,2.058008072142182e-12,253078.6515333986,25.210643020270265,6.552483570520824,0.0011151598665672313,0.0005471053184166694,0.001220368063224116,253082.9726075786,1.0000170740366832,4.601851801043356e-11,25.212202164458382,1.0000618446815046,6.553211622786145,True,
1,0.0625,0.0011157703104382034,2.058008072142182e-12,253078.6515333986,25.210643020270265,6.552483570520824,0.0011154644432900432,0.0002741309257818038,0.0006101840316728986,253080.8120673683,1.000008537006012,1.2291831300415939e-11,25.211422498384543,1.0000309186129703,6.552847571388088,True,
2,1.0,0.0011110039778715248,4.820540753379716e-07,253079.64466242355,25.222248526370574,6.561045131503914,0.0011069484254023817,0.003650349188589584,0.009763015645736436,253109.53920456485,1.0001181230603557,3.060770048862935e-09,25.23479537347696,1.0004974515691283,6.56687676506877,True,
2,0.75,0.0011110039778715248,4.820540753379716e-07,253079.64466242355,25.222248526370574,6.561045131503914,0.0011079841391211133,0.0027181169559779214,0.007322261734303196,253101.34405672594,1.0000857413654556,1.7252337535803225e-09,25.23165413792947,1.000372909320478,6.5654176435844045,True,
2,0.5,0.0011110039778715248,4.820540753379716e-07,253079.64466242355,25.222248526370574,6.561045131503914,0.0011090406644971885,0.0017671524255904055,0.0048815078228699555,253093.14917101053,1.0000533607062907,7.711404847147836e-10,25.228515919309803,1.0002484866855814,6.563959330919035,True,
2,0.25,0.0011110039778715248,4.820540753379716e-07,253079.64466242355,25.222248526370574,6.561045131503914,0.0011098699247838277,0.001020746199189769,0.0024407539114332413,253088.30530725236,1.0000342210249282,1.8779662683949171e-10,25.225380716047034,1.0001241836021553,6.562501826964123,True,
2,0.125,0.0011110039778715248,4.820540753379716e-07,253079.64466242355,25.222248526370574,6.561045131503914,0.001110433646919694,0.0005133473535563382,0.0012203769557183571,253083.9764529242,1.0000171163133504,4.5910694919883306e-11,25.22381424460321,1.000062076869594,6.561773378172797,True,
2,0.0625,0.0011110039778715248,4.820540753379716e-07,253079.64466242355,25.222248526370574,6.561045131503914,0.0011107174496756858,0.00025790024297477955,0.0006101884778591786,253081.81204728383,1.0000085640426086,1.1200488301981558e-11,25.223031291347773,1.0000310347024128,6.5614092295696596,True,
3,1.0,0.0011065886780075528,8.38703468357086e-07,253079.6645254612,25.233891809547938,6.569616301945479,0.001102886966008232,0.0033451562200924813,0.009763082540486034,253109.3563595681,1.0001173220857653,3.0270669658186995e-09,25.246492077611784,1.0004993390698091,6.575450046795705,True,
3,0.75,0.0011065886780075528,8.38703468357086e-07,253079.6645254612,25.233891809547938,6.569616301945479,0.0011038390419584928,0.002484785994748131,0.0073223119054270655,253101.14627097765,1.0000848813576417,1.6918310392443941e-09,25.243337480260735,1.0003743247686123,6.5739903975654705,True,
3,0.5,0.0011065886780075528,8.38703468357086e-07,253079.6645254612,25.233891809547938,6.569616301945479,0.001104811971759025,0.0016055706007463988,0.004881541270243017,253092.93643144803,1.0000524416136385,7.736546461552892e-10,25.240185904193222,1.0002494301985911,6.572531557118532,True,
3,0.25,0.0011065886780075528,8.38703468357086e-07,253079.6645254612,25.233891809547938,6.569616301945479,0.0011058057466460831,0.0007075179576926116,0.0024407706351840482,253084.72683408525,1.0000200028265152,1.9149581355726736e-10,25.237037347877582,1.0001246552990473,6.571073525297066,True,
3,0.125,0.0011065886780075528,8.38703468357086e-07,253079.6645254612,25.233891809547938,6.569616301945479,0.0011063104469143702,0.0002514313572081466,0.0012203853175920241,253080.6221331166,1.0000037838190483,4.9457493903348673e-11,25.235464201558806,1.0000623127031985,6.570344812566088,True,
3,0.0625,0.0011065886780075528,8.38703468357086e-07,253079.6645254612,25.233891809547938,6.569616301945479,0.0011063219242547205,0.00024105953561051423,0.0006101926587960121,253081.8379844462,1.0000085880427771,1.0213255371078775e-11,25.234677911320357,1.0000311526172163,6.569980532000525,True,
4,1.0,0.001102759970601026,1.1298191203304954e-07,253076.27268789048,25.245585441578893,6.578196774505187,0.001099161934139498,0.003262755774102935,0.009763149401527014,253109.17063904152,1.0001299922383147,3.0558904087542328e-09,25.258239190124126,1.0005012261876245,6.584032636129804,True,
4,0.75,0.001102759970601026,1.1298191203304954e-07,253076.27268789048,25.245585441578893,6.578196774505187,0.0011000301860408916,0.0024754113614104648,0.007322362051082738,253100.94560423744,1.0000974920172678,1.7167690072771675e-09,25.255071216015057,1.0003757399272089,6.582572457791768,True,
4,0.5,0.001102759970601026,1.1298191203304954e-07,253076.27268789048,25.245585441578893,6.578196774505187,0.0011009193386930856,0.0016691138207865887,0.004881574700763507,253092.72082709544,1.0000649928143412,7.675526472950103e-10,25.25190626765272,1.0002503735193014,6.581113088150964,True,
4,0.25,0.001102759970601026,1.1298191203304954e-07,253076.27268789048,25.245585441578893,6.578196774505187,0.0011018293805356144,0.0008438736354425228,0.0024407873503192313,253084.49628118958,1.000032494525116,1.897246717877994e-10,25.248744343415947,1.0001251268996856,6.57965452712396,True,
4,0.125,0.001102759970601026,1.1298191203304954e-07,253076.27268789048,25.245585441578893,6.578196774505187,0.0011022922323520633,0.00042415236446039574,0.0012203936752221377,253080.38409964208,1.0000162457416806,5.224165347095075e-11,25.247164514780284,1.0000625484881325,6.578925549765968,True,
4,0.0625,0.001102759970601026,1.1298191203304954e-07,253076.27268789048,25.245585441578893,6.578196774505187,0.0011025256144072339,0.00021251786430404772,0.0006101968376110689,253078.32804100052,1.0000081214769296,2.186056410757785e-11,25.246374883750185,1.000031270503634,6.578561136869651,True,
5,1.0,0.001099034724902288,1.1870892101423913e-07,253076.02724262266,25.257329492335412,6.586786520450609,0.0010957724526464976,0.002968306807667432,0.009763216229670966,253108.98495231027,1.0001302284931792,3.0471273141330834e-09,25.27003677913774,1.0005031128412125,6.59262450327143,True,
5,0.75,0.001099034724902288,1.1870892101423913e-07,253076.02724262266,25.257329492335412,6.586786520450609,0.0010965566998208708,0.0022547286498499804,0.007322412172377797,253100.74496974284,1.0000976691762926,1.7201047168776738e-09,25.26685541381541,1.0003771547377125,6.591163794693532,True,
5,0.5,0.001099034724902288,1.1870892101423913e-07,253076.02724262266,25.257329492335412,6.586786520450609,0.001097361893673888,0.0015220913320538878,0.004881608114836356,253092.50523137482,1.0000651108243308,7.658318575153934e-10,25.263677078727245,1.0002513166086604,6.589703894799811,True,
5,0.25,0.001099034724902288,1.1870892101423913e-07,253076.02724262266,25.257329492335412,6.586786520450609,0.0010981880200603628,0.0007704077248336545,0.0024408040575431863,253084.26574903392,1.0000325534840302,1.9779421785815837e-10,25.26050177211758,1.0001255983845454,6.588244803433794,True,
5,0.125,0.001099034724902288,1.1870892101423913e-07,253076.02724262266,25.257329492335412,6.586786520450609,0.0010986089301090534,0.000387426150954799,0.0012204020287715932,253080.14609832407,1.0000162751713242,4.5353835946846306e-11,25.258915253967267,1.0000627842160563,6.587515560911866,True,
5,0.0625,0.001099034724902288,1.1870892101423913e-07,253076.02724262266,25.257329492335412,6.586786520450609,0.001098821348347447,0.00019414905644575908,0.0006102010143857966,253078.08629628088,1.0000081361070847,8.044977346951661e-12,25.258122278646155,1.0000313883663348,6.587151015435546,True,
6,1.0,0.0010956448569031363,1.19588034000295e-07,253075.7818055777,25.269124016262463,6.595385540542009,0.0010927190655555935,0.0026703829522027977,0.009763283025335655,253108.7993111545,1.0001304648960925,3.0480330337279396e-09,25.281884899285405,1.0005049990262713,6.601225648979468,True,
6,0.75,0.0010956448569031363,1.19588034000295e-07,253075.7818055777,25.269124016262463,6.595385540542009,0.0010934191254450254,0.0020314351352882436,0.007322462268969624,253100.54437413835,1.000097846456836,1.719189321782654e-09,25.278690128327142,1.000378569200045,6.599764409072558,True,
6,0.5,0.0010956448569031363,1.19588034000295e-07,253075.7818055777,25.269124016262463,6.595385540542009,0.0010941401766887994,0.0013733284146378898,0.00488164151260534,253092.2896830118,1.0000652289891838,7.682806019186918e-10,25.275498391898605,1.0002522594622607,6.598303977812427,True,
6,0.25,0.0010956448569031363,1.19588034000295e-07,253075.7818055777,25.269124016262463,6.595385540542009,0.0010948822061299657,0.000696074798659043,0.0024408207562410574,253084.03524422346,1.0000326125186174,1.9084131612438247e-10,25.27230968845514,1.00012606975179,6.596844355017498,True,
6,0.125,0.0010956448569031363,1.19588034000295e-07,253075.7818055777,25.269124016262463,6.595385540542009,0.0010952610847960603,0.0003502705321510674,0.0012204103780571686,253079.9081321427,1.000016304707371,4.887839648352384e-11,25.27071647352109,1.000063019883776,6.596114846743752,True,
