iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_curvature_energy_ratio,candidate_maximum_turning_angle_deg,source_root_relative_mismatch,root_gate_limit,root_feasibility_repair,candidate_root_relative_mismatch,candidate_hard_root_pass
1,1.0,0.06632995531988224,0.06297413086958314,0.07078775251043824,0.06883874985320892,0.0019490026572293179,215.12785782012116,20.375026894097445,18.5273045217046,20.74601407123687,1.0182079355805365,18.3421493720713,0.00831012432170665,0.00831012432170665,True,0.006185670000799086,False
2,0.5,0.06454027237722243,0.02698151889337032,0.06632995531988224,0.06431268789286837,0.002017267427013872,215.2935254903819,20.74601407123687,18.3421493720713,20.941948964048176,1.0094444596508279,19.074093253443632,0.006185670000799086,0.006185670000799086,True,0.004826522064831731,False
3,0.5,0.06292505163344655,0.025026556044500346,0.06454027237722243,0.062475156216836,0.002065116160386432,216.6290607183524,20.941948964048176,19.074093253443632,21.171898107206353,1.0109803124605516,19.85838469678399,0.004826522064831731,0.004826522064831731,True,0.0039049792157271864,False
4,0.5,0.061558410505778524,0.021718553933480125,0.06292505163344654,0.0608298402622821,0.002095211371164453,216.77975065931503,21.171898107206353,19.85838469678399,21.404836819140677,1.0110022592568135,20.66767209361857,0.0039049792157271864,0.0039049792157271864,True,0.0029174397659835418,False
