benchmark,candidate_name,candidate_order,row_count,pass_count,fail_count,pass_fraction,median_gate_error_ratio,max_gate_error_ratio,median_abs_error,max_abs_error,median_rel_error,max_rel_error,candidate_gate_status,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,current_default,0,8,1,7,0.125,36.16747385232085,163.9044915108257,2.191358827681315,9.289989439187291,8.960770979247169,49.171347453247705,FAIL,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,inner_a_normalized_by_2pi,3,8,0,8,0.0,179.46127562299375,672.0970154383112,10.388287030843024,50.2723283554654,41.99287186649798,157.54360588724438,FAIL,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_self_diagonal_removed,1,8,0,8,0.0,134.12506357140933,752.2068403588239,9.842589630873741,51.05168567297362,23.936454557718456,161.4745819574773,FAIL,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,free_self_diagonal_opposite_sign,2,8,0,8,0.0,3560.0575543515115,12888.345989309386,126.60194464195372,673.5038304231324,792.4061332013013,2920.4531033101816,FAIL,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate,INFO
