case_name,coefficient,total_rows,pass_rows,fail_rows,error_rows,finite_gate_rows,median_gate_error_ratio,max_gate_error_ratio,median_abs_error,median_rel_error,max_heave_residual,max_pitch_residual,max_heave_condition_number,max_pitch_condition_number,pass_fraction,diagnostic_conclusion,gate_role
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr0p5,A53,1,0,1,0,1,1.1845952155402828,1.1845952155402828,0.05330678469931273,0.3553785646620849,3.7594009603033116e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p1_hr1p0,A53,1,0,1,0,1,1.1852144370804143,1.1852144370804143,0.053334649668618644,0.35556433112412433,3.070413710906943e-16,4.684259937656688e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv1p0_hr0p0,A53,1,0,1,0,1,1.9872814345849468,1.9872814345849468,0.0894276645563226,0.5961844303754841,2.625480696152596e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p5_fv0p25_hr0p0,A53,1,0,1,0,1,1.9872814345849468,1.9872814345849468,0.0894276645563226,0.5961844303754841,2.625480696152596e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv1p0_hr0p25,A53,1,0,1,0,1,1.9873731479224759,1.9873731479224759,0.08943179165651141,0.5962119443767427,4.039409884054703e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv1p0_hr0p5,A53,1,0,1,0,1,1.987462382624701,1.987462382624701,0.08943580721811155,0.5962387147874103,3.6848914404452073e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p5_fv0p25_hr0p25,A53,1,0,1,0,1,1.987627958091397,1.987627958091397,0.08944325811411286,0.5962883874274191,3.866196623968129e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv1p0_hr1p0,A53,1,0,1,0,1,1.987633416123245,1.987633416123245,0.08944350372554602,0.5962900248369735,3.3962830754755837e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p5_fv0p25_hr0p5,A53,1,0,1,0,1,1.9879376717073298,1.9879376717073298,0.08945719522682984,0.5963813015121989,3.934916254434056e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p5_fv0p25_hr1p0,A53,1,0,1,0,1,1.9884466692676395,1.9884466692676395,0.08948010011704377,0.5965340007802918,5.246488181728353e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p25_hr1p0,A53,1,0,1,0,1,2.010442662478383,2.010442662478383,0.09046991981152724,0.603132798743515,6.131283322599826e-16,6.730123476354517e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p25_hr0p5,A53,1,0,1,0,1,2.0138516527632335,2.0138516527632335,0.0906233243743455,0.6041554958289701,4.187012490357266e-16,5.726426163168093e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p5_fv1p0_hr1p0,A53,1,0,1,0,1,2.0160231955619063,2.0160231955619063,0.09072104380028578,0.6048069586685719,5.120096503686075e-16,5.626003601287107e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p25_hr0p25,A53,1,0,1,0,1,2.0162232440368837,2.0162232440368837,0.09073004598165976,0.6048669732110651,4.322434323879995e-16,6.629026130115658e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p5_fv1p0_hr0p5,A53,1,0,1,0,1,2.0174577610322566,2.0174577610322566,0.09078559924645155,0.605237328309677,6.534328479793304e-16,7.358243301551804e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p5_fv1p0_hr0p25,A53,1,0,1,0,1,2.018230258603208,2.018230258603208,0.09082036163714435,0.6054690775809624,4.768950603625406e-16,4.929050978162195e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p5_fv1p0_hr0p0,A53,1,0,1,0,1,2.0190395660646794,2.0190395660646794,0.09085678047291057,0.6057118698194038,6.263023531942575e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p25_hr0p0,A53,1,0,1,0,1,2.0190395660646794,2.0190395660646794,0.09085678047291057,0.6057118698194038,6.263023531942575e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv0p1_hr0p0,A53,1,0,1,0,1,2.121647864242819,2.121647864242819,0.09547415389092684,0.6364943592728456,4.683064416713533e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv0p1_hr0p25,A53,1,0,1,0,1,2.1223177737067376,2.1223177737067376,0.09550429981680318,0.6366953321120212,5.787403917540961e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv0p1_hr0p5,A53,1,0,1,0,1,2.122822457613579,2.122822457613579,0.09552701059261104,0.6368467372840736,3.8061026961765454e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv0p1_hr1p0,A53,1,0,1,0,1,2.1233361487560325,2.1233361487560325,0.09555012669402146,0.6370008446268098,4.748448696249305e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv0p75_hr0p0,A53,1,0,1,0,1,2.323296992153363,2.323296992153363,0.10454836464690134,0.696989097646009,2.9924189056402235e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv0p75_hr0p25,A53,1,0,1,0,1,2.3233789194630634,2.3233789194630634,0.10455205137583784,0.6970136758389189,3.9550545184836606e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv0p75_hr0p5,A53,1,0,1,0,1,2.3234583681374605,2.3234583681374605,0.10455562656618572,0.6970375104412382,5.043407412291767e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv0p75_hr1p0,A53,1,0,1,0,1,2.323609829580347,2.323609829580347,0.1045624423311156,0.697082948874104,3.366777443816696e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv0p5_hr0p0,A53,1,0,1,0,1,2.659644161134233,2.659644161134233,0.11968398725104049,0.79789324834027,2.668276734482684e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv0p5_hr0p25,A53,1,0,1,0,1,2.659716302416105,2.659716302416105,0.11968723360872471,0.7979148907248315,5.23663850806536e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv0p5_hr0p5,A53,1,0,1,0,1,2.659785965062673,2.659785965062673,0.1196903684278203,0.7979357895188021,4.444000013492737e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv0p5_hr1p0,A53,1,0,1,0,1,2.6599178544499016,2.6599178544499016,0.11969630345024557,0.7979753563349705,5.11515208352396e-16,4.687690660353047e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv0p5_hr1p0,A53,1,0,1,0,1,2.6755539384120692,2.6755539384120692,0.12039992722854312,0.8026661815236208,5.732105032527442e-16,4.421201991954519e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv0p5_hr0p5,A53,1,0,1,0,1,2.6785051046245147,2.6785051046245147,0.12053272970810316,0.8035515313873545,5.299644682979453e-16,5.702576029502953e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv0p5_hr0p25,A53,1,0,1,0,1,2.6802285260663545,2.6802285260663545,0.12061028367298596,0.8040685578199064,4.702086380422873e-16,5.919393137302802e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv0p5_hr0p0,A53,1,0,1,0,1,2.682117173065269,2.682117173065269,0.1206952727879371,0.8046351519195807,4.23388649169902e-16,4.77434509019488e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p5_fv0p1_hr0p0,A53,1,0,1,0,1,2.794275879922068,2.794275879922068,0.12574241459649305,0.8382827639766204,3.03421776985114e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p5_fv0p1_hr0p25,A53,1,0,1,0,1,2.7945298466375146,2.7945298466375146,0.12575384309868815,0.8383589539912544,5.344548743430033e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p5_fv0p1_hr0p5,A53,1,0,1,0,1,2.7947470034624438,2.7947470034624438,0.12576361515580997,0.8384241010387332,2.4347499498503154e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p5_fv0p1_hr1p0,A53,1,0,1,0,1,2.7950708874407453,2.7950708874407453,0.12577818993483353,0.8385212662322236,3.2025429218959048e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv0p25_hr0p0,A53,1,0,1,0,1,2.9963229415275565,2.9963229415275565,0.13483453236874005,0.898896882458267,2.9048128157943695e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv0p25_hr0p25,A53,1,0,1,0,1,2.996385296781599,2.996385296781599,0.13483733835517195,0.8989155890344797,4.621805609649333e-16,4.452115335127889e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv0p25_hr0p5,A53,1,0,1,0,1,2.9964451734003394,2.9964451734003394,0.13484003280301526,0.8989335520201018,2.474031946603944e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv0p25_hr1p0,A53,1,0,1,0,1,2.99655749073191,2.99655749073191,0.13484508708293594,0.898967247219573,3.1596801105259766e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv0p1_hr0p0,A53,1,0,1,0,1,3.1984893832415286,3.1984893832415286,0.1439320222458688,0.9595468149724586,2.540054557590131e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv0p1_hr0p25,A53,1,0,1,0,1,3.1985458668788747,3.1985458668788747,0.14393456400954935,0.9595637600636624,2.3727437945607154e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv0p1_hr0p5,A53,1,0,1,0,1,3.198599871880917,3.198599871880917,0.14393699423464126,0.9595799615642752,3.652645843512231e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p25_fv0p1_hr1p0,A53,1,0,1,0,1,3.198700445979092,3.198700445979092,0.14394152006905914,0.9596101337937276,3.2571302154183177e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv0p75_hr1p0,A53,1,0,1,0,1,5.639941561160779,5.639941561160779,0.25379737025223503,1.6919824683482336,6.124867204974746e-16,6.411498314290811e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv0p75_hr0p5,A53,1,0,1,0,1,5.644416149291972,5.644416149291972,0.2539987267181387,1.6933248447875915,5.493277140492311e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv0p75_hr0p25,A53,1,0,1,0,1,5.646901281693181,5.646901281693181,0.25411055767619317,1.6940703845079546,3.659144910666925e-16,7.989876140441815e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv0p75_hr0p0,A53,1,0,1,0,1,5.64955163965147,5.64955163965147,0.25422982378431613,1.694865491895441,5.73142341089401e-16,5.032227061161663e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p5_hr1p0,A53,1,0,1,0,1,7.268623811139241,7.268623811139241,0.32708807150126584,2.1805871433417723,8.128380272229046e-16,6.415619035546632e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p5_hr0p5,A53,1,0,1,0,1,7.276682415998622,7.276682415998622,0.327450708719938,2.1830047247995865,6.978374725067309e-16,7.560217366066335e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p5_hr0p25,A53,1,0,1,0,1,7.281378814559537,7.281378814559537,0.3276620466551792,2.1844136443678615,5.89027464462869e-16,7.312980067530287e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
