case,x,panel,chain_real,chain_imag,pressure_delta_real,pressure_delta_imag
fn167,0.016002068483958694,40,-6.601275413617712e-16,-4.449449507465149e-16,2.244433640630022e-12,1.5128128325381507e-12
fn167,0.016002068483958694,41,0.0,0.0,-0.0,0.0
fn167,0.016002068483958694,42,0.0,0.0,-0.0,0.0
fn167,0.016002068483958694,43,0.0,0.0,-0.0,0.0
fn167,0.016002068483958694,44,0.0,0.0,-0.0,0.0
fn167,0.016002068483958694,45,-1.406316541794917e-16,-1.69547813407852e-16,4.781476242102718e-13,5.764625655866969e-13
fn167,0.016002068483958694,46,0.0,0.0,-0.0,0.0
fn167,0.016002068483958694,47,0.0,0.0,-0.0,0.0
fn167,0.016002068483958694,48,0.0,0.0,-0.0,0.0
fn167,0.016002068483958694,49,-6.032597083096893e-16,-3.677075376380105e-16,2.0510830082529436e-12,1.2502056279692356e-12
fn167,0.016002068483958694,50,0.0,0.0,-0.0,0.0
fn167,0.016002068483958694,51,0.0,0.0,-0.0,0.0
fn167,0.016002068483958694,52,0.0,0.0,-0.0,0.0
fn167,0.016002068483958694,53,-5.961349198561016e-16,-3.54181524097e-16,2.0268587275107454e-12,1.2042171819298e-12
fn167,0.016002068483958694,54,-4.897082924933794e-16,-6.049540184613997e-16,1.66500819447749e-12,2.056843662768759e-12
fn167,0.016002068483958694,55,0.0,0.0,-0.0,0.0
fn167,0.016002068483958694,56,-2.9518463231277806e-16,-1.7137476997458896e-16,1.0036277498634455e-12,5.826742179136025e-13
fn167,0.016002068483958694,57,-5.638074634864771e-16,-7.073628605081304e-16,1.9169453758540224e-12,2.405033725727643e-12
fn167,0.016002068483958694,58,0.0,0.0,-0.0,0.0
fn167,0.016002068483958694,59,-1.232880704544396e-15,-1.566632592045445e-15,4.191794395450947e-12,5.326550812954513e-12
fn167,0.016002068483958694,60,-1.5789761793488669e-15,-1.811046904707026e-15,5.368519009786147e-12,6.157559476003888e-12
fn167,0.016002068483958694,61,-1.3459583155530148e-15,-1.7362104535736998e-15,4.57625827288025e-12,5.903115542150579e-12
