reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
1,1.0,80,0.061691745586398006,-0.0034393879502518307,0.0034393879502518307,32776.902772848414
1,1.0,160,0.0621700772199953,-0.00227036303148018,0.00227036303148018,49312.41748852808
1,1.0,320,0.062307019146104724,-0.001823069114090065,0.001823069114090065,115487.02399056627
1,0.5,80,0.06475780360675809,-0.001721869562721207,0.001721869562721207,27187.51594157405
1,0.5,160,0.06524727748455421,-0.000539782015073953,0.000539782015073953,49198.18114158365
1,0.5,320,0.06541098023785287,-0.00010565311568659561,0.00010565311568659561,115274.17066440823
1,0.25,80,0.0665729678067297,-0.0011573344104448193,0.0011573344104448193,27109.59871318569
1,0.25,160,0.06713727720022626,-7.64549062712039e-06,7.64549062712039e-06,49193.53828972247
1,0.25,320,0.0673371915368407,0.00040798720894712133,0.00040798720894712133,115260.01287087669
1,0.125,80,0.06754771354106205,-0.0009495355874697552,0.0009495355874697552,27069.454857011777
1,0.125,160,0.06816286803643251,0.00018078609961667382,0.00018078609961667382,49191.370775829135
1,0.125,320,0.06838460933889938,0.000591818853664344,0.000591818853664344,115252.84049012262
2,1.0,80,0.061032060797485424,-0.0039714793839790725,0.0039714793839790725,30262.568795910986
2,1.0,160,0.061539492913565835,-0.0027791216001737114,0.0027791216001737114,49314.368916551924
2,1.0,320,0.061683859580160316,-0.002328227479596352,0.002328227479596352,115493.90070175886
2,0.5,80,0.0639216428050475,-0.00206792863711996,0.00206792863711996,44522.27160200384
2,0.5,160,0.06439714855355647,-0.0009801423852126654,0.0009801423852126654,49307.29224372605
2,0.5,320,0.06455257919460251,-0.0005323027466360063,0.0005323027466360063,115466.50235696191
2,0.25,80,0.06564634837834404,-0.0014092394654975644,0.0014092394654975644,27148.973477078573
2,0.25,160,0.06617225814009794,-0.00023969782121329423,0.00023969782121329423,49195.705738738245
2,0.25,320,0.06635572918075927,0.00017550146656243232,0.00017550146656243232,115267.27422507167
2,0.125,80,0.06657569324593222,-0.0011542554930675276,0.0011542554930675276,27109.545600062498
2,0.125,160,0.06714243948435812,-4.377664775761398e-06,4.377664775761398e-06,49193.54167173251
2,0.125,320,0.06734397697586592,0.0004112650447295189,0.0004112650447295189,115260.0217516829
