component,sigma,omega_rad_s,motion_dof,coefficient,value_dimensional,value_nondimensional,harmonic_fit_residual_nrmse,restoring_matrix_is_zero,restoring_subtraction,restoring_matrices_sha256,target_identifier,beam_m,deadrise_deg,trim_deg,fn_b,mean_wetted_length_over_b,lcg_from_transom_m,rho_water_kg_m3,gravity_m_s2,matrix_coordinate_contract,response_calibration_used
bem,1.855694516,8.924499998413234,heave,A33,82.16313869791138,1.077902431331624,0.022992210163567048,False,external:begovic_fn282_sigma1p855694516_forced_motion_diagnostic_sub8_v2/savitsky_faltinsen_restoring_matrices.csv,15778d9335cde24a219759ffc4253051bdafa82becee8218b2e5d839484f5684,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
bem,1.855694516,8.924499998413234,heave,A53,-7.619897844434023,-0.23576846863661102,0.03568403138582614,False,external:begovic_fn282_sigma1p855694516_forced_motion_diagnostic_sub8_v2/savitsky_faltinsen_restoring_matrices.csv,15778d9335cde24a219759ffc4253051bdafa82becee8218b2e5d839484f5684,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
bem,1.855694516,8.924499998413234,heave,B33,767.6990224627484,2.094189647416931,0.022992210163567048,False,external:begovic_fn282_sigma1p855694516_forced_motion_diagnostic_sub8_v2/savitsky_faltinsen_restoring_matrices.csv,15778d9335cde24a219759ffc4253051bdafa82becee8218b2e5d839484f5684,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
bem,1.855694516,8.924499998413234,heave,B53,-35.41048527575836,-0.22781957777643633,0.03568403138582614,False,external:begovic_fn282_sigma1p855694516_forced_motion_diagnostic_sub8_v2/savitsky_faltinsen_restoring_matrices.csv,15778d9335cde24a219759ffc4253051bdafa82becee8218b2e5d839484f5684,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
front,1.855694516,8.924499998413234,heave,A33,-15.93611099468188,-0.20906665761996848,0.09087321047674123,False,external:begovic_fn282_sigma1p855694516_forced_motion_diagnostic_sub8_v2/savitsky_faltinsen_restoring_matrices.csv,15778d9335cde24a219759ffc4253051bdafa82becee8218b2e5d839484f5684,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
front,1.855694516,8.924499998413234,heave,A53,-11.732204163304353,-0.363007991155004,0.06994257832133195,False,external:begovic_fn282_sigma1p855694516_forced_motion_diagnostic_sub8_v2/savitsky_faltinsen_restoring_matrices.csv,15778d9335cde24a219759ffc4253051bdafa82becee8218b2e5d839484f5684,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
front,1.855694516,8.924499998413234,heave,B33,109.60737274288074,0.29899559405762766,0.09087321047674123,False,external:begovic_fn282_sigma1p855694516_forced_motion_diagnostic_sub8_v2/savitsky_faltinsen_restoring_matrices.csv,15778d9335cde24a219759ffc4253051bdafa82becee8218b2e5d839484f5684,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
front,1.855694516,8.924499998413234,heave,B53,67.11618831337805,0.4318037881843209,0.06994257832133195,False,external:begovic_fn282_sigma1p855694516_forced_motion_diagnostic_sub8_v2/savitsky_faltinsen_restoring_matrices.csv,15778d9335cde24a219759ffc4253051bdafa82becee8218b2e5d839484f5684,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.855694516,8.924499998413234,heave,A33,23.90130751554362,0.3135624793708641,0.0019145634809025827,False,external:begovic_fn282_sigma1p855694516_forced_motion_diagnostic_sub8_v2/savitsky_faltinsen_restoring_matrices.csv,15778d9335cde24a219759ffc4253051bdafa82becee8218b2e5d839484f5684,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
longitudinal_bin_aft_post_chine,1.855694516,8.924499998413234,heave,A53,-13.296890342945854,-0.4114211945866501,0.0022371269226618994,False,external:begovic_fn282_sigma1p855694516_forced_motion_diagnostic_sub8_v2/savitsky_faltinsen_restoring_matrices.csv,15778d9335cde24a219759ffc4253051bdafa82becee8218b2e5d839484f5684,begovic2014_monohedral_fn282_sigma1p855694516_diagnostic,0.424,16.7,4.024,2.82,2.735849056604,0.6969999999999992,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
