node,y_over_Vt,z_over_Vt,supplied_psi_over_V2,similarity_psi_over_V2,difference_over_V2
0,5.334153205738108,0.9414729919043135,-829.9489822064737,-200.11041442407065,-629.8385677824031
1,5.3000859619685246,0.5928087932952087,-133.50976147543463,47.92054355140679,-181.4303050268414
2,5.0993970951116445,0.26978005962472534,-3450.05960137078,-414.2644450645363,-3035.795156306244
3,5.234067780653612,0.015613577271959705,-1884.0736059911117,270.12646363259813,-2154.2000696237096
4,5.597021229422305,0.22354370725423847,-2.776765439803322,0.07735357124222841,-2.85411901104555
5,5.8177570695762775,0.22466794729936151,-2.150434873810027,-12.257657574631153,10.107222700821126
6,5.874753771840414,-0.10419885811906049,-4.68319434445016,11.181184135713831,-15.864378480163992
7,6.297106956142846,0.08573265025315378,0.37292785841273446,1.541791603339803,-1.1688637449270685
8,6.792320359134929,0.06643324372040822,0.48986483674146497,1.5570227765230205,-1.0671579397815556
9,7.360556636081325,0.030679485966002045,0.4091231109101753,0.7442620202420922,-0.3351389093319169
10,8.039242435365678,0.048367529819839876,0.2810310894471868,0.35949723972373104,-0.07846615027654424
11,8.830679092669104,0.030520813701011024,0.21571644424740333,0.3069734768475572,-0.09125703260015389
12,9.762682106336111,0.025859596521364877,0.1660041045102785,0.1946866010539624,-0.028682496543683905
13,10.856533301893993,0.023600335879011284,0.10649216963578964,0.11508897952300834,-0.008596809887218698
14,12.141613549072368,0.01534462476750367,0.0920450598238331,0.1143658953840541,-0.022320835560221006
15,13.650926948692796,0.014897863973797817,0.0581851744320081,0.05274152840895531,0.005443646023052792
16,15.423706598375784,0.009756719775310974,0.049011485788470865,0.05967676738340192,-0.010665281594931054
17,17.50591393544208,0.008676196150669571,0.03332079682175266,0.030360336601909132,0.002960460219843527
18,19.95156034540906,0.006068740820129495,0.02642247325502108,0.029983724141901594,-0.0035612508868805154
19,22.824081939774192,0.004945620526937871,0.019088723628577206,0.018295958372686598,0.0007927652558906081
20,26.197986720267778,0.0036146195587543574,0.014639386617642844,0.015595846815365253,-0.0009564601977224089
21,30.16078858012938,0.002801851985932552,0.010910670677204541,0.010788767189562003,0.00012190348764253879
22,34.815276132598974,0.0020843982709823077,0.008296426386049984,0.008526044217805635,-0.00022961783175565013
23,40.28217939382238,0.0015789140061911288,0.0062795650120090266,0.006282027444509562,-2.462432500535336e-06
24,46.703301103342696,0.0011796509307345376,0.00479133843467683,0.004845796828544619,-5.4458393867788495e-05
25,54.24519493437849,0.0008848557880917311,0.0036640560682333584,0.003674408120103695,-1.0352051870336516e-05
26,63.10348560095098,0.0006605017869489217,0.0028149841168210606,0.002828976802651771,-1.3992685830710363e-05
27,73.50794305889825,0.0004926910504391739,0.002169821274182491,0.0021750453074822302,-5.224033299739122e-06
28,85.72844236910808,0.00036641372832406556,0.0016812859232551844,0.001685356992829696,-4.071069574511539e-06
29,100.08196382741413,0.00027241181193887753,0.0013160608811555547,0.0013181267050984059,-2.0658239428511093e-06
30,116.9408149283549,0.00020313000864691336,0.0010722885601201371,0.0010736685606399328,-1.3800005197956225e-06
31,136.74228742882738,0.0001545250325819721,0.0008702690517955451,0.0008710095665450493,-7.40514749504248e-07
32,160.0,0.0001353480286569168,0.0013046516427756745,0.0013057786064575817,-1.126963681907225e-06
