benchmark,variant_name,row_count,pass_count,fail_count,max_gate_error_ratio,median_gate_error_ratio,improved_row_count,worsened_row_count,candidate_default_gate_eligible,diagnostic_conclusion,gate_role,path_diagnostic_status
probe,damping_divide_omega,4,0,4,69.4848316614487,17.58189629132318,4,0,False,simple_conversion_variant_does_not_close_gate,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
probe,added_mass_sign_flipped_current,4,0,4,74.57608864309132,41.594792787883165,0,4,False,simple_conversion_variant_does_not_close_gate,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
probe,damping_sign_flipped_current,4,0,4,171.04400804429633,90.07993330883662,0,4,False,simple_conversion_variant_does_not_close_gate,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
probe,damping_no_sqrt,4,0,4,299.8884632259416,144.14496539972836,0,4,False,simple_conversion_variant_does_not_close_gate,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
probe,damping_inverse_sqrt,4,0,4,544.8932960514218,266.001570438812,0,4,False,simple_conversion_variant_does_not_close_gate,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
probe,damping_multiply_omega,4,0,4,754.7211580648542,170.49141561955463,0,4,False,simple_conversion_variant_does_not_close_gate,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
probe,length_power_2,8,2,6,131.0156494621489,8.70924906437564,7,0,False,simple_conversion_variant_does_not_close_gate,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
probe,length_power_1,8,0,8,406.3802817197801,34.92812612121649,4,2,False,simple_conversion_variant_does_not_close_gate,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
probe,length_power_0,8,0,8,1232.4741784926734,111.45104503031614,0,7,False,simple_conversion_variant_does_not_close_gate,diagnostic_coefficient_conversion_chain_not_hard_gate,INFO
