benchmark,candidate_name,candidate_order,row_count,pass_count,fail_count,pass_fraction,median_gate_error_ratio,max_gate_error_ratio,median_gate_ratio_delta_vs_current,max_gate_ratio_delta_vs_current,improved_row_count,worsened_row_count,candidate_gate_status,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,ghost_aft_pressure_no_end,2,8,0,8,0.0,35.177078077110195,128.94381165368242,-1.960929382393644,27.88815345065575,4,4,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,both_end_pressure_excluded_plus_end,6,8,0,8,0.0,35.210256281252754,142.9864979529714,-0.957217571068103,17.357597748092875,4,4,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,ghost_aft_forward_only_removed_keep_time_end,3,8,0,8,0.0,35.00993989644219,143.83100361615163,-1.1575339558786624,16.228911908061715,4,2,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,ghost_aft_pressure_plus_end,1,8,0,8,0.0,35.10245714231601,143.89351502541203,-1.0699542566321583,15.796348172464196,4,4,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,bow_pressure_excluded_plus_end,5,8,0,8,0.0,36.27527299125759,162.99747443838504,0.22972478363617377,1.5612495756286733,2,6,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_default,0,8,1,7,0.125,36.16747385232085,163.9044915108257,0.0,0.0,0,0,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,ghost_aft_time_only_removed_keep_forward_end,4,8,1,7,0.125,36.25999109819466,163.96700292008623,0.045569962646641926,0.1345269824736519,2,6,FAIL,diagnostic_startup_ghost_station_candidate_not_hard_gate,INFO
