iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_curvature_energy_ratio,candidate_maximum_turning_angle_deg
1,0.5,0.05674666255427885,0.0752863528660215,0.06136674064469282,0.05779147421612901,0.003575266428563803,455.5295478765149,21.805348465532457,15.97031382274218,21.797517956218634,0.9996408904298777,16.01168739169176
