x_from_transom_m,mean_force_density_n_m,sine_force_density_n_m,cosine_force_density_n_m,harmonic_fit_residual_nrmse,cumulative_mean_vertical_force_n,cumulative_mean_pitch_moment_nm,cumulative_sine_vertical_force_n,cumulative_sine_pitch_moment_nm,cumulative_cosine_vertical_force_n,cumulative_cosine_pitch_moment_nm
0.0,216.07194699071502,-0.2789395633018779,20.466475123350474,0.01173134203920686,0.0,0.0,0.0,0.0,0.0,0.0
0.00059625,215.9724442207636,-0.28788594913961973,20.476938345019757,0.011657955082968104,0.12880323412992206,-0.06017196920585687,-0.00016898485589662146,7.894248698577704e-05,0.012206255140257876,-0.005702296108095645
0.0011925,215.8729414508124,-0.2968323349774041,20.487401566689037,0.011584627954207675,0.25754713973326065,-0.12023945883227805,-0.00034330399434900915,0.00016027300962578338,0.02441874897643606,-0.011400224997625157
0.00178875,215.77343868086112,-0.3057787208151564,20.497864788358317,0.011511361194773981,0.3862317168100158,-0.18020253962853147,-0.0005229574153571663,0.00024398520678807272,0.036637481508534554,-0.017093779228943645
0.002385,215.67393591090988,-0.3147251066529506,20.50832801002758,0.01143815536015031,0.5148569653601875,-0.2400612823438851,-0.0007079451189210957,0.0003300727173406987,0.04886245273655335,-0.02278295136240623
0.00298125,215.5744331409586,-0.3236714924906989,20.518791231696866,0.011365011019864339,0.6434228853837758,-0.2998157577276069,-0.0008982671050407963,0.00041852918015171305,0.061093662660492445,-0.028467733958368022
0.0035775,215.47493037100728,-0.33261787832847023,20.529254453366143,0.011291928757910899,0.7719294768807806,-0.35946603652896475,-0.001093923373716261,0.0005093482340891648,0.07333111128035186,-0.03414811957718414
0.00417375,215.375427601056,-0.34156426416624547,20.53971767503543,0.011218909173191178,0.9003767398512021,-0.41901218949722674,-0.0012949139249474981,0.0006025235180211099,0.08557479859613158,-0.0398241007792097
0.00477,215.27592483110476,-0.3505106500039941,20.550180896704703,0.011145952879966498,1.02876467429504,-0.4784542873816606,-0.0015012387587345006,0.0006980486708155975,0.0978247246078316,-0.045495670124799804
0.0053662499999999995,215.17642206115352,-0.3594570358417698,20.560644118373975,0.011073060508329026,1.1570932802122944,-0.5377924009315345,-0.0017128978750772688,0.0007959173313406797,0.11008088931545193,-0.05116282017430958
0.0059625,215.0769192912022,-0.36840342167952994,20.571107340043262,0.011000232704689574,1.2853625576029655,-0.5970266008961163,-0.0019298912739758064,0.0008961231384644107,0.12234329271899258,-0.05682554348809415
0.00655875,214.9774165212509,-0.3773498075172971,20.581570561712542,0.010927470132282402,1.413572506467053,-0.656156958024674,-0.0021522189554301105,0.0009986597310548415,0.13461193481845354,-0.06248383262650862
0.007155,214.87791375129967,-0.3862961933551104,20.592033783381822,0.010854773471689564,1.541723126804557,-0.7151835430664754,-0.0023798809194401967,0.0011035207479800314,0.1468868156138348,-0.06813768014990809
0.0077512499999999995,214.7784109813484,-0.3952425791928582,20.602497005051095,0.010782143421383655,1.6698144186154775,-0.7741064267707886,-0.0026128771660060596,0.00121069982810803,0.15916793510513635,-0.0737870786186477
0.0083475,214.67890821139713,-0.4041889650306362,20.612960226720364,0.010709580698290725,1.7978463818998152,-0.8329256798868816,-0.0028512076951276895,0.0013201906103068853,0.17145529329235826,-0.07943202059308256
