z_over_Vt,reference_cp,window_mean_cp,window_std_cp
-0.9816933638443935,7.663551401869159,6.648859089375647,1.2421085376868535
-0.9725400457665904,7.632398753894081,6.651731469765597,1.2435183930877716
-0.9679633867276888,7.632398753894081,6.653167659960571,1.2442233216533658
-0.9633867276887872,7.632398753894081,6.654603850155546,1.244928250794411
-0.9588100686498856,7.663551401869159,6.65604004035052,1.2456331805099294
-0.954233409610984,7.601246105919003,6.657476230545495,1.246338110798947
-0.9359267734553776,7.632398753894081,6.663220991325393,1.249157837670587
-0.931350114416476,7.632398753894081,6.664657181520368,1.249862770812554
-0.9267734553775744,7.632398753894081,6.666093371715342,1.2505677045222172
-0.9221967963386728,7.632398753894081,6.667529561910317,1.2512726387986175
-0.9176201372997712,7.663551401869159,6.668965752105292,1.2519775736407968
-0.9038901601830663,7.663551401869159,6.673274322690215,1.2540923815524718
-0.8993135011441648,7.632398753894081,6.67471051288519,1.2547973186482395
-0.8947368421052632,7.632398753894081,6.676146703080165,1.255502256305032
-0.8901601830663616,7.601246105919003,6.677582893275139,1.256207194521905
-0.88558352402746,7.632398753894081,6.679019083470115,1.2569121332979163
-0.8810068649885583,7.663551401869159,6.680455273665089,1.2576170726321259
-0.8672768878718535,7.663551401869159,6.684763844250012,1.2597318939745719
-0.8627002288329519,7.632398753894081,6.686202155967347,1.2604395482112847
-0.8581235697940504,7.632398753894081,6.687999360224205,1.2614570455842946
-0.8535469107551488,7.632398753894081,6.689930146480246,1.2626688188574826
-0.8489702517162472,7.663551401869159,6.691860932736287,1.263880592504047
-0.8443935926773456,7.663551401869159,6.693791718992328,1.265092366522915
-0.8306636155606407,7.663551401869159,6.699584077760452,1.2687276908026728
-0.8260869565217391,7.663551401869159,6.701514864016493,1.2699394663001082
-0.8077803203661327,7.663551401869159,6.709238009040656,1.2747865719493843
-0.7940503432494279,7.663551401869159,6.7150303678087795,1.2784219049997172
-0.7894736842105263,7.663551401869159,6.716961154064821,1.279633683404016
-0.7848970251716247,7.725856697819315,6.718891940320862,1.2808454621670369
-0.7803203661327232,7.694704049844237,6.720822726576903,1.2820572412877629
-0.7757437070938216,7.694704049844237,6.722753512832943,1.283269020765181
-0.7711670480549199,7.663551401869159,6.724684299088985,1.2844808005982808
-0.7574370709382151,7.663551401869159,6.730476657857109,1.2881161422216372
-0.7528604118993135,7.694704049844237,6.73240744411315,1.2893279234674473
-0.7482837528604118,7.694704049844237,6.73433823036919,1.290539705063948
-0.7437070938215102,7.694704049844237,6.736269016625231,1.2917514870101543
-0.7391304347826086,7.694704049844237,6.738199802881272,1.2929632693050817
-0.7345537757437071,7.725856697819315,6.740130589137314,1.2941750519477504
-0.7208237986270023,7.725856697819315,6.747161642474797,1.2974686604158392
-0.7162471395881007,7.725856697819315,6.750673113764825,1.299236561939118
-0.7116704805491991,7.725856697819315,6.754189011356111,1.3010119584963102
-0.7070938215102975,7.725856697819315,6.757704908947398,1.302787355635056
-0.702517162471396,7.788161993769471,6.761220806538683,1.3045627533529802
-0.6842105263157895,7.757009345794392,6.775284396903828,1.3116643499694278
-0.6796338672768878,7.757009345794392,6.778800294495114,1.31343975054808
-0.6750572082379862,7.757009345794392,6.7823161920864,1.3152151516919328
-0.6704805491990846,7.757009345794392,6.785832089677685,1.3169905533986999
-0.665903890160183,7.788161993769471,6.789347987268972,1.3187659556661093
-0.6613272311212814,7.788161993769471,6.792863884860258,1.3205413584918984
-0.6475972540045767,7.788161993769471,6.803411577634116,1.325867570297117
-0.6430205949656751,7.8193146417445485,6.806927475225402,1.3276429753340557
-0.6384439359267735,7.8193146417445485,6.810443372816689,1.3294183809182498
-0.6338672768878719,7.8193146417445485,6.813959270407974,1.3311937870475081
-0.6292906178489702,7.8193146417445485,6.817475167999261,1.332969193719654
-0.6109839816933638,7.850467289719626,6.831538758364404,1.3400708257939495
-0.597254004576659,7.912772585669782,6.842086451138263,1.3453970554449717
-0.5926773455377574,7.881619937694704,6.845602348729548,1.3471724663831808
