case_name,coefficient,total_rows,pass_rows,fail_rows,error_rows,finite_gate_rows,median_gate_error_ratio,max_gate_error_ratio,median_abs_error,median_rel_error,max_heave_residual,max_pitch_residual,max_heave_condition_number,max_pitch_condition_number,pass_fraction,diagnostic_conclusion,gate_role
st5_bp8_fs4_cp4_r2p0_h2_zerofs_endxm1p0,A55,1,0,1,0,1,1.5127916107436679,1.5127916107436679,0.014295880721527661,0.22691874161155018,3.994021119204139e-16,4.1599178711809582e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_zerofs_end,A35,1,0,1,0,1,1.7824992347899213,1.7824992347899213,0.10694995408739527,0.5347497704369764,4.638520343115812e-16,3.5382363108465676e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_zerofs_end,A53,1,0,1,0,1,3.332631007770568,3.332631007770568,0.14996839534967554,0.9997893023311704,3.994021119204139e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_zerofs_endxm1p0,A53,1,0,1,0,1,3.332631007770568,3.332631007770568,0.14996839534967554,0.9997893023311704,3.994021119204139e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_zerofs_noend,A53,1,0,1,0,1,3.332631007770568,3.332631007770568,0.14996839534967554,0.9997893023311704,3.994021119204139e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_zerofs_noend,A35,1,0,1,0,1,3.333795928071156,3.333795928071156,0.20002775568426936,1.0001387784213467,4.638520343115812e-16,3.5382363108465676e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_zerofs_endxm1p0,A35,1,0,1,0,1,4.885092621352392,4.885092621352392,0.2931055572811435,1.4655277864057175,4.638520343115812e-16,3.5382363108465676e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_zerofs_noend,A55,1,0,1,0,1,7.053136943890937,7.053136943890937,0.06665214411976936,1.0579705415836407,3.994021119204139e-16,4.1599178711809582e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_zerofs_end,A55,1,0,1,0,1,12.593482277038207,12.593482277038207,0.11900840751801106,1.889022341555731,3.994021119204139e-16,4.1599178711809582e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
