x_from_transom_m,mean_force_density_n_m,sine_force_density_n_m,cosine_force_density_n_m,harmonic_fit_residual_nrmse,cumulative_mean_vertical_force_n,cumulative_mean_pitch_moment_nm,cumulative_sine_vertical_force_n,cumulative_sine_pitch_moment_nm,cumulative_cosine_vertical_force_n,cumulative_cosine_pitch_moment_nm
0.0,217.00346407202807,-1.0009969888104953,22.58945545214552,0.015727151687701686,0.0,0.0,0.0,0.0,0.0,0.0
0.001373181818181818,216.7869478730537,-1.0215133518701918,22.614382637163505,0.015529255202230778,0.29783655329229364,-0.13902228539939848,-0.001388637213453717,0.0006481692545555626,0.031036544288136944,-0.014487021832923249
0.002746363636363636,216.5704316740791,-1.0420297149298567,22.639309822181517,0.015331630021325763,0.5953757904768137,-0.27749721607489636,-0.0028054471236362045,0.0013075432371980156,0.06210731813351905,-0.028947355291252183
0.004119545454545454,216.35391547510469,-1.0625460779895484,22.66423700719951,0.015134280779672615,0.89261771155356,-0.4154256085646405,-0.004250429730547459,0.0019780445754575228,0.09321232153614634,-0.04338090636817549
0.005492727272727272,216.13739927613022,-1.0830624410492218,22.68916419221752,0.014937212354696373,1.1895623165225329,-0.5528082794067779,-0.005723585034187488,0.0026595958968642533,0.12435155449601881,-0.05778758105688187
0.006865909090909091,215.9208830771558,-1.1035788041089178,22.714091377235516,0.014740429881857956,1.4862096053837321,-0.6896460451394555,-0.007224913034556293,0.0033521198289483737,0.15552501701313645,-0.07216728535056002
0.008239090909090908,215.7043668781813,-1.124095167168606,22.73901856225352,0.014543938771103182,1.7825595781371577,-0.8259397223008198,-0.008754413731653882,0.004055538999240054,0.18673270908749923,-0.08651992524239861
0.009612272727272726,215.48785067920687,-1.1446115302283042,22.763945747271524,0.014347744724565473,2.0786122347828098,-0.9616901274290183,-0.010312087125480261,0.004769776035269462,0.21797463071910722,-0.10084540672558637
0.010985454545454545,215.27133448023238,-1.1651278932879852,22.78887293228953,0.014151853755631539,2.3743675753206883,-1.0968980770621974,-0.011897933216035422,0.00549475356456676,0.2492507819079604,-0.11514363579331197
0.012358636363636363,215.05481828125792,-1.1856442563476475,22.813800117307522,0.013956272209493435,2.6698255997507934,-1.2315643877385043,-0.013511952003319342,0.006230394214662104,0.2805611626540587,-0.12941451843876411
0.013731818181818182,214.8383020822834,-1.2061606194073566,22.83872730232553,0.013761006785319045,2.964986308073125,-1.3656898759960858,-0.01515414348733204,0.0069766206130856675,0.31190577295740224,-0.14365796065513148
0.015104999999999999,214.621785883309,-1.2266769824670443,22.86365448734353,0.013566064560189635,3.2598497002876825,-1.4992753583730887,-0.01682450766807353,0.007733355387367623,0.3432846128179909,-0.15787386843560275
0.016478181818181815,214.40526968433457,-1.247193345526752,22.88858167236152,0.013371453014967349,3.5544157763944666,-1.63232165140766,-0.018523044545543814,0.008500521165038138,0.3746976822358247,-0.17206214777336662
0.017851363636363634,214.18875348536002,-1.2677097085864046,22.913508857379522,0.013177180062271041,3.8486845363934776,-1.7648295716379465,-0.02024975411974287,0.009278040573627367,0.40614498121090375,-0.1862227046616118
