xi,eta,node_index
4.455493505323971,0.33913045151362303,0
4.454532435491135,0.33875613599394894,1
4.453561684440222,0.33837795779357305,2
4.452581210085465,0.33799580316628447,3
4.451590972019757,0.33760955321233654,4
4.450590931617063,0.33721908369740355,5
4.449581052140679,0.33682426486744355,6
4.448561298857696,0.33642496125952176,7
4.447531639157254,0.33602103151568946,8
4.446492042304008,0.33561232913848194,9
4.445442479155977,0.3351987033399446,10
4.4443829229290515,0.3347799972407624,11
4.443313349429363,0.3343560474468547,12
4.442233737206258,0.33392668384595375,13
4.441144067714245,0.3334917294003347,14
4.440044325481964,0.33305099994177845,15
4.438934499496075,0.332604300969272,16
4.43781461802386,0.3321513418572304,17
4.436684757092432,0.3316917171863168,18
4.435545004943615,0.33122499684392886,19
4.434395460716411,0.330750730771852,20
4.433236235306036,0.3302684484699483,21
4.432067452284133,0.3297776585231614,22
4.4308892488876275,0.3292778481468314,23
4.429701763973032,0.32876851331004114,24
4.428504979991703,0.3282495237537987,25
4.427298759153893,0.32772102464901764,26
4.426082951737036,0.32718318076280906,27
4.42485739805124,0.32663617173872417,28
4.423621928173324,0.3260801926349341,29
4.422376361686261,0.3255154545111292,30
4.421120507422403,0.3249421850717708,31
4.41985420088994,0.32436054733254327,32
4.418577543596364,0.3237701239082839,33
4.417290770331725,0.32317021787826944,34
4.41599413789554,0.32256009975656047,35
4.4146879264974555,0.321939008025454,36
4.413372441756176,0.3213061487497794,37
4.41204801682502,0.32066069532205366,38
4.410715014639436,0.3200017883696271,39
4.409373777243089,0.3193286415209056,40
4.408024431174152,0.3186409214182572,41
4.4066670410468785,0.31793842458304733,42
4.40530167423113,0.31722094664233186,43
4.403928400893474,0.3164882823400792,44
4.402547294035618,0.315740225554933,45
4.401158429535529,0.31497656931417867,46
4.3997618862277825,0.31419710573936704,47
4.398357820333046,0.3134014947733319,48
4.396946628952381,0.3125889881558841,49
4.395528785465189,0.3117587372505368,50
4.394104801035177,0.3109098666421398,51
4.392675227082355,0.31004147470239835,52
4.391240657800442,0.3091526344423493,53
4.389801732711075,0.30824239466150694,54
4.388359139174039,0.30730978151492633,55
4.386913604447327,0.30635381621122065,56
4.3854658866098974,0.3053735328534128,57
4.384016798233721,0.3043679472484394,58
4.382567212879496,0.30333605386517776,59
4.381118068535903,0.30227682798503047,60
4.379670371024213,0.3011892283467119,61
4.378225197271855,0.30007220038684385,62
4.37678369806103,0.2989246805291772,63
4.37534707284065,0.2977456347889143,64
4.373916554906491,0.2965340801048384,65
4.372493457350764,0.29528903314429816,66
4.371079181096469,0.2940095094146815,67
4.369675218156288,0.2926945287417772,68
4.368283154421555,0.2913431215745554,69
