frequency_index,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,wavelength_m,wave_amplitude_m,heave_response_real_m_per_m,heave_response_imag_m_per_m,pitch_response_real_rad_per_m,pitch_response_imag_rad_per_m,heave_rao_m_per_m,pitch_rao_rad_per_m,pitch_rao_rad_per_wave_slope,point_vertical_rao_m_per_m,heave_phase_lead_deg,pitch_phase_lead_deg,point_phase_lead_deg,fridsma_heave_phase_lag_deg,fridsma_pitch_phase_lead_deg,cg_accel_rao_mps2_per_m,point_accel_rao_mps2_per_m,cg_accel_g,point_accel_g,dynamic_condition_number,equation_relative_residual,heave_finite_length_factor,pitch_finite_length_factor,provider_route,matrix_contract,configuration,fn_b,speed_mps,lambda_over_l
175,3.166878799113201,6.644010390036409,1.0226857620362377,6.143808333333332,0.01,-0.3142545468835138,-1.044589608507544,0.9410113327249753,-0.5944959429994926,1.0908360877963776,1.1130713160259276,1.0883805733343994,1.9405029649202745,-16.743399080363503,57.71682657521106,24.92476955178887,16.743399080363503,57.71682657521106,48.15264004687485,85.65937799918255,0.049102027753488556,0.0873482565393713,3.208305814554574,1.15910103055089e-16,0.8499413462377986,0.9087357811254012,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.233583333333333
176,3.160686164061105,6.624232420339938,1.0186900753761277,6.167906666666665,0.01,-0.31101993124864474,-1.042623865200183,0.9387103951812072,-0.5883641660719171,1.0880247800114118,1.1078581127286837,1.087532056616565,1.932232367920884,-16.61010612174826,57.92136908516727,25.05406179723792,16.61010612174826,57.92136908516727,47.74302257082638,84.78723577670767,0.04868433417204283,0.08645891897509106,3.1859825051795623,2.7583618704041886e-16,0.8510566992186129,0.9094237572828417,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.246266666666666
177,3.1545297154524463,6.604596381162599,1.0147254899147509,6.192004999999999,0.01,-0.30787539567699856,-1.0406839547370923,0.9364156248243154,-0.58234620257971,1.0852697143615972,1.1027244996254149,1.0867219859807178,1.9240838047795255,-16.480296898477917,58.12299028526374,25.180175131388012,16.480296898477917,58.12299028526374,47.34021742096322,83.9298696435088,0.048273587230056356,0.08558464882860997,3.1644013602645082,1.4303704748098058e-16,0.8521598848118866,0.9101040775502734,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.2589499999999996
178,3.1484091022309277,6.5851006916152635,1.0107916439365692,6.216103333333332,0.01,-0.30481799249167424,-1.0387699507048729,0.934127831101634,-0.576438505562827,1.082569637036832,1.0976685089470994,1.085949330439837,1.9160543285871123,-16.353866690529543,58.32178780839925,25.303205203652425,16.353866690529543,58.32178780839925,46.94406379521197,83.08691982391629,0.04786962295504782,0.08472507923084469,3.143543523635883,2.5121162930857954e-16,0.853251075802722,0.9107768536186559,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.271633333333333
179,3.1423239780898173,6.56574379455578,1.0068881813135184,6.240201666666666,0.01,-0.30184488860603326,-1.0368818901105201,0.9318477465233487,-0.5706376601608244,1.0799233263601418,1.0926882272150935,1.085213082737396,1.9081410738437645,-16.2307145887618,58.51785546756406,25.42324390920939,16.2307145887618,58.51785546756406,46.55440557851282,82.25803747766908,0.047472282153959634,0.0838798544637252,3.1233907473646982,2.227738954684683e-16,0.8543304419921811,0.9114421951790143,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.2843166666666663
180,3.1362740013896504,6.546524156141274,1.0030147513975363,6.2642999999999995,0.01,-0.29895336044901494,-1.0350197767984555,0.9295760323878849,-0.5649403783031106,1.0773295921340336,1.0877817938480419,1.0845122589995777,1.9003412545014384,-16.11074332687039,58.711283424497935,25.540379556997152,16.11074332687039,58.711283424497935,46.17109119652662,81.44288433802869,0.04708141026398069,0.08304862959117404,3.10392536647418,1.0529234188721595e-16,0.8553981502571241,0.9121002099645484,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.2969999999999997
181,3.1302588350776626,6.527440265390563,0.9991710089155591,6.288398333333332,0.01,-0.2961407891269371,-1.033183584582206,0.9273132840838127,-0.5593434936089702,1.074787274968801,1.0829473997757204,1.0838458983623707,1.8926521620001384,-15.993859121770384,58.90215834994001,25.654697029307783,15.993859121770384,58.90215834994001,45.793973472859804,80.6411323603557,0.0466968572069563,0.08223107010075377,3.0851302747163416,1.4512957064642562e-16,0.8564543646087057,0.9127510037917331,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.309683333333333
182,3.1242781466089222,6.508490633756468,0.9953566138669253,6.312496666666666,0.01,-0.29340465581153197,-1.0313732601145402,0.9250600360008346,-0.553843956491586,1.0722952455975818,1.0781832860641642,1.0832130625781047,1.8850711633058541,-15.879971521948875,59.090563575927376,25.766277933435845,15.879971521948875,59.090563575927376,45.42290948990518,79.85246338115927,0.04631847724748531,0.08142685155599441,3.0669889013831555,2.2115745346460991e-16,0.8574992462495615,0.9133946806004326,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.3223666666666665
183,3.118331607869109,6.489673794707718,0.9915712314231203,6.336594999999999,0.01,-0.290742537344198,-1.0295887255178697,0.9228167660798268,-0.5484388294600264,1.0698524041823965,1.0734877425557843,1.0826128356054623,1.877595698957311,-15.768993263355128,59.27657924057269,25.875200745813345,15.768993263355128,59.27657924057269,45.0577604533655,79.07656878758073,0.04594612885477253,0.08063565925936046,3.049485189117995,1.5441081667393903e-16,0.8585329536297166,0.914031342493063,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.33505
184,3.1124188950989056,6.470988303320221,0.9878145318297984,6.360693333333333,0.01,-0.2881521020467356,-1.027829880794806,0.9205839000294863,-0.5431252826129326,1.067457679614802,1.0688591065275521,1.0820443231864885,1.8702232811274817,-15.66084013242073,59.46028242572831,25.981540949037026,15.66084013242073,59.46028242572831,44.69839156049789,78.31314919722284,0.045579674568275504,0.07985718792576757,3.0326035726932425,3.889533187771883e-16,0.8595556425012455,0.9146610897728129,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.3477333333333332
185,3.1065396888199612,6.45243273587745,0.984086190311026,6.384791666666667,0.01,-0.2856311057291583,-1.0260966060371433,0.9183618152349889,-0.5379005893175788,1.065110028814397,1.0642957613698847,1.0815066524137567,1.8629514917050494,-15.555430835825831,59.64174728791966,26.085371162171953,15.555430835825831,59.64174728791966,44.34467187209804,77.56191414820647,0.04521898086716467,0.07909114136652831,3.0163289587203566,1.040491927072208e-16,0.8605674659717168,0.915284020980968,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.3604166666666666
186,3.1006936737623865,6.43400568947971,0.9803858869756833,6.4088899999999995,0.01,-0.28317738788545543,-1.0243887634499003,0.9161508443819849,-0.5327621220678527,1.062808436027888,1.059796135288323,1.0809989712903827,1.8557779804000705,-15.45268687664813,59.82104518291047,26.186761264693075,15.45268687664813,59.82104518291047,43.99647418821833,76.82258179929728,0.04486391804359116,0.07833723218356654,3.0006467062589284,1.9294589823208297e-16,0.8615685745564476,0.9159002329333427,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.3731
187,3.0948805387937406,6.415705781662039,0.97671330672597,6.432988333333333,0.01,-0.28078886806854003,-1.022706199205721,0.91395127881747,-0.5277073485147481,1.060551912131143,1.0553587000297835,1.0805204482853212,1.8487004628775068,-15.352532436552565,59.998244784241194,26.28577851440616,15.352532436552565,59.998244784241194,43.65367492760176,76.09487863992675,0.0445143600797436,0.07759518147372114,2.985542608292045,1.8475226230007416e-16,0.8625591162296008,0.9165098207558561,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.3857833333333334
188,3.089099976849485,6.397531650020554,0.9730681391679614,6.457086666666664,0.01,-0.27846354243592975,-1.0210487451435935,0.9117633716673332,-0.5227338276629871,1.058339493936267,1.0509819696347704,1.080070271886027,1.8417167189216281,-15.254894263698844,60.173412196061975,26.38248765967012,15.254894263698844,60.173412196061975,43.31615401079741,75.37853920990862,0.04417018452865904,0.07686471854293629,2.9710028740356735,1.7066277868891198e-16,0.8635392364741492,0.917112877919271,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.398466666666666
189,3.0833516848648523,6.379481951846985,0.9694500785241569,6.481184999999998,0.01,-0.27619948045805026,-1.0194162203246888,0.9095873407288356,-0.5178392062274331,1.0561702435054547,1.0466644992166367,1.0796476501503072,1.8348245906337433,-15.159701566062438,60.3466110605647,26.476951046224087,15.159701566062438,60.3466110605647,42.98379474691157,74.67330582863514,0.04383127239874124,0.07614558063011849,2.9570141120505213,1.6742099605229069e-16,0.8645090783307373,0.9177094962731153,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.4111499999999992
190,3.077635363708111,6.361555363771229,0.9658588235479758,6.505283333333332,0.01,-0.2739948217813843,-1.0178084324570476,0.9074233711548477,-0.5130212151430956,1.0540432474731218,1.0424048837687432,1.079251810258961,1.8280219806652729,-15.066885909881108,60.51790266030042,26.569228718906288,15.066885909881108,60.51790266030042,42.656483723939374,73.97892833352651,0.043497508041930096,0.07543751264042922,2.943563314125501,1.5817595880549104e-16,0.8654687824454637,0.9182997660788089,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.4238333333333326
191,3.071950718115182,6.343750581411671,0.9622940774401437,6.529381666666665,0.01,-0.27184777323901343,-1.0162251791998491,0.9052716179453462,-0.5082776662226146,1.0519576163775686,1.038201757000099,1.0788819980705708,1.8213068504877306,-14.976381122956838,60.68734601565217,26.65937851853434,14.976381122956838,60.68734601565217,42.33411070261356,73.29516382749595,0.04316877904545748,0.07474026688777101,2.930637839902647,1.6668851265255305e-16,0.8664184871166124,0.91888377604202,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.436516666666666
192,3.0662974566255823,6.326066319033127,0.958755547766925,6.553479999999999,0.01,-0.26975660600143114,-1.0146662493571144,0.9031322082604769,-0.5036064489552751,1.049912484003236,1.034053790199904,1.0785374776796433,1.8146772187008433,-14.88812320255633,60.85499797771877,26.747456174202455,14.88812320255633,60.85499797771877,42.016568513700385,72.62177643518739,0.04284497612711822,0.07405360284621904,2.9182254022140435,1.5443274525121608e-16,0.8673583283403582,0.9194616133442656,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.4491999999999994
193,3.060675291519655,6.308501309212174,0.9552429463801527,6.5775783333333315,0.01,-0.26771965286081567,-1.0131314239698601,0.9010052435683664,-0.49900552744173904,1.0479070067344298,1.029959691131211,1.078217530979102,1.8081311593796978,-14.802050227669412,61.02091331684994,26.83351539123595,14.802050227669412,61.02091331684994,41.70375295866755,71.9585370677363,0.042525993033979546,0.07337728691014395,2.9063140531021423,1.4123796419304682e-16,0.868288439855469,0.9200333636737769,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.4618833333333328
194,3.0550839387570674,6.2910543025097,0.9517559893390095,6.601676666666665,0.01,-0.26573530564226344,-1.0116204773149937,0.8988908016398565,-0.4944729374588722,1.045940362921234,1.0259182029537977,1.0779214572280165,1.801666800461567,-14.718102275397285,61.185144807059714,26.917607935029793,14.718102275397285,61.185144807059714,41.39556271364523,71.3052231958045,0.04221172644444865,0.07271109216277169,2.894892170495479,1.5682324910005388e-16,0.869208953187031,0.9205991112556553,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.474566666666666
195,3.0495231179165367,6.27372406715049,0.9482943968335157,6.625774999999999,0.01,-0.2638020127357879,-1.0101331778185199,0.8967889384013876,-0.49000678364917405,1.0440117522581793,1.0219281031761953,1.0776485726252867,1.7952823221727627,-14.636221341255606,61.34774330653278,26.999783710985866,14.636221341255606,61.34774330653278,41.09189923659769,70.66161863063482,0.04190207587361402,0.07205479815292157,2.883948445512717,2.39706649188789e-16,0.870119997689218,0.9211589388813257,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.4872499999999995
196,3.043992552136759,6.256509388709675,0.9448578931096814,6.649873333333332,0.01,-0.26191827674317136,-1.0086692888900388,0.894699689656404,-0.4856052368295469,1.042120395176128,1.017988202636723,1.0773982098899104,1.788975955495728,-14.556351263189612,61.50875783442572,27.0800908407507,14.556351263189612,61.50875783442572,40.792666677621234,70.02751331287628,0.041596943581774855,0.07140819067966767,2.8734718703685576,4.331425341841402e-17,0.8710217005871311,0.9217129279373152,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.499933333333333
197,3.038491968058509,6.239409069805859,0.9414462063962793,6.673971666666666,0.01,-0.26008265223403954,-1.0072285696849248,0.8926230726848551,-0.4812665314142776,1.0402655322477197,1.014097344513278,1.0771697178483481,1.7827459806763564,-14.478437649109026,61.66823564415432,27.158575734945032,14.478437649109026,61.66823564415432,40.49777179228261,69.40270310892866,0.04129623448607079,0.07077106158466823,2.863451726855891,1.3669123033166053e-16,0.8719141870177256,0.9222611584333716,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.5126166666666663
198,3.033021095767897,6.222421929800775,0.9380590688331993,6.698069999999999,0.01,-0.2582937436058096,-1.0058107758000423,0.8905590877296311,-0.4769889629473102,1.0384464236066233,1.010254403361541,1.0769624610293909,1.7765907257713687,-14.402427807763019,61.82622229334714,27.235283162564883,14.402427807763019,61.82622229334714,40.20712385791094,68.78698961455956,0.040999856075123464,0.07014320855191077,2.8538775753792813,4.313794853825294e-17,0.8727975800698524,0.922803709029936,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.5252999999999997
199,3.02757966874073,6.205546804505296,0.9346962164013428,6.722168333333332,0.01,-0.25655020304240317,-1.0044156599083933,0.8885077193781181,-0.4727708857390646,1.0366623483807598,1.0064582841812195,1.0767758192668915,1.7705085652354777,-14.328270682782943,61.98276171063577,27.310256317224542,14.328270682782943,61.98276171063577,39.92063459275599,68.18017996555028,0.04070771832660082,0.06952443491462457,2.8447392445156323,1.395024580565062e-16,0.8736720008234314,0.9233406570649858,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.537983333333333
200,3.022167423787981,6.1887825458916526,0.931357388854021,6.746266666666666,0.01,-0.254850728566882,-1.0030429723376455,0.8864689378464163,-0.4686107106032402,1.0349126041396004,1.0027079215098618,1.0766091873106127,1.7644979185479386,-14.25591678973231,62.1378962594423,27.383536880402545,14.25591678973231,62.1378962594423,39.63821807792619,67.58208665513126,0.04041973362761615,0.06891454946911664,2.836026821078567,1.5190731926029e-16,0.8745375683877782,0.9238720785802729,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.5506666666666664
201,3.016784101002321,6.172128021811701,0.9280423296498176,6.770364999999999,0.01,-0.2531940621833951,-1.0016924615970788,0.8844427001732138,-0.46450690268921546,1.0331965063555644,0.9990022785437547,1.0764619744454036,1.7585572488779826,-14.185318156011249,62.29166679891591,27.4551650818415,14.185318156011249,62.29166679891591,39.3597906820198,66.99252735797177,0.04013581669787318,0.06831336629529122,2.8277306406638574,1.3895157101595084e-16,0.8753943999391052,0.9243980483469613,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.56335
202,3.0114294437056905,6.155582115721081,0.9247507858868794,6.794463333333333,0.01,-0.25157898810404977,-1.0003638748571224,0.8824289513297733,-0.46045797940582667,1.0315133878794855,0.9953403462853598,1.0763336041188456,1.7526850617885512,-14.11642826347105,62.44411274216293,27.525179757246605,14.11642826347105,62.44411274216293,39.08527098836298,66.41132476049333,0.039855884515469585,0.06772070458361758,2.8198412786538416,2.1611879352597393e-16,0.8762426107572152,0.9249186398906809,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.576033333333333
203,3.006103198397901,6.13914372640915,0.9214825082386027,6.818561666666666,0.01,-0.25000433105655523,-0.9990569583853377,0.8804276252520101,-0.45646250843251,1.0298625984301004,0.9917211427167384,1.0762235135774803,1.7468799039777216,-14.049201993602878,62.595272111904364,27.593618403416684,14.049201993602878,62.595272111904364,38.814579724771725,65.83830639728482,0.0395798562452741,0.06713638846831979,2.812349541659594,4.271539930590166e-17,0.8770823142614079,0.9254339255160261,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.5887166666666666
204,3.0008051147062247,6.12281176773452,0.9182372508906751,6.8426599999999995,0.01,-0.24846895466866814,-0.9977714579423467,0.8784386458001939,-0.45251910581390725,1.0282435040974178,0.9881437119983595,1.076131153511662,1.741140362057076,-13.983595575171961,62.74518159369114,27.660517230937643,13.983595575171961,62.74518159369114,38.54763969575287,65.27330449339759,0.03930765316979078,0.06656024686656259,2.8052464593801774,1.7578395589002171e-16,0.8779136220456166,0.9259439763304887,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.6014
205,2.9955349453359603,6.106585168366079,0.9150147714794467,6.866758333333333,0.01,-0.24697175992569712,-0.9965071191409783,0.8764619276513959,-0.4486264341342576,1.026655486859856,0.9846071236927042,1.0760559877090692,1.7354650613663292,-13.919566534174777,62.893876586796296,27.72591121455804,13.919566534174777,62.893876586796296,38.284375717064144,64.71615581231087,0.0390391986224288,0.06599211332341919,2.7985232768590955,1.3788844872964543e-16,0.8787366439127945,0.9264488622678666,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.6140833333333333
206,2.9902924460219547,6.090462871529368,0.9118148310315923,6.890856666666664,0.01,-0.24551168369748977,-0.9952636877715874,0.8744973771294224,-0.44478320076800637,1.0250979441149397,0.9811104720120319,1.0759974927168503,1.729852664823386,-13.857073646005091,63.041391252900496,27.78983414136215,13.857073646005091,63.041391252900496,38.024714552551885,64.16670150935857,0.038774417923094925,0.06543182586240824,2.7921714471186974,3.018321071206044e-16,0.8795514879085659,0.9269486521111366,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.626766666666666
207,2.9850773754810453,6.074443834758163,0.9086371939050345,6.914954999999998,0.01,-0.24408769733152055,-0.9940409100963139,0.8725448929766291,-0.4409881562032491,1.0235702882233892,0.9776528750896907,1.0759551575123716,1.724301871809065,-13.79607688971879,63.18775856267777,27.85231865684827,13.79607688971879,63.18775856267777,37.76858485318967,63.62478699041854,0.03851323831603012,0.06487922684139696,2.7861826241539283,1.91951328887806e-16,0.8803582603541645,0.9274434135148247,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.639449999999999
208,2.979889495365424,6.058527029651167,0.9054816277311009,6.939053333333332,0.01,-0.2426988053088613,-0.9928385331147911,0.8706043670716884,-0.4372400924347629,1.0220719460663612,0.9742334742743421,1.0759284831824973,1.718811417085642,-13.73653740429549,63.333010340385385,27.91339630901544,13.73653740429549,63.333010340385385,37.515917098240806,63.09026177566955,0.038255588909812024,0.06433416281367191,2.780548656267509,1.1969098978624712e-16,0.8811570658786689,0.927933213026873,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.6521333333333326
209,2.9747285702168766,6.042711441633665,0.9023479033578791,6.963151666666665,0.01,-0.24134404395998119,-0.9916563048036267,0.8686756850970812,-0.4335378414235216,1.0206023586156072,0.970851433446462,1.075916982611322,1.7133800697483783,-13.678417446798278,63.47717730655387,27.9730975905548,13.678417446798278,63.47717730655387,37.26664353847061,62.56297936822766,0.03800140061944764,0.06379648439398537,2.7752615797292965,2.255012148994541e-16,0.8819480074505558,0.9284181161100226,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.664816666666666
210,2.9695943674219034,6.026996069724039,0.8992357947947458,6.987249999999999,0.01,-0.2400224802374802,-0.9904939743318039,0.8667587271598093,-0.42988027361973374,1.0191609805163087,0.9675059383564888,1.0759201801762417,1.7080066322091991,-13.621680352339922,63.62028911886949,28.031451979237772,13.621680352339922,63.62028911886949,37.020698141336574,62.04279712748069,0.03775060611048276,0.06326604612939249,2.7703136127431436,4.216421898960546e-17,0.8827311864085884,0.9288981871627227,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.6774999999999993
211,2.9644866571676767,6.011379926305011,0.8961450791580394,7.0113483333333315,0.01,-0.23873321054300783,-0.9893512922539602,0.8648533683685814,-0.42626629654657355,1.0177472796823155,0.9641961959839981,1.0759376114522607,1.7026899392116523,-13.566290495768243,63.762374411336225,28.088487976587686,13.566290495768243,63.762374411336225,36.77801653808603,61.52957614694469,0.0375031397450567,0.0627427063746995,2.765697149705293,1.2270962724444722e-16,0.8835067024920499,0.9293734895395792,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.6901833333333327
212,2.95940521239884,5.995862036899525,0.8930755366178486,7.035446666666665,0.01,-0.2374753596057456,-0.988228010683352,0.8629594793704715,-0.422694853441891,1.0163607369035137,0.9609214339172671,1.0759688229243818,1.697428856876295,-13.51221325498662,63.903460831799805,28.14423314491779,13.51221325498662,63.903460831799805,36.5385359726928,61.02318113647204,0.0372589375298321,0.06222632717234942,2.7614047557388903,1.627223939028738e-16,0.8842746538703428,0.929844085571346,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.702866666666666
213,2.9543498087751114,5.980441439951143,0.8900269503458915,7.059544999999999,0.01,-0.23624807940999282,-0.9871238834461948,0.8610769268498518,-0.41916492195534893,1.01500084546507,0.9576808997526361,1.0760133717079603,1.6922222817756967,-13.459414975832942,64.04357507791039,28.198714142812065,13.459414975832942,64.04357507791039,36.30219525256817,60.5234803086495,0.03701793706573414,0.061716774136580284,2.7574291614898763,1.597075785467766e-16,0.8850351371719661,0.9303100365844887,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.7155499999999995
214,2.949320224629683,5.965117186608843,0.8869991064644589,7.083643333333332,0.01,-0.2350505481694845,-0.9860386662188801,0.8592055739921881,-0.4156755128984855,1.0136671107782294,0.9544738605130391,1.0760708252768503,1.6870691400381472,-13.4078629384409,64.18274293160033,28.251956759124482,13.4078629384409,64.18274293160033,36.0689347009802,60.0303452692249,0.03678007749943171,0.0612139163416915,2.7537632581700775,1.3566980824952732e-16,0.8857882475128843,0.9307714029203072,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.728233333333333
215,2.944316240928399,5.949888340516139,0.8839917939963942,7.107741666666666,0.01,-0.23388196934622135,-0.9849721166495182,0.8573452809151121,-0.4122256690453854,1.012359050022421,0.9512996020851308,1.0761407611992053,1.6819683864793058,-13.357525325014365,64.32098929214465,28.303985945565387,13.357525325014365,64.32098929214465,35.83869611112151,59.54365091141348,0.036545299476499635,0.060717626214266324,2.7504000928339427,1.1058385657843792e-16,0.886534078524305,0.9312282439536476,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.7409166666666662
216,2.9393376412296894,5.934753977604397,0.8810048048160906,7.131839999999999,0.01,-0.23274157071168683,-0.9839239944650874,0.8554959050689932,-0.4088144639817044,1.011076191798361,0.9481574286744074,1.0762227668807494,1.6769190037609185,-13.308371188947405,64.45833820787135,28.354825847941328,13.308371188947405,64.45833820787135,35.61142270176422,59.063275313934874,0.03631354509619924,0.06022777942919843,2.747332863875888,1.6949069141328905e-16,0.8872727223798758,0.9316806181112081,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.7535999999999996
217,2.934384211645249,5.919713185890266,0.8780379336014755,7.155938333333332,0.01,-0.23162860344844055,-0.982894061565395,0.8536573016091055,-0.40544100099990293,1.0098180757918693,0.9450466622777642,1.0763164393153686,1.671920001575807,-13.26037042522691,64.59481290658573,28.404499836112052,13.26037042522691,64.59481290658573,35.38705907444492,58.58909964264029,0.03608475786781921,0.05974425480937966,2.7445549167359338,1.613309162343542e-16,0.8880042698223148,0.9321285828894353,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.766283333333333
218,2.9294557408014428,5.90476506527712,0.875090977786964,7.180036666666666,0.01,-0.23054234129017556,-0.9818820821049687,0.8518293237413022,-0.40210441203866465,1.0085842524481257,0.9419666421729191,1.0764213848428406,1.6669704158583474,-13.213493742057437,64.73043582476578,28.453030532722863,13.213493742057437,64.73043582476578,35.16555117212368,58.12100805559424,0.03585888266851951,0.05926693422891023,2.7420597398016877,1.7146336998786918e-16,0.8887288101894899,0.9325721948720506,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.7789666666666664
219,2.92455201980142,5.889908727360425,0.8721637375173545,7.204134999999999,0.01,-0.22948207969842535,-0.9808878225638701,0.8500118230430082,-0.3988038566645344,1.0073742826560568,0.9389167244241657,1.0765372189135334,1.6620693080196165,-13.167712633651462,64.86522863558832,28.500439840770497,13.167712633651462,64.86522863558832,34.94684623926266,57.658887611478384,0.03563586570262288,0.05879570251969672,2.7398409604954463,2.1572994983710798e-16,0.8894464314399549,0.9330115097471783,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.7916499999999997
220,2.919672842187925,5.875143295236931,0.8692560156026489,7.228233333333333,0.01,-0.22844713507420283,-0.9799110518084003,0.8482046497611868,-0.39553852109393917,1.006187737442599,0.9358962814039161,1.0766635658598993,1.6572157642064813,-13.122999354130997,64.99921227583684,28.546748970054438,13.122999354130997,64.99921227583684,34.730892783273035,57.20262818119336,0.03541565446230164,0.05833044738131101,2.737892341535651,7.179224050688961e-17,0.8901572201779612,0.9334465823241207,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.804333333333333
221,2.9148180039067895,5.860467903317613,0.8663676174737716,7.252331666666666,0.01,-0.22743684400292616,-0.9789515411425431,0.8464076530888427,-0.3923076172538093,1.0050241976765393,0.9329047013295216,1.0768000586745896,1.652408894583858,-13.079326892488979,65.1324069717437,28.59197846256589,13.079326892488979,65.1324069717437,34.51764053727946,56.7521223625364,0.03519819768960804,0.05787105929398562,2.7362077773624227,1.2414608261059504e-16,0.89086126167795,0.9338774665497622,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.8170166666666665
222,2.9099873032710875,5.8458816971442635,0.8634983511391694,7.2764299999999995,0.01,-0.22645056253108786,-0.9780090643509464,0.8446206814214969,-0.38911038187911845,1.0038832537816633,0.9299413878148596,1.0769463387950136,1.647647832639406,-13.036668948561868,65.26483226381433,28.6361482168617,13.036668948561868,65.26483226381433,34.307040424153755,56.307265397838144,0.03498344533979877,0.05741743143462666,2.7347812907175597,7.156056469451287e-17,0.8915586399085433,0.9343042155246264,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.4,3.8297
