iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_curvature_energy_ratio,candidate_maximum_turning_angle_deg
1,1.0,0.0043298160706630165,0.00166244355146819,0.004337026131788357,0.0006603418107199149,0.003676684321068442,1179.2862075682608,21.80933383120194,16.050965524050348,21.799203543773665,0.9995355067923357,16.023107180550916
