panel_index,mid_xi,mid_eta,panel_length,kinematic_residual_midpoint,kinematic_residual_left,kinematic_residual_right,kinematic_integral_panel_linear_exact
0,4.439495977912854,0.3771661211902926,0.0082859055454734,-0.019547604027665866,-0.05517468156552163,0.016079473510189013,6.671852915999763e-06
1,4.431483770622922,0.37395459745291926,0.00897796466593124,0.0043304977284590596,-0.014399827178086966,0.023060822635004863,1.2182640260262777e-06
2,4.422852507410186,0.3703720529269353,0.009713160311904117,0.012187645372477851,-0.04835881259575037,0.07273410334070629,1.3311852767236803e-05
3,4.413611642998614,0.3662905975415886,0.010492916115405954,0.016698641982604734,-0.04329990135390194,0.0766971853191114,1.5516781419380407e-05
4,4.403761123453817,0.3616128939839875,0.011318607398193837,0.037961405703461626,-0.03596866240271401,0.11189147380963704,3.6932087508981484e-05
5,4.393333267498779,0.3561930644684381,0.012191552277374682,0.03505063455050417,-0.06770071213458251,0.13780198123559084,5.78833777940007e-05
6,4.38241611430829,0.34980764571624623,0.013113005890744267,0.04578698747832144,-0.08174848277754165,0.17332245773418498,9.858637940128027e-05
7,4.371188686824468,0.3421553509486054,0.014084150351591546,0.04306406322017331,-0.1385566674894223,0.2246847939297707,0.00018097959706931378
8,4.360026484024377,0.33279054729493984,0.015106090250579563,0.035397054633555136,-0.19122954054276375,0.26202364980987447,0.0002775415177201053
9,4.349591533821746,0.321204623735062,0.0161798316833573,0.025567375086263944,-0.24714325092086664,0.29827800109339453,0.00041168048702768667
10,4.340999686098286,0.30695054958450163,0.01730632888981861,-0.0028441332490189986,-0.25274894465411224,0.2470606781560747,0.0003604140024731244
11,4.335682438529141,0.29001640702061215,0.018486328412246185,-0.014169216019100261,-0.16297823469272288,0.13463980265452147,0.00014016595528843702
12,4.334999532823062,0.27111064653888817,0.019720746900375966,0.0011234890146676335,0.007586466951952531,-0.0053394889226163755,2.994711540209478e-07
13,4.339439396676605,0.2513819047818579,0.021009894411452994,0.019528325697542925,0.15592273906929854,-0.11686608767421269,0.00013829764756038957
14,4.348592046731426,0.2318425751673112,0.022354513653720542,0.023844009757140405,0.20069682947295853,-0.15300880995867772,0.0002457694742345045
