node_index,xi,eta
0,4.5839075153541575,-0.08229336523314885
1,4.581868193047648,-0.08447755236786833
2,4.5799805173871935,-0.08694691572794788
3,4.577858238316134,-0.08938481294973594
4,4.5759438588812875,-0.09214657254100717
5,4.574145239840903,-0.09514059623079489
6,4.572256210814873,-0.09823965821112492
7,4.570478074591526,-0.10156455326788866
8,4.56890090547999,-0.10514903747259
9,4.5674115069039845,-0.10893281598000404
10,4.5660132708122925,-0.11291585151325788
11,4.564922906071914,-0.1171591332444497
12,4.5640572608180285,-0.12162182791250259
13,4.563430067737151,-0.12629559267888463
14,4.563142721826893,-0.1311777361488693
15,4.5631501065077895,-0.136248509489485
16,4.563469955361139,-0.14149509402444505
17,4.564217490645227,-0.1468908946849842
18,4.565298781820304,-0.1524302664892856
19,4.566714482782595,-0.15810244539550583
20,4.568536755395753,-0.1638759142871133
21,4.570778923716771,-0.16972932718809777
22,4.573419982437461,-0.17565553778576362
23,4.576469130343898,-0.18163732942182978
24,4.5799305185505945,-0.1876598018462754
25,4.583765516644833,-0.1937355583959121
26,4.588003957248093,-0.1998377898702122
27,4.592657212535364,-0.20594911580003383
28,4.597689377728701,-0.21208989673453837
29,4.603087291950977,-0.2182679500650626
30,4.608895211147429,-0.22444073702115383
31,4.615104904954662,-0.23061103323989574
32,4.621697490757618,-0.23679567153726958
33,4.628691668245964,-0.242973670388788
34,4.636084774852145,-0.24914714303074773
35,4.643857398974445,-0.25534098896666024
36,4.6520280805654535,-0.26153487150724647
37,4.6606093566507285,-0.2677144797682963
38,4.66958353651403,-0.2739082323951995
39,4.678951810533382,-0.28012065193899455
40,4.688736456950672,-0.28632423201139245
41,4.698939568615892,-0.29252161937412463
42,4.709555405691239,-0.2987299205154857
43,4.720596333278059,-0.304936687085294
44,4.732068100335482,-0.3111407067590052
45,4.743962516458501,-0.3173678446089925
46,4.756289458189043,-0.32361138843012116
47,4.769069265843456,-0.3298428560927279
48,4.782300498408169,-0.3360772657240097
49,4.795978418969936,-0.3423388434953914
50,4.810118059291987,-0.3486098528336601
51,4.824730218514412,-0.35488096148512166
