outer_iteration,jvp_call,direction_norm,maximum_unit_displacement_ratio,signed_finite_difference_step,source_residual_norm,perturbed_residual_norm,product_norm
1,1,1.0,84.7921504309821,1.1793544507565776e-05,0.03175426764849926,0.03175750216952734,12.138661112338045
1,2,1.0,183.19269446068196,5.458732963909905e-06,0.03175426764849926,0.031757470289715116,19.814998838907385
1,3,1.0,266.89958620012504,3.7467274274834806e-06,0.03175426764849926,0.031758457130769115,24.167644372590576
1,4,1.0,325.9542152331488,3.067915533120869e-06,0.03175426764849926,0.03175814932019426,27.39163031872777
1,5,1.0,365.8466255819045,2.7333858783292876e-06,0.03175426764849926,0.03175863261077658,29.281874013322618
1,6,1.0,393.2243167737566,2.543077722671344e-06,0.03175426764849926,0.03175874501008772,31.489178292177467
1,7,1.0,412.6808965270582,2.4231797701700326e-06,0.03175426764849926,0.03175927089684917,32.91361290590486
1,8,1.0,427.0449168351188,2.3416740501470437e-06,0.03175426764849926,0.031759350290245424,34.929093449637314
1,9,1.0,438.03356800261963,2.2829300607254363e-06,0.03175426764849926,0.0317598034289586,36.330582310124036
1,10,1.0,446.70855599606324,2.2385960299556314e-06,0.03175426764849926,0.03175982392743476,38.09560296497269
1,11,1.0,453.7452805935572,2.2038796716339866e-06,0.03175426764849926,0.03176026479611138,39.46902211163907
1,12,1.0,459.5866847193822,2.175868085931574e-06,0.03175426764849926,0.03176016463683802,40.366676457832696
1,13,1.0,464.53189712375354,2.1527047037925907e-06,0.03175426764849926,0.031760399779091994,41.47999287426962
1,14,1.0,468.78845786319863,2.1331583216833786e-06,0.03175426764849926,0.031760107333578105,39.49530225483061
1,15,1.0,472.50392771332764,2.1163845237001054e-06,0.03175426764849926,0.031760257694253696,39.29413162088307
1,16,1.0,475.7855546980045,2.1017872235207527e-06,0.03175426764849926,0.031759786106943556,26.456722462961576
1,17,0.00045109023439994934,421.2017585635582,2.374159128419457e-06,0.03175426764849926,0.031749329810659886,0.0041477407741394865
