xi,eta,node_index
3.2913614918534857,0.17776814417755282,0
3.3083773437711748,0.1752442305916937,1
3.3262987937643493,0.17291084161370013,2
3.345120193105815,0.17054880718409982,3
3.364913194190714,0.16829050626918954,4
3.3857011835725634,0.16598262939034833,5
3.407542087026303,0.16367766930636493,6
3.4304824259287523,0.161331149665045,7
3.4545783372116254,0.1589514896682909,8
3.479886279077776,0.1565275573633538,9
3.506466823456356,0.15405870914426706,10
3.5343833055330673,0.1515419641817471,11
3.5637024547682055,0.14897641050224777,12
3.5944943562620097,0.14636139519978156,13
3.62683265602547,0.1436969502212604,14
3.660794709095222,0.14098355801679774,15
3.6964617588109396,0.1382221418610386,16
3.7339191225657418,0.13541402036721553,17
3.773256389243582,0.13256088077948036,18
3.814567627707864,0.12966475827640508,19
3.8579516064283954,0.1267280177614036,20
3.903512024811836,0.12375333839109913,21
3.951357756583734,0.12074369849017338,22
4.001603105798658,0.11770236054161398,23
4.054368076040893,0.11463285538860599,24
4.109778653456203,0.11153896528758647,25
4.167967104289158,0.10842470546069112,26
4.229072287646301,0.10529430395404797,27
4.293239984244261,0.1021521796844975,28
4.360623241941608,0.09900291864431256,29
4.431382738892161,0.09585124830351359,30
4.505687165196704,0.09270201031496836,31
4.583713623970125,0.08956013168592672,32
4.665648052782059,0.08643059463243838,33
4.751685666471841,0.08331840537968797,34
4.842031422383218,0.08022856221139604,35
4.936900509111265,0.07716602310451412,36
5.0365188599037936,0.07413567331093182,37
5.141123691912412,0.07114229326531629,38
5.250964072544931,0.06819052720715142,39
5.366301514231107,0.06528485290536301,40
5.487410598978218,0.06242955286570549,41
5.614579634161923,0.059628687384723815,42
5.748111341071467,0.05688606979018979,43
5.888323577806673,0.05420524417684783,44
6.035550098207602,0.05158946590739081,45
6.190141348586026,0.04904168509939321,46
6.352465304121353,0.046564533257099035,47
6.522908346882229,0.044160313137388434,48
6.7018761875392014,0.04183099187933655,49
6.889794832943594,0.03957819739365647,50
7.087111601862647,0.037403217992435206,51
7.294296191280972,0.03530700520624761,52
7.511841795803261,0.03329017966823184,53
7.740266282823919,0.031353039867092605,54
7.98011342626614,0.02949557351533383,55
8.23195420183616,0.027717471251521474,56
8.496388146887943,0.026018142382796993,57
8.77404478814968,0.024396732365206415,58
9.065585140726574,0.022852141712525413,59
9.37170328196499,0.0213830460209611,60
9.69312800394156,0.01998791679921617,61
10.030624548527804,0.018665042801327462,62
10.384996429176836,0.017412551573176806,63
10.757087343784228,0.016228430941804515,64
11.147783183190716,0.015110550198624185,65
11.55801414012078,0.014056680752626779,66
11.98875692358873,0.013064516056714551,67
12.441037084053601,0.012131690637811091,68
12.91593145486632,0.011255798092188754,69
13.414570715827985,0.010434407925763747,70
13.93814208496774,0.009665081184142464,71
14.487892144952449,0.008945384689078306,72
15.06512981086058,0.008272904305595808,73
15.671229446386333,0.0076452554457727365,74
16.307634135899328,0.007060097035338265,75
16.975859120134476,0.006515127658269386,76
17.677495403732667,0.006008122664462812,77
18.414213543131613,0.005536867282867143,78
19.18776762412747,0.005099528802419828,79
19.999999445457927,0.004709743362185579,80
19.957473153858768,-1.3035587109933278,81
19.829460281622545,-2.606243453623245,82
19.616509163833594,-3.8977645163904677,83
19.319531963207226,-5.172589750078233,84
18.939800762898102,-6.425258521003227,85
18.478942117612085,-7.650405101296408,86
17.938930086361506,-8.842781652660769,87
17.322077776707555,-9.997280705156493,88
16.63102743670958,-11.108957034727121,89
15.868739137021775,-12.17304884575567,90
15.038478091616748,-13.18499816791656,91
14.143800671446908,-14.140470379954767,92
13.188539170953227,-15.035372776763214,93
12.17678539267313,-15.865872100227653,94
11.112873120261742,-16.6284109587466,95
10.001359555002265,-17.319723065094458,96
8.847005795320998,-17.93684722735734,97
7.654756442921772,-18.47714003301235,98
6.429718422895628,-18.9382871718188,99
5.177139108528516,-19.318313349020524,100
3.9023838445079315,-19.61559074639669,101
2.610912964806521,-19.828845994918748,102
1.3082584036850444,-19.957165629146527,103
1.2246467991473533e-15,-20.0,104
0.0,-18.8125,105
0.0,-17.625,106
0.0,-16.4375,107
0.0,-15.25,108
0.0,-14.0625,109
0.0,-12.875,110
0.0,-11.6875,111
0.0,-10.5,112
0.0,-9.3125,113
0.0,-8.125,114
0.0,-6.9375,115
0.0,-5.75,116
0.0,-4.5625,117
0.0,-3.375,118
0.0,-2.1875,119
0.0,-1.0,120
0.06843484836608844,-0.9750917522082228,121
0.13686969673217653,-0.9501835044164456,122
0.20530454509826498,-0.9252752566246684,123
0.27373939346435344,-0.9003670088328911,124
0.34217424183044154,-0.875458761041114,125
0.41060909019652997,-0.8505505132493367,126
0.4790439385626184,-0.8256422654575595,127
0.5474787869287066,-0.8007340176657824,128
0.6159136352947949,-0.7758257698740052,129
0.6843484836608834,-0.750917522082228,130
0.7527833320269715,-0.7260092742904508,131
0.8212181803930599,-0.7011010264986736,132
0.8896530287591484,-0.6761927787068963,133
0.9580878771252365,-0.6512845309151192,134
1.026522725491325,-0.6263762831233419,135
1.0949575738574133,-0.6014680353315647,136
1.1633924222235015,-0.5765597875397876,137
1.2318272705895899,-0.5516515397480104,138
1.3002621189556784,-0.5267432919562332,139
1.3686969673217664,-0.5018350441644559,140
1.437131815687855,-0.47692679637267876,141
1.5055666640539433,-0.4520185485809015,142
1.5740015124200315,-0.4271103007891244,143
1.6424363607861199,-0.4022020529973471,144
1.710871209152208,-0.37729380520557,145
1.7793060575182968,-0.3523855574137926,146
1.8477409058843848,-0.3274773096220155,147
1.916175754250473,-0.30256906183023835,148
1.9846106026165617,-0.277660814038461,149
2.05304545098265,-0.25275256624668385,150
2.121480299348738,-0.22784431845490682,151
2.1899151477148266,-0.20293607066312946,152
2.258349996080915,-0.17802782287135233,153
2.326784844447003,-0.1531195750795752,154
2.3952196928130918,-0.12821132728779783,155
2.4636545411791797,-0.10330307949602069,156
2.532089389545268,-0.07839483170424344,157
2.6005242379113565,-0.0534865839124663,158
2.668959086277445,-0.028578336120689052,159
2.737393934643533,-0.0036700883289118025,160
2.805828783009621,0.021238159462865225,161
2.87426363137571,0.046146407254642474,162
2.9426984797417983,0.07105465504641972,163
3.0111333281078863,0.09596290283819697,164
3.0795681764739746,0.12087115062997422,165
3.148003024840063,0.14577939842175147,166
3.2164378732061514,0.1706876462135285,167
3.2848727215722398,0.19559589400530575,168
3.3010373291195005,0.20147933000110346,169
3.3172019366667613,0.20736276599690118,170
3.333366544214022,0.2132462019926989,171
3.349531151761283,0.2191296379884966,172
3.3656957593085433,0.22501307398429432,173
3.381860366855804,0.23089650998009204,174
3.398024974403065,0.23677994597588975,175
3.4141895819503256,0.24266338197168746,176
3.4303541894975864,0.24854681796748518,177
3.446518797044847,0.2544302539632829,178
3.462683404592108,0.2603136899590806,179
3.478848012139369,0.2661971259548783,180
3.495012619686629,0.27208056195067604,181
3.51117722723389,0.27796399794647375,182
3.5273418347811507,0.2838474339422714,183
3.5435064423284115,0.2897308699380691,184
3.5596710498756723,0.29561430593386684,185
3.5758356574229326,0.3014977419296645,186
3.5920002649701934,0.3073811779254622,187
3.608164872517454,0.3132646139212599,188
3.624329480064715,0.3191480499170576,189
3.640494087611976,0.3250314859128553,190
3.656658695159236,0.330914921908653,191
3.672823302706497,0.3367983579044507,192
3.6889879102537577,0.3426817939002484,193
3.7051525178010185,0.3485652298960461,194
3.7213171253482793,0.35444866589184376,195
3.7374817328955396,0.3603321018876415,196
3.7536463404428004,0.3662155378834392,197
3.7698109479900612,0.37209897387923685,198
3.7859755555373216,0.37798240987503456,199
3.8021401630845824,0.3838658458708323,200
3.818304770631843,0.38974928186662994,201
3.834469378179104,0.3956327178624276,202
3.8506339857263647,0.40151615385822537,203
3.866798593273625,0.407399589854023,204
3.882963200820886,0.4132830258498207,205
3.8991278083681467,0.41916646184561845,206
3.9152924159154074,0.4250498978414161,207
3.9314570234626682,0.4309333338372138,208
3.9476216310099286,0.4368167698330115,209
3.9637862385571894,0.4427002058288092,210
3.97995084610445,0.44858364182460686,211
3.9961154536517105,0.4544670778204046,212
4.012280061198972,0.4603505138162023,213
4.028444668746232,0.46623394981199995,214
4.044609276293492,0.47211738580779766,215
4.060773883840754,0.4780008218035954,216
4.076938491388014,0.48388425779939304,217
4.093103098935275,0.48976769379519075,218
4.109267706482536,0.49565112979098847,219
4.125432314029796,0.5015345657867861,220
4.141596921577057,0.5074180017825838,221
4.1577615291243175,0.5133014377783816,222
4.173926136671579,0.5191848737741792,223
4.190090744218839,0.5250683097699769,224
4.206255351766099,0.5309517457657746,225
4.222419959313361,0.5368351817615723,226
4.238584566860621,0.54271861775737,227
4.254749174407882,0.5486020537531678,228
4.270913781955143,0.5544854897489656,229
4.287078389502404,0.5603689257447634,230
4.303242997049665,0.5662523617405611,231
4.319407604596925,0.5721357977363589,232
4.335572212144187,0.5780192337321567,233
4.351736819691448,0.5839026697279545,234
4.367901427238708,0.5897861057237522,235
4.3840660347859695,0.59566954171955,236
4.400230642333231,0.6015529777153478,237
4.416395249880491,0.6074364137111455,238
4.432559857427751,0.6133198497069433,239
4.448724464975013,0.6192032857027411,240
4.464889072522274,0.6250867216985388,241
4.481053680069534,0.6309701576943366,242
4.497218287616795,0.6368535936901344,243
4.513382895164057,0.6427370296859322,244
4.529547502711317,0.6486204656817299,245
4.545712110258578,0.6545039016775277,246
4.5618767178058395,0.6603873376733255,247
4.5780413253531,0.6662707736691232,248
4.594205932900361,0.672154209664921,249
4.610370540447622,0.6780376456607188,250
4.626535147994883,0.6839210816565165,251
4.642699755542144,0.6898045176523143,252
4.658864363089404,0.6956879536481121,253
4.6750289706366654,0.7015713896439099,254
