omega_e_rad_s,matrix,row,column,value
5.597668796234659,raw_added_mass,heave,heave,86.5595248313849
5.597668796234659,raw_added_mass,heave,pitch,7.746944888615311
5.597668796234659,raw_added_mass,pitch,heave,-16.17779350443553
5.597668796234659,raw_added_mass,pitch,pitch,33.1311667019408
5.597668796234659,raw_radiation_damping,heave,heave,83.91801532923378
5.597668796234659,raw_radiation_damping,heave,pitch,-271.6141446984977
5.597668796234659,raw_radiation_damping,pitch,heave,269.6456949836352
5.597668796234659,raw_radiation_damping,pitch,pitch,45.22795651864735
5.597668796234659,delta_added_mass,heave,heave,17.27769593493788
5.597668796234659,delta_added_mass,heave,pitch,11.296881934217918
5.597668796234659,delta_added_mass,pitch,heave,-12.521753612405531
5.597668796234659,delta_added_mass,pitch,pitch,26.160009911385686
5.597668796234659,delta_radiation_damping,heave,heave,82.04460435265
5.597668796234659,delta_radiation_damping,heave,pitch,-23.935198602077094
5.597668796234659,delta_radiation_damping,pitch,heave,19.224821321582795
5.597668796234659,delta_radiation_damping,pitch,pitch,39.47087944891707
6.719149798486893,raw_added_mass,heave,heave,83.64925215067248
6.719149798486893,raw_added_mass,heave,pitch,6.0975050855539195
6.719149798486893,raw_added_mass,pitch,heave,-14.515918954019641
6.719149798486893,raw_added_mass,pitch,pitch,23.400833527566817
6.719149798486893,raw_radiation_damping,heave,heave,111.33858363436461
6.719149798486893,raw_radiation_damping,heave,pitch,-255.31102182181496
6.719149798486893,raw_radiation_damping,pitch,heave,252.2582892515035
6.719149798486893,raw_radiation_damping,pitch,pitch,35.327149350763285
6.719149798486893,delta_added_mass,heave,heave,14.367423254225457
6.719149798486893,delta_added_mass,heave,pitch,9.647442131156525
6.719149798486893,delta_added_mass,pitch,heave,-10.859879061989641
6.719149798486893,delta_added_mass,pitch,pitch,16.429676737011704
6.719149798486893,delta_radiation_damping,heave,heave,109.46517265778083
6.719149798486893,delta_radiation_damping,heave,pitch,-7.6320757253943725
6.719149798486893,delta_radiation_damping,pitch,heave,1.8374155894510693
6.719149798486893,delta_radiation_damping,pitch,pitch,29.570072281033
8.065317127171785,raw_added_mass,heave,heave,79.97820920928315
8.065317127171785,raw_added_mass,heave,pitch,4.024638440345377
8.065317127171785,raw_added_mass,pitch,heave,-12.40398044926252
8.065317127171785,raw_added_mass,pitch,pitch,17.176737660469687
8.065317127171785,raw_radiation_damping,heave,heave,142.2587877232819
8.065317127171785,raw_radiation_damping,heave,pitch,-236.6943135448981
8.065317127171785,raw_radiation_damping,pitch,heave,231.95243201126584
8.065317127171785,raw_radiation_damping,pitch,pitch,23.73133827726225
8.065317127171785,delta_added_mass,heave,heave,10.696380312836126
8.065317127171785,delta_added_mass,heave,pitch,7.5745754859479835
8.065317127171785,delta_added_mass,pitch,heave,-8.74794055723252
8.065317127171785,delta_added_mass,pitch,pitch,10.205580869914574
8.065317127171785,delta_radiation_damping,heave,heave,140.3853767466981
8.065317127171785,delta_radiation_damping,heave,pitch,10.98463255152248
8.065317127171785,delta_radiation_damping,pitch,heave,-18.468441650786588
8.065317127171785,delta_radiation_damping,pitch,pitch,17.97426120753196
9.681186208484174,raw_added_mass,heave,heave,75.64140715929312
9.681186208484174,raw_added_mass,heave,pitch,1.5884314997574223
9.681186208484174,raw_added_mass,pitch,heave,-9.877630095049556
9.681186208484174,raw_added_mass,pitch,pitch,13.435986821009479
9.681186208484174,raw_radiation_damping,heave,heave,171.90378564160227
9.681186208484174,raw_radiation_damping,heave,pitch,-218.25491076748366
9.681186208484174,raw_radiation_damping,pitch,heave,210.98174638217836
9.681186208484174,raw_radiation_damping,pitch,pitch,11.640306855657954
9.681186208484174,delta_added_mass,heave,heave,6.3595782628460995
9.681186208484174,delta_added_mass,heave,pitch,5.138368545360028
9.681186208484174,delta_added_mass,pitch,heave,-6.221590203019556
9.681186208484174,delta_added_mass,pitch,pitch,6.464830030454366
9.681186208484174,delta_radiation_damping,heave,heave,170.03037466501848
9.681186208484174,delta_radiation_damping,heave,pitch,29.424035328936924
9.681186208484174,delta_radiation_damping,pitch,heave,-39.43912727987407
9.681186208484174,delta_radiation_damping,pitch,pitch,5.883229785927666
11.62079121322911,raw_added_mass,heave,heave,71.02742269599801
11.62079121322911,raw_added_mass,heave,pitch,-0.9865245953451927
11.62079121322911,raw_added_mass,pitch,heave,-7.127388348619437
11.62079121322911,raw_added_mass,pitch,pitch,11.374060121744918
11.62079121322911,raw_radiation_damping,heave,heave,191.02855018707
11.62079121322911,raw_radiation_damping,heave,pitch,-204.76894452157705
11.62079121322911,raw_radiation_damping,pitch,heave,194.01837598019227
11.62079121322911,raw_radiation_damping,pitch,pitch,1.490079446939375
11.62079121322911,delta_added_mass,heave,heave,1.7455937995509885
