step,time_s,panels,newly_exposed,edge_extrapolated,relative_phi_eta_error,maximum_scaled_point_error
123,0.384375,284,0,2,0.0010008919782080947,0.007032321670152366
124,0.3875,286,2,2,0.001069869663046714,0.008017630773432118
125,0.390625,286,2,0,0.0011394377988435606,0.008102466328211027
126,0.39375000000000004,286,0,2,0.0012126028634711857,0.008222634949616935
127,0.39687500000000003,286,0,2,0.0012891493877011276,0.008338774880668396
128,0.4,286,0,2,0.0013689540785170211,0.00845054434871124
129,0.403125,288,2,2,0.0014514781548805153,0.00938179453505554
130,0.40625,288,2,0,0.001535272966286646,0.009441654745165229
131,0.40937500000000004,288,0,2,0.0016225327915993337,0.009526443034506497
132,0.41250000000000003,288,0,2,0.0017129964608602404,0.009605327395421385
133,0.415625,288,0,2,0.0018065410598280234,0.00967798955922299
134,0.41875,290,2,2,0.001902219945080354,0.010529974843361146
135,0.421875,290,2,0,0.001999971621029202,0.010554983128802858
136,0.42500000000000004,290,0,2,0.0021010296265693658,0.01059390579837536
137,0.42812500000000003,290,0,2,0.0022050097785495603,0.010625217708426078
138,0.43125,292,2,2,0.0023114664879846894,0.011391465057519923
139,0.434375,292,2,0,0.002419659105205347,0.011445992345725136
140,0.4375,292,0,2,0.002530787120278019,0.011832496454304012
141,0.44062500000000004,292,0,2,0.002644612247074765,0.012223111563873287
142,0.44375000000000003,294,2,2,0.0027608871719480956,0.013380000514582959
143,0.446875,294,2,0,0.002878673821712705,0.013770486849831596
144,0.45,294,0,2,0.0029990556891657293,0.014180679129454622
145,0.453125,294,0,2,0.003121859939132471,0.01459357782045022
146,0.45625000000000004,296,2,2,0.0032468944909202686,0.01580759807773703
147,0.45937500000000003,296,2,0,0.003373254421127978,0.016217011066951854
148,0.4625,296,0,2,0.003501876280609816,0.01664388038700906
149,0.465625,296,0,2,0.0036326078081386154,0.017071905041277556
150,0.46875,298,2,2,0.0037652435470720835,0.01832909570036916
151,0.47187500000000004,298,2,0,0.0038990293447051733,0.01875035395633334
152,0.47500000000000003,298,0,2,0.004034738005472215,0.01918632035274297
153,0.478125,298,0,2,0.004172214981364026,0.01962178049146217
154,0.48125,300,2,2,0.004311217150086451,0.020908683488831303
155,0.484375,300,2,0,0.004451188085211055,0.021334312605373166
156,0.48750000000000004,300,0,2,0.004592729814880819,0.021771403380293767
157,0.49062500000000003,300,0,2,0.004735678051592628,0.022206253104880946
158,0.49375,302,2,2,0.004879756893222474,0.023509570383254366
159,0.496875,302,2,0,0.005024601721597173,0.02393173018750311
160,0.5,302,0,2,0.005170649724978542,0.024361745767027602
161,0.503125,302,0,2,0.005317729527448199,0.02478775010968587
162,0.50625,304,2,2,0.0054655533803493785,0.026094078577202754
163,0.509375,304,2,0,0.0056139073045374036,0.0265046388011066
164,0.5125000000000001,304,0,2,0.005763083471904917,0.026919312220106646
165,0.515625,304,0,2,0.005912910913395756,0.02732820627626017
166,0.51875,306,2,2,0.006063114388247784,0.028623936498136854
167,0.521875,306,2,0,0.0062135752252528795,0.0290146204670255
168,0.525,306,0,2,0.006364470191500599,0.029405772406292694
169,0.5281250000000001,306,0,2,0.006515636646806948,0.02978941517291165
170,0.53125,308,2,2,0.006666830251262492,0.03106083887034448
171,0.534375,308,2,0,0.006817977075905738,0.03142342029911026
172,0.5375,308,0,2,0.006969170836127535,0.031783109266131905
173,0.540625,308,0,2,0.007120262936791075,0.03213363179120518
174,0.5437500000000001,310,2,2,0.007271048474638088,0.03336721966840415
175,0.546875,310,2,0,0.007421463201889262,0.03369373739544232
176,0.55,310,0,2,0.007571546631880695,0.03401440239624761
177,0.553125,310,0,2,0.007721167001670607,0.03432434764243526
178,0.55625,312,2,2,0.00787015882082763,0.03550710212556235
179,0.5593750000000001,312,2,0,0.008018449042680276,0.03579005825301968
180,0.5625,312,0,2,0.008166045308732186,0.03606465002427201
181,0.565625,312,0,2,0.008312833120071968,0.036327100625076214
182,0.56875,314,2,2,0.008458682087685427,0.03744688574189387
183,0.571875,314,2,0,0.008603502790460623,0.03767940583207968
184,0.5750000000000001,314,0,2,0.008747287127775586,0.037901502718572774
185,0.578125,314,0,2,0.008889937022835121,0.03811019286645649
186,0.58125,316,2,2,0.009031353408686112,0.03915597807907171
187,0.584375,316,2,0,0.009171425683547047,0.039331925414319555
188,0.5875,316,0,2,0.00931014221545439,0.039495830973078884
189,0.5906250000000001,316,0,2,0.009447420314994253,0.039645239700158465
190,0.59375,316,0,2,0.009583185086815717,0.03977995870119891
191,0.596875,318,2,2,0.009717336118031862,0.04072430684624332
192,0.6000000000000001,318,2,0,0.009849813318164941,0.04082368263639638
193,0.603125,318,0,2,0.009980579767944751,0.04090910392468287
194,0.6062500000000001,318,0,2,0.010109559302696495,0.04097898087438681
195,0.609375,320,2,2,0.01023668530885715,0.04183043344209505
196,0.6125,320,2,0,0.010361861749113082,0.041862884021164705
197,0.6156250000000001,320,0,2,0.010485063803449417,0.041880479480174274
198,0.61875,320,0,2,0.010606230227217512,0.04188187900651209
199,0.6218750000000001,320,0,2,0.010725301810186416,0.041866993564096525
200,0.625,320,0,2,0.010842221171940163,0.041835745418341785
201,0.628125,322,2,2,0.010956918300098057,0.04254465666491559
202,0.6312500000000001,322,2,0,0.011069345658062875,0.042474159738506
203,0.634375,322,0,2,0.011179464522230226,0.04238766693464969
204,0.6375000000000001,322,0,2,0.011287220987786695,0.042284465061676164
205,0.640625,322,0,2,0.011392566030744152,0.04216453649477836
206,0.64375,324,2,2,0.011495452271924403,0.04274452047645028
207,0.6468750000000001,324,2,0,0.011595818772501017,0.04258431075361937
208,0.65,324,0,2,0.01169363768294406,0.0424077524303449
209,0.6531250000000001,324,0,2,0.011788866359839145,0.0422143784915161
210,0.65625,324,0,2,0.011881463766809286,0.042004230922626826
211,0.659375,324,0,2,0.011971390439987769,0.04177736295247247
212,0.6625000000000001,324,0,2,0.012058608461770575,0.0415338389980656
213,0.665625,326,2,2,0.01214307975471338,0.04193347664312285
214,0.6687500000000001,326,2,0,0.012224762509489806,0.04164948280540801
215,0.671875,326,0,2,0.012303632236516718,0.04134923768622875
216,0.675,326,0,2,0.012379656727172467,0.0410325910500485
217,0.6781250000000001,326,0,2,0.01245280542004729,0.0406996641253032
218,0.68125,326,0,2,0.012523049173723306,0.040350588745014015
219,0.6843750000000001,326,0,2,0.012590360245439225,0.03998550723619614
220,0.6875,326,0,2,0.012654712270660439,0.03960457230249919
221,0.690625,326,0,2,0.012716080243541051,0.039207946900292216
222,0.6937500000000001,328,2,2,0.012774439168249467,0.03937815569707962
223,0.696875,328,2,0,0.012829763602542435,0.03894257692230355
224,0.7000000000000001,328,0,2,0.012882037035702868,0.038491862120837474
225,0.703125,328,0,2,0.012931239680052695,0.038026112390477394
226,0.70625,328,0,2,0.012977353103019867,0.03754554110929033
227,0.7093750000000001,328,0,2,0.013020360132683819,0.03705037096030318
228,0.7125,328,0,2,0.013060244843619217,0.03654083376851303
229,0.7156250000000001,328,0,2,0.0130969925436845,0.036017170332990574
230,0.71875,328,0,2,0.013130589761759218,0.0354796302542243
231,0.721875,328,0,2,0.013161024236434823,0.03492847175682413
232,0.7250000000000001,328,0,2,0.013188284905664498,0.034863164417739435
233,0.728125,328,0,2,0.013212361897377206,0.035460234759229665
234,0.7312500000000001,328,0,2,0.013233246521061816,0.03604511640483195
235,0.734375,328,0,2,0.013250931260326834,0.03661750504514662
236,0.7375,328,0,2,0.013265409766440648,0.037177103801070796
237,0.7406250000000001,328,0,2,0.01327667685285761,0.03772362341871397
238,0.74375,328,0,2,0.013284728490733972,0.038256782459443923
239,0.7468750000000001,328,0,2,0.01328956180543673,0.038776307485069335
240,0.75,328,0,2,0.013291175074049684,0.0392819332381316
241,0.753125,328,0,0,0.013289567774141456,0.03977340461657745
242,0.7562500000000001,328,0,0,0.013284740531211208,0.04025047513173863
243,0.759375,328,0,0,0.013276695067132457,0.040712905225458985
244,0.7625000000000001,328,0,0,0.013265434251915223,0.04116046418449626
245,0.765625,328,0,0,0.01325096210619825,0.041592930295942
246,0.76875,328,0,0,0.013233283804733455,0.04201009099761071
247,0.7718750000000001,328,0,0,0.013212405680859985,0.0424117430233477
248,0.775,328,0,0,0.013188335231963593,0.042797692543195875
249,0.7781250000000001,328,0,0,0.01316108112591745,0.043167755298350284
250,0.78125,328,0,0,0.013130653208499377,0.04352175673082762
251,0.784375,328,0,0,0.013097062511779953,0.04385953210776404
252,0.7875000000000001,328,0,0,0.013060321263475895,0.044180926640247205
253,0.790625,328,0,0,0.013020442897263255,0.04448579559657681
254,0.7937500000000001,328,0,0,0.012977442064044158,0.044774004409852595
255,0.796875,328,0,0,0.012931334644161673,0.045045428779750686
256,0.8,328,0,0,0.01288213776055813,0.045299954768383124
257,0.8031250000000001,328,0,0,0.012829869792872196,0.045537478890079267
258,0.80625,328,0,0,0.012774550392471357,0.04575790819496675
259,0.8093750000000001,326,0,0,0.012716200139830344,0.0452802376270246
260,0.8125,326,0,0,0.01265484164872132,0.04546140502282353
261,0.815625,326,0,0,0.012590498622203537,0.045625395595097505
262,0.8187500000000001,326,0,0,0.012523195960717161,0.04577216088341748
263,0.821875,326,0,0,0.012452959917171734,0.04590166335175348
264,0.8250000000000001,326,0,0,0.012379818116334882,0.046013876430247506
265,0.828125,326,0,0,0.01230379957509968,0.04610878454940463
266,0.83125,326,0,0,0.012224934723644006,0.046186383166515
267,0.8343750000000001,326,0,0,0.012143255427500405,0.046246678784111775
268,0.8375,324,0,0,0.012058796546763204,0.04555828310334588
269,0.8406250000000001,324,0,0,0.011971591379176433,0.04558045617501271
270,0.84375,324,0,0,0.011881675724546464,0.0455855665591922
271,0.846875,324,0,0,0.011789087268237707,0.045573667149361154
272,0.8500000000000001,324,0,0,0.011693865230917672,0.04554482190102962
273,0.853125,324,0,0,0.011596050394408728,0.04549910579583602
274,0.8562500000000001,324,0,0,0.011495685128605422,0.04543660479618247
275,0.859375,322,0,0,0.011392818395139805,0.04459223267107434
276,0.8625,322,0,0,0.011287489276587185,0.0444940175639803
277,0.8656250000000001,322,0,0,0.011179744714911927,0.044379515328465576
278,0.86875,322,0,0,0.011069633334128635,0.04424885767521084
279,0.8718750000000001,322,0,0,0.010957205454104378,0.044102186949767634
280,0.875,320,0,0,0.01084251542746673,0.04315198909724654
281,0.878125,320,0,0,0.010725622508155943,0.04297230838237775
282,0.8812500000000001,320,0,0,0.010606570067051744,0.04277729644666224
283,0.884375,320,0,0,0.010485414829596104,0.04256713944373454
284,0.8875000000000001,320,0,0,0.010362215322399209,0.042342033516215044
285,0.890625,320,0,0,0.010237031909121033,0.04210218462870542
286,0.89375,318,0,0,0.010109941184995502,0.041042398483647706
287,0.8968750000000001,318,0,0,0.009980986643839196,0.04077344601075436
288,0.9,318,0,0,0.009850233020187105,0.04049063558851767
289,0.9031250000000001,318,0,0,0.00971774733263269,0.040194213072096696
290,0.90625,316,0,0,0.009583603794495936,0.03906746675121672
291,0.909375,316,0,0,0.009447885437207697,0.0387453882990693
292,0.9125000000000001,316,0,0,0.009310635052459324,0.038410711239142144
293,0.915625,316,0,0,0.00917192612326563,0.038063717313091355
294,0.9187500000000001,316,0,0,0.00903183415343197,0.037704696009354666
295,0.921875,314,0,0,0.008890458965042113,0.03651170264525039
296,0.925,314,0,0,0.008747855514199914,0.03613148816984557
297,0.9281250000000001,314,0,0,0.008604089865828488,0.03574039608269279
298,0.93125,314,0,0,0.008459243958022788,0.035338745848011235
299,0.9343750000000001,312,0,0,0.008313420406619138,0.034102751760160255
300,0.9375,312,0,0,0.008166703053963185,0.03368412768999306
301,0.940625,312,0,0,0.008019137954345647,0.033256186914204795
302,0.9437500000000001,312,0,0,0.007870813079493702,0.03281927288475723
303,0.946875,310,0,0,0.007721834231204008,0.03155290317590836
304,0.9500000000000001,310,0,0,0.007572313914991357,0.031103516116382828
305,0.953125,310,0,0,0.007422274708849817,0.0306464667068998
306,0.95625,310,0,0,0.007271810061669085,0.03018211559134044
307,0.9593750000000001,308,0,0,0.0071210334933660665,0.028898747805985947
308,0.9625,308,0,0,0.006970075332506909,0.028426619854424497
309,0.9656250000000001,308,0,0,0.0068189371624279,0.027948545689848118
310,0.96875,308,0,0,0.006667717201148639,0.02746489569607235
311,0.971875,306,0,0,0.006516544568548408,0.026178394746456054
312,0.9750000000000001,306,0,0,0.006365547227928285,0.025691755234268844
313,0.978125,306,0,0,0.006214714046005212,0.025200913436283914
314,0.9812500000000001,306,0,0,0.006064147175029285,0.024706241566824196
315,0.984375,304,0,0,0.005914000671974858,0.02343062024688994
316,0.9875,304,0,0,0.005764374803303299,0.02293772674475403
317,0.9906250000000001,304,0,0,0.005615257830397053,0.022442367789291432
318,0.99375,304,0,0,0.005466754922748702,0.021944909282956154
319,0.9968750000000001,302,0,0,0.005319053617291342,0.02069397468687468
320,1.0,302,0,0,0.005172201901873184,0.02020294394054244
