step,time_s,panels,newly_exposed,edge_extrapolated,relative_phi_eta_error,maximum_scaled_point_error
31,0.19375,140,0,0,0.00010063023785053383,8.08786497201826e-05
32,0.2,140,0,0,0.00010387236337513505,8.505956185240759e-05
33,0.20625000000000002,138,0,0,0.00010711810787438164,8.871809596847934e-05
34,0.21250000000000002,138,0,0,0.00011036555695183302,9.285870019458089e-05
35,0.21875,138,0,0,0.00011361313106841269,9.697489418989594e-05
36,0.225,138,0,0,0.00011686045234544848,0.00010105562685395442
37,0.23125,138,0,0,0.00012010740056579833,0.00010508980055049687
38,0.23750000000000002,138,0,0,0.00012335397493199216,0.00010906629122251654
39,0.24375000000000002,138,0,0,0.00012660021687633857,0.0001129739686292846
40,0.25,138,0,0,0.00012984617025323697,0.00011680171667411478
41,0.25625000000000003,138,0,2,0.0001330918640536336,0.00012053845378990351
42,0.2625,138,0,2,0.00013633730916123277,0.00012417315335056555
43,0.26875,138,0,2,0.00013958250537129797,0.00012769486407878262
44,0.275,138,0,2,0.0001428274584976781,0.00013109273041153952
45,0.28125,138,0,2,0.00014607221041612275,0.00013473439817283145
46,0.28750000000000003,138,0,2,0.00014931688763206603,0.0001381691922468473
47,0.29375,138,0,2,0.00015256177665605436,0.00014129370910196914
48,0.30000000000000004,140,2,2,0.0001633627545646637,0.0028180921658539646
49,0.30625,140,2,0,0.00020518390710287294,0.0030264981639858183
50,0.3125,140,0,2,0.0002537835679171952,0.0032676139183231
51,0.31875000000000003,140,0,2,0.0003097420361334682,0.0035276345261062414
52,0.325,140,0,2,0.000373632225955106,0.0038046885989003283
53,0.33125000000000004,140,0,2,0.0004459712901727116,0.004096714319149706
54,0.3375,140,0,2,0.0005272268027508569,0.004401473262223661
55,0.34375,140,0,2,0.0006178186929076022,0.004716565389904653
56,0.35000000000000003,140,0,2,0.0007181191523374969,0.0050394451045467975
57,0.35625,142,2,2,0.0008342570307149972,0.007714601752687728
58,0.36250000000000004,142,2,0,0.000962795935913567,0.007984756773189095
59,0.36875,142,0,2,0.0011013959868210108,0.008250446679943726
60,0.375,142,0,2,0.0012500973530651458,0.008509724071373015
61,0.38125000000000003,142,0,2,0.0014089052992286041,0.008759845003855824
62,0.3875,144,2,2,0.0015781569960802461,0.011106277200346237
63,0.39375000000000004,144,2,0,0.0017636853123888544,0.011279556902677405
64,0.4,144,0,2,0.0019599422575543495,0.011433207567218438
65,0.40625,144,0,2,0.0021665638606855634,0.011564465740195264
66,0.41250000000000003,144,0,2,0.0023831975320428916,0.011670745304787367
67,0.41875,146,2,2,0.002610737571168404,0.013544518203963764
68,0.42500000000000004,146,2,0,0.0028506069761918074,0.013532993130155588
69,0.43125,146,0,2,0.0031000269315029534,0.013487527457509082
70,0.4375,146,0,2,0.0033584158899212973,0.014167215609124238
71,0.44375000000000003,148,2,2,0.0036253761061859403,0.016700770455530502
72,0.45,148,2,0,0.0039027290430535652,0.01761258335057433
73,0.45625000000000004,148,0,2,0.00418790704952168,0.0185311559936597
74,0.4625,148,0,2,0.004480192427551237,0.019453941131005143
75,0.46875,150,2,2,0.004778986111868155,0.02216501137944578
76,0.47500000000000003,150,2,0,0.005085228755566803,0.023118285135369697
77,0.48125,150,0,2,0.005396921825992715,0.024064881471277125
78,0.48750000000000004,150,0,2,0.005713283271775732,0.025001869013952252
79,0.49375,152,2,2,0.006033743410197781,0.02777588783401881
80,0.5,152,2,0,0.006358433322166608,0.028703770410120354
81,0.50625,152,0,2,0.006685830787012064,0.02961047942343582
82,0.5125000000000001,152,0,2,0.007015143981530774,0.03049297966668092
83,0.51875,154,2,2,0.007345833226932666,0.033214544474298335
84,0.525,154,2,0,0.007677538077299096,0.03404833979702566
85,0.53125,154,0,2,0.00800908256120824,0.034846620928612626
86,0.5375,154,0,2,0.00833970739420064,0.03560652679459935
87,0.5437500000000001,156,2,2,0.00866885757910181,0.03816607264084554
88,0.55,156,2,0,0.008995992199601583,0.03884034222955973
89,0.55625,156,0,2,0.009320170663065818,0.039466043298262476
90,0.5625,156,0,2,0.009640697848022307,0.0400407320712271
91,0.56875,158,2,2,0.009956983489637458,0.04234037866359414
92,0.5750000000000001,158,2,0,0.010268515214433345,0.04279743983292179
93,0.58125,158,0,2,0.010574514744164022,0.04319510474910043
94,0.5875,158,0,2,0.010874372588261428,0.04353153696512407
95,0.59375,158,0,2,0.01116750679046774,0.04380506041647541
96,0.6000000000000001,160,2,2,0.011453472184946285,0.04568312772672261
97,0.6062500000000001,160,2,0,0.011731657552306877,0.04580927756730596
98,0.6125,160,0,2,0.012001541363167499,0.04586701262484676
99,0.61875,160,0,2,0.01226263889975405,0.04585541206242076
100,0.625,160,0,2,0.012514491949969878,0.04577374049269196
101,0.6312500000000001,162,2,2,0.012756694977601723,0.04714365661320746
102,0.6375000000000001,162,2,0,0.012988815772171739,0.04689665322371368
103,0.64375,162,0,2,0.013210466840841166,0.04657730963973224
104,0.65,162,0,2,0.013421288477312622,0.04618569593833451
105,0.65625,162,0,2,0.013620945411151738,0.04572207120016077
106,0.6625000000000001,162,0,2,0.013809126181725164,0.04518688244354149
107,0.6687500000000001,164,2,2,0.013985533762750026,0.04590075554461178
108,0.675,164,2,0,0.014149901632954114,0.0451950123582243
109,0.68125,164,0,2,0.014301991989846604,0.04441924314479582
110,0.6875,164,0,2,0.01444158378771152,0.04357465470516351
111,0.6937500000000001,164,0,2,0.014568477202890489,0.04266262548452258
112,0.7000000000000001,164,0,2,0.014682493113429998,0.04168470137256818
113,0.70625,164,0,2,0.014783472619587481,0.040642591104238936
114,0.7125,164,0,2,0.014871276607176197,0.0395381612860276
115,0.71875,164,0,2,0.014945785355881902,0.0383734310706928
116,0.7250000000000001,164,0,2,0.015006898194712905,0.038051260979182815
117,0.7312500000000001,164,0,2,0.015054533206661433,0.039327989882399154
118,0.7375,164,0,2,0.015088626984481657,0.04055072395166613
119,0.74375,164,0,2,0.01510913443924192,0.04171699289689537
120,0.75,164,0,2,0.015116028663004969,0.042824457612315424
121,0.7562500000000001,164,0,0,0.015109300846636689,0.043870916257144024
122,0.7625000000000001,164,0,0,0.015088960253365256,0.0448543100080587
123,0.76875,164,0,0,0.015055034248310702,0.04577272848006753
124,0.775,164,0,0,0.015007568383799269,0.046624414810828005
125,0.78125,164,0,0,0.014946626539878575,0.04740777040164084
126,0.7875000000000001,164,0,0,0.014872291119067694,0.04812135930636384
127,0.7937500000000001,164,0,0,0.014784663294028397,0.04876391225740195
128,0.8,164,0,0,0.014683863306541367,0.04933433031578028
129,0.80625,164,0,0,0.01457003081592518,0.04983168813014775
130,0.8125,164,0,0,0.014443325294868763,0.05025523678749969
131,0.8187500000000001,164,0,0,0.014303926470568828,0.05060440623644022
132,0.8250000000000001,164,0,0,0.014152034809095994,0.050878807262062155
133,0.83125,164,0,0,0.013987872041074906,0.051078232989998106
134,0.8375,162,0,0,0.013811676703226944,0.04972523747203522
135,0.84375,162,0,0,0.01362371610492106,0.049760390965296025
136,0.8500000000000001,162,0,0,0.013424288120672954,0.04972229648964602
137,0.8562500000000001,162,0,0,0.013213705130867802,0.0496115192230769
138,0.8625,162,0,0,0.01299230340460886,0.04942880791891716
139,0.86875,162,0,0,0.012760443735769908,0.049175092882705634
140,0.875,160,0,0,0.012518514804025854,0.04725876574796132
141,0.8812500000000001,160,0,0,0.012266950112523553,0.046860285297078454
142,0.8875000000000001,160,0,0,0.012006156634050079,0.04639620114908127
143,0.89375,160,0,0,0.011736594153560381,0.04586818042747131
144,0.9,160,0,0,0.011458749123973253,0.045278051681246524
145,0.90625,158,0,0,0.011173144988012878,0.04297267562125818
146,0.9125000000000001,158,0,0,0.010880395048972629,0.04226673386582544
147,0.9187500000000001,158,0,0,0.010580946891232412,0.04150689402298184
148,0.925,158,0,0,0.01027538510759051,0.040695600152858856
149,0.93125,158,0,0,0.009964322128890094,0.039835416875777324
150,0.9375,156,0,0,0.009648539403689132,0.03725950465878764
151,0.9437500000000001,156,0,0,0.00932855308104289,0.03632212861198302
152,0.9500000000000001,156,0,0,0.00900495764426214,0.03534624043272634
153,0.95625,156,0,0,0.008678452895221705,0.03433480881382993
154,0.9625,154,0,0,0.00834998442971642,0.03164206922415996
155,0.96875,154,0,0,0.00802009930037721,0.03059041504000134
156,0.9750000000000001,154,0,0,0.00768935953411205,0.02951464848227241
157,0.9812500000000001,154,0,0,0.007358532167949287,0.02841791386169599
158,0.9875,152,0,0,0.007028801218129549,0.02571688093706568
159,0.99375,152,0,0,0.006700537826531322,0.02461932285629034
160,1.0,152,0,0,0.006374293779097737,0.02351247502520084
