step,time_s,panels,newly_exposed,edge_extrapolated,relative_phi_eta_error,maximum_scaled_point_error
31,0.19375,140,0,0,0.00010063023785053383,8.08786497201826e-05
32,0.2,140,0,0,0.00010387236337513505,8.505956185240759e-05
33,0.20625000000000002,138,0,0,0.00010711810787438164,8.871809596847934e-05
34,0.21250000000000002,138,0,0,0.00011036555695183302,9.285870019458089e-05
35,0.21875,138,0,0,0.00011361313106841269,9.697489418989594e-05
36,0.225,138,0,0,0.00011686045234544848,0.00010105562685395442
37,0.23125,138,0,0,0.00012010740056579833,0.00010508980055049687
38,0.23750000000000002,138,0,0,0.00012335397493199216,0.00010906629122251654
39,0.24375000000000002,138,0,0,0.00012660021687633857,0.0001129739686292846
40,0.25,138,0,0,0.00012984617025323697,0.00011680171667411478
41,0.25625000000000003,138,0,2,0.00013311568514551812,0.00012053845378990351
42,0.2625,138,0,2,0.00013653514032724577,0.00012417315335056555
43,0.26875,138,0,2,0.00014041967870232427,0.00014774768920001191
44,0.275,138,0,2,0.0001453216596551554,0.00023851682707612054
45,0.28125,138,0,2,0.00015205884025121092,0.0003560255051171075
46,0.28750000000000003,138,0,2,0.00016170961363123288,0.0004997785113939854
47,0.29375,138,0,2,0.00017553863151014494,0.0006690427105844647
48,0.30000000000000004,140,2,2,0.00019072162236829585,0.0008178146419890372
49,0.30625,140,2,0,0.00019325626778569522,0.000810614816967021
50,0.3125,140,0,2,0.00019632681790578954,0.0008022807403971109
51,0.31875000000000003,140,0,2,0.0002018508835891365,0.0007928227266844858
52,0.325,140,0,2,0.00021240460306065157,0.0007923194270857583
53,0.33125000000000004,140,0,2,0.0002308741136573091,0.0010938558140118732
54,0.3375,140,0,2,0.000259783853068185,0.0014106121717124517
55,0.34375,140,0,2,0.0003007513450816762,0.0017402752576366816
56,0.35000000000000003,140,0,2,0.0003544356749376423,0.002080390627315535
57,0.35625,142,2,2,0.00037280462573018903,0.0021578219322000783
58,0.36250000000000004,142,2,0,0.0003739350066848998,0.0021267823216197454
59,0.36875,142,0,2,0.0003769846767233259,0.0020931101671302333
60,0.375,142,0,2,0.00038719000477334436,0.002056846938232512
61,0.38125000000000003,142,0,2,0.0004095617838034483,0.002018037295390244
62,0.3875,144,2,2,0.00044546930291465775,0.0019767290352727383
63,0.39375000000000004,144,2,0,0.0004462300728923088,0.0019329730321561748
64,0.4,144,0,2,0.0004489686078456062,0.0018868231755497786
65,0.40625,144,0,2,0.00045979970031068693,0.001838336304123617
66,0.41250000000000003,144,0,2,0.00048471544549557834,0.0017875721360205118
67,0.41875,146,2,2,0.0005116729080636148,0.0017345931956375881
68,0.42500000000000004,146,2,0,0.0005121259134681235,0.0016794647369620303
69,0.43125,146,0,2,0.0005151304807807214,0.0016558090466386528
70,0.4375,146,0,2,0.0005277197391424068,0.0017119381620446356
71,0.44375000000000003,148,2,2,0.000553361911988852,0.0017659531356066993
72,0.45,148,2,0,0.0005536389061461072,0.0018177871668494585
73,0.45625000000000004,148,0,2,0.0005562282709637784,0.0018673761356900207
74,0.4625,148,0,2,0.0005678641100640057,0.001914658681352124
75,0.46875,150,2,2,0.0005922638991237128,0.001959576277908015
76,0.47500000000000003,150,2,0,0.0005923989857073639,0.002002073306347736
77,0.48125,150,0,2,0.0005947038509070615,0.0020420971230903553
78,0.48750000000000004,150,0,2,0.0006053868619075054,0.0020795981248555966
79,0.49375,152,2,2,0.0006241892368020443,0.002114529809812426
80,0.5,152,2,0,0.0006242376112579493,0.002146848834930557
81,0.50625,152,0,2,0.000626308132387967,0.002176515069467157
82,0.5125000000000001,152,0,2,0.0006358664226492658,0.002203491644519067
83,0.51875,154,2,2,0.0006488717412665963,0.002227744998580933
84,0.525,154,2,0,0.0006488918587040964,0.002249244919057333
85,0.53125,154,0,2,0.0006506973017340376,0.0022679645796702835
86,0.5375,154,0,2,0.0006588139782640964,0.0022838805737223225
87,0.5437500000000001,156,2,2,0.0006681191849729054,0.0022969729431714533
88,0.55,156,2,0,0.0006681634209268813,0.002307225203482383
89,0.55625,156,0,2,0.0006696388934986419,0.002314624364223044
90,0.5625,156,0,2,0.000676001864918807,0.0023191609453824397
91,0.56875,158,2,2,0.000684518503595623,0.002320828989386147
92,0.5750000000000001,158,2,0,0.000684629399958161,0.0023196260687985575
93,0.58125,158,0,2,0.0006857336838081135,0.0023155532896986866
94,0.5875,158,0,2,0.0006902009709036382,0.0023086152907261306
95,0.59375,158,0,2,0.0006997725196797696,0.002298820237798826
96,0.6000000000000001,160,2,2,0.0007011065232705642,0.0022861798145074157
97,0.6062500000000001,160,2,0,0.0007013580740128332,0.002270709208197176
98,0.6125,160,0,2,0.0007023563367315735,0.0022524270917561188
99,0.61875,160,0,2,0.0007055518170590513,0.002231355601128544
100,0.625,160,0,2,0.0007118082931391715,0.002207520308582634
101,0.6312500000000001,162,2,2,0.0007129322134948866,0.0021809501917642417
102,0.6375000000000001,162,2,0,0.000713384351994175,0.0021516775985741636
103,0.64375,162,0,2,0.0007142274833135834,0.002119738207909026
104,0.65,162,0,2,0.0007161287252634496,0.002085170986319236
105,0.65625,162,0,2,0.0007194275984982653,0.0020480181406276232
106,0.6625000000000001,162,0,2,0.0007242804385609591,0.00200832506657535
107,0.6687500000000001,164,2,2,0.0007271200508822071,0.001966140293552926
108,0.675,164,2,0,0.0007278630745892565,0.0019215154254795946
109,0.68125,164,0,2,0.0007287501843350032,0.0018745050779118868
110,0.6875,164,0,2,0.0007299445718368059,0.0018251668114505231
111,0.6937500000000001,164,0,2,0.0007315012176805334,0.0017735610615295053
112,0.7000000000000001,164,0,2,0.0007334104223504058,0.0017197510646716195
113,0.70625,164,0,2,0.00073561523937584,0.0016638027813008801
114,0.7125,164,0,2,0.0007380276319645879,0.0016824273645306587
115,0.71875,164,0,2,0.0007405429977142389,0.0017380792665255915
116,0.7250000000000001,164,0,2,0.0007430527794415944,0.0017915935940478632
117,0.7312500000000001,164,0,2,0.0007454549980297241,0.0018429038968935832
118,0.7375,164,0,2,0.0007476626600490279,0.0018919464244445136
119,0.74375,164,0,2,0.0007496100811295307,0.001938660204425025
120,0.75,164,0,2,0.0007512572145164615,0.0019829871182712295
121,0.7562500000000001,164,0,0,0.000752729863219776,0.002024871973014177
122,0.7625000000000001,164,0,0,0.0007541667892087819,0.0020642625695953434
123,0.76875,164,0,0,0.000755567749574603,0.002101109767522627
124,0.775,164,0,0,0.0007569318935654466,0.0021353675457899657
125,0.78125,164,0,0,0.0007582578842118991,0.002166993059990426
126,0.7875000000000001,164,0,0,0.0007595440648598534,0.0021959466955449127
127,0.7937500000000001,164,0,0,0.0007607886688975014,0.0022221921169821015
128,0.8,164,0,0,0.0007619900702421535,0.0022456963132159676
129,0.80625,164,0,0,0.0007631470711384595,0.0022664296387542244
130,0.8125,164,0,0,0.0007642592225444149,0.0022843658507935433
131,0.8187500000000001,164,0,0,0.0007653271707776503,0.0022994821421536177
132,0.8250000000000001,164,0,0,0.0007663530222124786,0.0023117591700083286
133,0.83125,164,0,0,0.000767340715695698,0.002321181080379474
134,0.8375,162,0,0,0.0007683570633844242,0.002327735528360803
135,0.84375,162,0,0,0.0007694133536038587,0.0023314136940474806
136,0.8500000000000001,162,0,0,0.0007704149999359373,0.002332210294151459
137,0.8562500000000001,162,0,0,0.0007713674634543424,0.0023301235892866116
138,0.8625,162,0,0,0.0007722795262291795,0.0023251553869134693
139,0.86875,162,0,0,0.0007731635991142173,0.0023173110399416974
140,0.875,160,0,0,0.0007741007397009768,0.0023065994409870692
141,0.8812500000000001,160,0,0,0.0007755543229924569,0.0022930330122924785
142,0.8875000000000001,160,0,0,0.0007767805515278344,0.0022766276913241874
143,0.89375,160,0,0,0.0007777655257372014,0.002257402912056323
144,0.9,160,0,0,0.0007785004497773149,0.0022353815819711118
145,0.90625,158,0,0,0.000778965207105766,0.002210590054797687
146,0.9125000000000001,158,0,0,0.0007790452044745381,0.002183058099023487
147,0.9187500000000001,158,0,0,0.0007789714907461507,0.002152818862216841
148,0.925,158,0,0,0.0007787754387605906,0.0021199088312009806
149,0.93125,158,0,0,0.0007784951980109186,0.0020843677881290357
150,0.9375,156,0,0,0.0007785518479587638,0.002046238762513218
151,0.9437500000000001,156,0,0,0.0007785378193549118,0.0020055679792634245
152,0.9500000000000001,156,0,0,0.0007782607969239163,0.001962404802801938
153,0.95625,156,0,0,0.0007777589510903441,0.0019168016773156136
154,0.9625,154,0,0,0.0007773998544975008,0.0018688140632242087
155,0.96875,154,0,0,0.0007768897611989204,0.0018185003699384059
156,0.9750000000000001,154,0,0,0.000775984989064458,0.0017659218849870961
157,0.9812500000000001,154,0,0,0.000774730570155249,0.0017111426996026212
158,0.9875,152,0,0,0.0007734942688996267,0.001656270754720284
159,0.99375,152,0,0,0.0007719405730926964,0.001713736835748474
160,1.0,152,0,0,0.0007699262930032268,0.001769105534960446
