node,y_over_Vt,z_over_Vt,supplied_psi_over_V2,similarity_psi_over_V2,difference_over_V2
0,4.54899551349004,0.6556989627208738,-20.43972648311658,-22.262314498628516,1.8225880155119363
1,4.97986372756196,0.22878142787846928,-0.28333250731729487,-0.7703586916490202,0.4870261843317253
2,5.564584980638077,0.07904062743292674,-0.7397542304605569,-3.3829696842150216,2.6432154537544648
3,6.169433409874169,0.07624977343863706,-0.8395721794695206,-2.7271397144075014,1.8875675349379808
4,6.7743666314183715,0.093247594115218,-0.7594792015540786,-1.1226217427436742,0.36314254118959566
5,7.378858837016493,0.06582194032853324,-0.24034741189994482,-0.22813894308650715,-0.012208468813437678
6,7.983971968558084,0.06104237822931634,-0.38387307776337315,-0.4782189282033692,0.09434585043999605
7,8.940050482672605,0.0344350424922807,-0.10624810594968659,0.028600492443785985,-0.13484859839347257
8,10.451836147611255,0.036810847870163275,-0.16947247473424115,-0.2914892129088683,0.12201673817462716
9,12.841251645810992,0.015127286000812649,-0.05178584555370834,0.026680641941463253,-0.0784664874951716
10,16.61813571359485,0.013349019944824127,-0.048856057401517536,-0.08931219811718044,0.040456140715662905
11,22.587885755855922,0.005049713151518107,-0.018602680394367656,0.00015428020884080199,-0.01875696060320846
12,32.02371515247209,0.0034304098389743203,-0.011590035844809629,-0.019799131502914995,0.008209095658105367
13,46.93803440175044,0.0012771149564607112,-0.005059446322690272,-0.0016358740223863795,-0.003423572300303892
14,70.51168491722574,0.0007298745194935346,-0.0027183910636449375,-0.00406242012216921,0.0013440290585242727
15,107.77231807195767,0.00029168661819498835,-0.0012761669108202916,-0.0007964260372403786,-0.00047974087357991304
16,166.66666666666666,0.00023552190940282527,-0.0014538135236052696,-0.0027234252720481807,0.001269611748442911
