z_over_Vt,reference_cp,window_mean_cp,window_std_cp
-0.9816933638443935,7.663551401869159,19.592783733560044,9.616560165323387
-0.9725400457665904,7.632398753894081,19.611839019745833,9.62830245546075
-0.9679633867276888,7.632398753894081,19.62136666283873,9.634173606305524
-0.9633867276887872,7.632398753894081,19.630894305931626,9.640044760991646
-0.9588100686498856,7.663551401869159,19.640421949024528,9.645915919512102
-0.954233409610984,7.601246105919003,19.64994959211742,9.651787081859894
-0.9359267734553776,7.632398753894081,19.68806016448901,9.67527176938507
-0.931350114416476,7.632398753894081,19.697587807581904,9.681142950765176
-0.9267734553775744,7.632398753894081,19.7071154506748,9.687014135930989
-0.9221967963386728,7.632398753894081,19.7166430937677,9.69288532487563
-0.9176201372997712,7.663551401869159,19.726170736860595,9.698756517592242
-0.9038901601830663,7.663551401869159,19.754753666139287,9.71637011830549
-0.8993135011441648,7.632398753894081,19.764281309232185,9.722241326041669
-0.8947368421052632,7.632398753894081,19.77380895232508,9.72811253751575
-0.8901601830663616,7.601246105919003,19.783336595417975,9.733983752720967
-0.88558352402746,7.632398753894081,19.792864238510873,9.739854971650576
-0.8810068649885583,7.663551401869159,19.802391881603768,9.745726194297841
-0.8672768878718535,7.663551401869159,19.830974810882456,9.763339884478526
-0.8627002288329519,7.632398753894081,19.840502453975358,9.76921112192944
-0.8581235697940504,7.632398753894081,19.850030097068252,9.775082363064598
-0.8535469107551488,7.632398753894081,19.85955774016115,9.78095360787737
-0.8489702517162472,7.663551401869159,19.86908538325405,9.78682485636113
-0.8443935926773456,7.663551401869159,19.878613026346944,9.792696108509281
-0.8306636155606407,7.663551401869159,19.907195955625635,9.810309886874272
-0.8260869565217391,7.663551401869159,19.916723598718534,9.816181153614265
-0.8077803203661327,7.663551401869159,19.954834171090116,9.839666256825337
-0.7940503432494279,7.663551401869159,19.98387544084747,9.857103059982817
-0.7894736842105263,7.663551401869159,19.997557481793603,9.862724010338157
-0.7848970251716247,7.725856697819315,20.01567852935121,9.873595839092951
-0.7803203661327232,7.694704049844237,20.03461412548294,9.885597503428555
-0.7757437070938216,7.694704049844237,20.05354972161467,9.897599174528436
-0.7711670480549199,7.663551401869159,20.072485317746402,9.909600852368019
-0.7574370709382151,7.663551401869159,20.129292106141595,9.945605926080994
-0.7528604118993135,7.694704049844237,20.148227702273328,9.957607630635984
-0.7482837528604118,7.694704049844237,20.167163298405054,9.96960934180956
-0.7437070938215102,7.694704049844237,20.186098894536784,9.981611059577851
-0.7391304347826086,7.694704049844237,20.205034490668517,9.993612783917092
-0.7345537757437071,7.725856697819315,20.223970086800247,10.005614514803641
-0.7208237986270023,7.725856697819315,20.28077687519544,10.04161974651237
-0.7162471395881007,7.725856697819315,20.29971247132717,10.053621503353952
-0.7116704805491991,7.725856697819315,20.318648067458902,10.065623266626295
-0.7070938215102975,7.725856697819315,20.337583663590635,10.077625036306427
-0.702517162471396,7.788161993769471,20.35651925972236,10.089626812371485
-0.6842105263157895,7.757009345794392,20.432261644249287,10.137633980027404
-0.6796338672768878,7.757009345794392,20.45119724038102,10.14963578767786
-0.6750572082379862,7.757009345794392,20.47013283651275,10.161637601578299
-0.6704805491990846,7.757009345794392,20.48906843264448,10.173639421706605
-0.665903890160183,7.788161993769471,20.50800402877621,10.18564124804076
-0.6613272311212814,7.788161993769471,20.52693962490794,10.19764308055885
-0.6475972540045767,7.788161993769471,20.583746413303132,10.23364861499918
-0.6430205949656751,7.8193146417445485,20.602682009434865,10.245650472035962
-0.6384439359267735,7.8193146417445485,20.621617605566595,10.257652335148657
-0.6338672768878719,7.8193146417445485,20.640553201698324,10.269654204315964
-0.6292906178489702,7.8193146417445485,20.659488797830054,10.28165607951668
-0.6109839816933638,7.850467289719626,20.73523118235698,10.329663640233031
-0.597254004576659,7.912772585669782,20.79203797075217,10.365669373096738
-0.5926773455377574,7.881619937694704,20.810973566883902,10.37767129581317
-0.5881006864988558,7.850467289719626,20.83113190992437,10.389200312509185
-0.5743707093821511,7.975077881619938,20.909455048011488,10.428474937250986
-0.5697940503432495,7.975077881619938,20.940747470826114,10.447880356624175
-0.5652173913043479,7.912772585669782,20.972039893640734,10.467285798238603
-0.5606407322654463,8.037383177570094,21.003332316455356,10.486691261970803
-0.551487414187643,7.912772585669782,21.065917162084606,10.52550225529919
-0.5377574370709381,7.94392523364486,21.159794430528482,10.583718908140282
-0.5331807780320366,7.94392523364486,21.1910868533431,10.603124502036716
-0.528604118993135,7.94392523364486,21.222379276157728,10.622530117211697
-0.5240274599542334,7.94392523364486,21.253671698972354,10.641935753548827
-0.5194508009153318,7.94392523364486,21.284964121786977,10.661341410932542
-0.5148741418764302,7.975077881619938,21.3162565446016,10.680747089248124
-0.5011441647597255,8.006230529595015,21.410133813045473,10.738964248651355
-0.49656750572082375,8.006230529595015,21.4414262358601,10.758370009563773
-0.49199084668192217,8.006230529595015,21.472718658674722,10.777775790846801
-0.4874141876430206,8.006230529595015,21.504011081489345,10.79718159239061
-0.482837528604119,8.037383177570094,21.53530350430397,10.816587414086147
-0.4782608695652174,8.037383177570094,21.566595927118595,10.835993255825144
-0.46453089244851253,8.06853582554517,21.660473195562467,10.894210900231812
-0.45995423340961095,8.06853582554517,21.69176561837709,10.913616821077364
-0.45537757437070936,8.06853582554517,21.723058041191713,10.933022761436515
-0.45080091533180777,8.06853582554517,21.75435046400634,10.952428721205546
-0.4462242562929062,8.06853582554517,21.785642886820966,10.971834700281459
-0.4416475972540046,8.09968847352025,21.81693530963559,10.99124069856199
-0.4279176201372997,8.09968847352025,21.91081257807946,11.049458807619448
-0.42334096109839814,8.130841121495328,21.942105000894088,11.068864881710144
-0.41876430205949655,8.130841121495328,21.973397423708708,11.088270974504828
-0.41418764302059496,8.130841121495328,22.004689846523334,11.10767708590547
-0.3913043478260869,8.193146417445483,22.161151960596456,11.204707918614394
-0.38672768878718533,8.193146417445483,22.192444383411075,11.224114139629961
-0.37299771167048057,8.255451713395638,22.303739211824123,11.279468902774978
-0.3546910755148741,8.286604361370717,22.48862650500847,11.383911102961498
-0.3501144164759725,8.348909657320872,22.53817650724799,11.414638297669237
-0.34553775743707094,8.348909657320872,22.587726509487503,11.445365584081829
-0.34096109839816935,8.348909657320872,22.63727651172702,11.476092961462651
-0.33638443935926776,8.317757009345794,22.686826513966537,11.50682042908295
-0.3226544622425629,8.473520249221183,22.835476520685095,11.599003366208974
