iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_curvature_energy_ratio,candidate_maximum_turning_angle_deg
1,1.0,0.0040814843708713855,0.4883797936866949,0.00797756679760997,0.004100366776889143,0.003877200020720827,1147.2844532018141,23.047592056494764,16.262239154105966,21.91447324726636,0.95083569656861,15.849864358670883
