iteration,residual_mode,shape_mode,value,finite_difference_step,root_defect_derivative,jacobian_condition_number
1,0,0,-0.17598798819008055,0.0010527482692700631,0.43976505842322205,1147.2844532018141
1,0,1,-0.2465412429269766,0.0007445826192499655,0.6057954873677228,1147.2844532018141
1,0,2,-0.2398179270751152,0.0007451145246437112,0.5584913257626669,1147.2844532018141
1,0,3,-0.22971246204215315,0.0007460022617036109,0.4835085088610103,1147.2844532018141
1,0,4,-0.2176788400842689,0.0007472476787041091,0.3860441888951344,1147.2844532018141
1,0,5,-0.20533770784412034,0.0007488533756228081,0.2720324758504998,1147.2844532018141
1,0,6,-0.19434163486427086,0.0007508227166641161,0.14765402748963302,1147.2844532018141
1,0,7,-0.18628494268790496,0.0007531598465491728,0.01898078597353144,1147.2844532018141
1,0,8,-0.18266533740584603,0.0007558697107167957,-0.10819840770676024,1147.2844532018141
1,0,9,-0.18481205571849424,0.000758958079616438,-0.2286654189551666,1147.2844532018141
1,0,10,-0.19386657834823937,0.0007624315773130804,-0.3378694223892092,1147.2844532018141
1,0,11,-0.21071912577522386,0.0007662977146660555,-0.43217805241216195,1147.2844532018141
1,0,12,-0.23602223003924674,0.000770564927389851,-0.5088518878040998,1147.2844532018141
1,0,13,-0.27014344865086237,0.000775242619355437,-0.5662304349243512,1147.2844532018141
1,0,14,-0.313214751349632,0.0007803412115470039,-0.6035721772915212,1147.2844532018141
1,0,15,-0.3650980101696222,0.0007858721971513668,-0.621181433711837,1147.2844532018141
1,0,16,-0.4254654877474715,0.0007918482033276662,-0.620128495662399,1147.2844532018141
1,0,17,-0.4937702403432378,0.0007982830602840626,-0.6023404503060679,1147.2844532018141
1,0,18,-0.5693503010254505,0.0008051918783778325,-0.5702295660906281,1147.2844532018141
1,0,19,-0.6513947725287152,0.0008125911340569987,-0.5267803717395022,1147.2844532018141
1,0,20,-0.7390636176212745,0.0008204987655780733,-0.47512111764606074,1147.2844532018141
1,0,21,-0.8314405101319498,0.0008289342795674896,-0.41864174411841526,1147.2844532018141
1,0,22,-0.9276610821552338,0.0008379188696473578,-0.3605426559726674,1147.2844532018141
1,0,23,-1.0268454713645996,0.0008474755485224334,-0.3040126214197216,1147.2844532018141
1,0,24,-1.12823022076975,0.0008576292951291033,-0.2517812371629671,1147.2844532018141
1,0,25,-1.2310764687990037,0.0008684072186835861,-0.20637412783873257,1147.2844532018141
1,0,26,-1.334803712070374,0.0008798387417415135,-0.1696832200212172,1147.2844532018141
1,0,27,-1.4388734253968132,0.0008919558047019168,-0.14330117776707546,1147.2844532018141
1,0,28,-1.54292452145993,0.0009047930945640792,-0.1281148212162257,1147.2844532018141
1,0,29,-1.6466331104399017,0.0009183883011863938,-0.12471500015280396,1147.2844532018141
1,0,30,-1.749836963382414,0.0009327824048152128,-0.13305344150255405,1147.2844532018141
1,0,31,-1.8523664075646835,0.0009480199992647198,-0.1529374905581317,1147.2844532018141
1,0,32,-1.9541439291992972,0.0009641496558550275,-0.18377911957527823,1147.2844532018141
1,0,33,-2.0552236018831045,0.000981224334079671,-0.22441695059296082,1147.2844532018141
1,0,34,-2.1555974171001386,0.0009993018460041653,-0.2738786580665414,1147.2844532018141
1,0,35,-2.255422361545767,0.0010184453826316664,-0.33055071951428033,1147.2844532018141
1,0,36,-2.3549347295747123,0.0010387241119554338,-0.3925819639693045,1147.2844532018141
1,0,37,-2.454340973824514,0.0010410834262344927,-0.45888770330215595,1147.2844532018141
1,0,38,-2.5540824127904713,0.0010273432589671748,-0.52701759668044,1147.2844532018141
1,0,39,-2.6538651914347295,0.0010202937260560107,-0.5959501433910225,1147.2844532018141
1,0,40,-2.7542573672320194,0.001019662873335419,-0.6628042330493289,1147.2844532018141
1,0,41,-2.854998046914251,0.0010253819611782424,-0.7273813029360326,1147.2844532018141
1,0,42,-2.956641082871501,0.0010375783404556545,-0.7869606594698159,1147.2844532018141
1,0,43,-3.058874876847523,0.001056583241218464,-0.8416239040377668,1147.2844532018141
