stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,320,0.013218413795624355,1.4051958853110443e-07,1.4051958853110443e-07,253081.8272839364,7.74839272663154
source,640,0.012881445577345794,1.4581255648111224e-09,1.4581255648111224e-09,570364.8501617247,7.746660173330836
source,1280,0.012879199118362826,3.050811279513108e-09,3.050811279513108e-09,1376220.3097280331,7.745326360888281
candidate_factor_1,320,0.013218048886562106,1.0674638644451748e-08,1.0674638644451748e-08,253082.59488480803,7.748640035394253
candidate_factor_1,640,0.01287931574978366,1.443515363674065e-09,1.443515363674065e-09,570364.9453263113,7.746785932325204
candidate_factor_1,1280,0.012876030528768513,3.0155988994433404e-09,3.0155988994433404e-09,1376218.188739611,7.745452062397987
candidate_factor_0.5,320,0.013217560239360064,2.6734662610402935e-09,2.6734662610402935e-09,253082.21353843616,7.748577246797202
candidate_factor_0.5,640,0.012879614925706004,1.4468843783963395e-09,1.4468843783963395e-09,570364.8995499903,7.7467231431767205
candidate_factor_0.5,1280,0.012876849709325388,3.0194269986284626e-09,3.0194269986284626e-09,1376219.2519441817,7.745389305338168
candidate_factor_0.25,320,0.013217890428442482,6.705774232094885e-10,6.705774232094885e-10,253082.02200390457,7.748545784657511
candidate_factor_0.25,640,0.012880338825553839,1.453322554263539e-09,1.453322554263539e-09,570364.8752820011,7.746691681968594
candidate_factor_0.25,1280,0.012877833143158648,3.0285826930799496e-09,3.0285826930799496e-09,1376219.7815486253,7.7453578564239365
