panel_count,shape_mode,value,source_signed_root_defect,finite_difference_step
320,0,-0.00584665462601281,1.4051958853110443e-07,2.402781986107872e-05
320,1,-0.012631662793839135,1.4051958853110443e-07,1.112146114764592e-05
320,2,-0.018403562647231236,1.4051958853110443e-07,7.633470968410306e-06
320,3,-0.022475886328965168,1.4051958853110443e-07,6.250478996890778e-06
320,4,-0.02522715787670492,1.4051958853110443e-07,5.568917643250507e-06
320,5,-0.02711561332809129,1.4051958853110443e-07,5.181189230168722e-06
320,6,-0.028457947495303046,1.4051958853110443e-07,4.93691289313865e-06
320,7,-0.029449317381810343,1.4051958853110443e-07,4.770856141138923e-06
640,0,-2.30940331267177e-07,1.4581255648111224e-09,2.402781986107872e-05
640,1,-4.605525650439676e-07,1.4581255648111224e-09,1.112146114764592e-05
640,2,-6.982832457136105e-07,1.4581255648111224e-09,7.633470968410306e-06
640,3,-8.271511039083066e-07,1.4581255648111224e-09,6.250478996890778e-06
640,4,-1.1141534072157991e-06,1.4581255648111224e-09,5.568917643250507e-06
640,5,-1.2505503163413758e-06,1.4581255648111224e-09,5.181189230168722e-06
640,6,-1.2399269449248241e-06,1.4581255648111224e-09,4.93691289313865e-06
640,7,-1.4013965230438693e-06,1.4581255648111224e-09,4.770856141138923e-06
1280,0,-1.055183231693448e-06,3.050811279513108e-09,2.402781986107872e-05
1280,1,-1.1880117685869265e-06,3.050811279513108e-09,1.112146114764592e-05
1280,2,-3.992163597543345e-06,3.050811279513108e-09,7.633470968410306e-06
1280,3,-2.5808639819813616e-06,3.050811279513108e-09,6.250478996890778e-06
1280,4,-2.5839922121307116e-07,3.050811279513108e-09,5.568917643250507e-06
1280,5,-1.4761593814221994e-06,3.050811279513108e-09,5.181189230168722e-06
1280,6,-5.986848698870188e-07,3.050811279513108e-09,4.93691289313865e-06
1280,7,-2.917686770221666e-06,3.050811279513108e-09,4.770856141138923e-06
