outer_iteration,jvp_call,direction_norm,maximum_unit_displacement_ratio,signed_finite_difference_step,source_residual_norm,perturbed_residual_norm,product_norm
1,1,1.0,84.561151017548,1.1825761451526145e-05,0.03779787590550242,0.03779343950120195,21.55548634923972
1,2,1.0,182.6936222590904,5.4736448247866644e-06,0.03779787590550242,0.037787988560053894,34.61579240952983
1,3,1.0,266.1724711463405,3.75696252769207e-06,0.03779787590550242,0.03780319771303231,42.09843133974832
1,4,1.0,325.0662175208229,3.0762962931881494e-06,0.03779787590550242,0.03779487198697752,47.05124401430175
1,5,1.0,364.84994886837865,2.740852789212682e-06,0.03779787590550242,0.037796966246775865,50.19089973160687
1,6,1.0,392.15305492215373,2.5500247606091198e-06,0.03779787590550242,0.03779710953037218,53.29616110582736
1,7,1.0,411.5566290248075,2.429799277852776e-06,0.03779787590550242,0.03779612878163236,55.541967364815214
1,8,1.0,425.8815173345409,2.348070905398025e-06,0.03779787590550242,0.0377971252610594,58.37191111127822
1,9,1.0,436.8402320013372,2.2891664428860092e-06,0.03779787590550242,0.03779524240750691,60.53584260807493
1,10,1.0,445.4915865699879,2.244711303527384e-06,0.03779787590550242,0.03779668185266473,63.49097391927523
1,11,1.0,452.5091408075987,2.209900109896758e-06,0.03779787590550242,0.03779426045419691,65.78260597814457
1,12,1.0,458.33463090641936,2.18181200495883e-06,0.03779787590550242,0.03779588337437636,68.96748102715114
1,13,1.0,463.2663706744701,2.1585853480883982e-06,0.03779787590550242,0.037793188049588845,71.43887326085863
1,14,1.0,467.5113347381557,2.1389855725318003e-06,0.03779787590550242,0.037794951187296554,74.87795137533338
1,15,1.0,471.21668184161507,2.122165955780231e-06,0.03779787590550242,0.03779222858038817,77.5448550605333
1,16,1.0,474.48936779842535,2.107528783289459e-06,0.03779787590550242,0.03779428304184351,81.22494208925991
1,17,1.0,477.40867663745075,2.094641444397984e-06,0.03779787590550242,0.03779177395661392,84.09111749420823
1,18,1.0,480.034428774683,2.0831839136050316e-06,0.03779787590550242,0.03779423699812572,87.9732168732547
1,19,1.0,482.4124826595892,2.0729148518025445e-06,0.03779787590550242,0.037792020067201997,91.06001297616608
1,20,1.0,484.5785010825862,2.0636491255099475e-06,0.03779787590550242,0.03779487758251883,95.09196808028436
1,21,1.0,486.560579909547,2.0552425356487015e-06,0.03779787590550242,0.037792939366823555,98.39166119115059
1,22,1.0,488.38111565415437,2.0475812187384966e-06,0.03779787590550242,0.03779616649143337,102.51615950288625
1,23,1.0,490.0581540208991,2.040574147772172e-06,0.03779787590550242,0.037794520381449696,106.00112392402876
1,24,1.0,491.6063782963618,2.034147733122283e-06,0.03779787590550242,0.03779808882485665,110.16566365364315
1,25,1.0,493.0378437761536,2.0282418735670416e-06,0.03779787590550242,0.03779664688520677,113.83812837333723
1,26,1.0,494.3625304224504,2.022807026142261e-06,0.03779787590550242,0.037800393081818255,118.00689577281678
1,27,1.0,495.5887636210134,2.0178020032042532e-06,0.03779787590550242,0.037798974886683816,121.83666006274301
1,28,1.0,496.72353799623227,2.01319229612909e-06,0.03779787590550242,0.03780272572586079,125.9852432077372
1,29,1.0,497.7727691284539,2.008948785508881e-06,0.03779787590550242,0.03780121611078753,129.94464997146912
1,30,1.0,498.74149105681175,2.005046738503835e-06,0.03779787590550242,0.037804901897707854,134.0576814060763
1,31,1.0,499.63401259410296,2.0014650219827783e-06,0.03779787590550242,0.03780324652558845,138.11910634858123
1,32,1.0,500.45404204886216,1.9981854795417247e-06,0.03779787590550242,0.037806785876751556,142.1844228274948
1,33,1.0,501.20478749606167,1.9951924342060635e-06,0.03779787590550242,0.03780487490587038,146.3194314497125
1,34,1.0,501.88903796380924,1.9924722884107087e-06,0.03779787590550242,0.037808160521445755,150.32777944922196
1,35,1.0,502.5092296071986,1.990013199920089e-06,0.03779787590550242,0.03780592497811717,154.5073670453434
1,36,1.0,503.0674999839289,1.987804817508478e-06,0.03779787590550242,0.03780894004073501,158.44998518307293
1,37,1.0,503.5657328340589,1.9858380640239716e-06,0.03779787590550242,0.0378064353677888,162.64902829152246
1,38,1.0,504.005595230972,1.984104957290657e-06,0.03779787590550242,0.03780925749132441,166.51268492065566
1,39,1.0,504.3885685653413,1.982598461428958e-06,0.03779787590550242,0.03780651930315366,170.71185462728036
1,40,1.0,504.7159745142369,1.9813123627847296e-06,0.03779787590550242,0.037809143225747376,174.47750089812575
1,41,1.0,504.9889969095782,1.980241165886347e-06,0.03779787590550242,0.03780616071478547,178.6594188858973
1,42,1.0,505.2087002355921,1.979380005794979e-06,0.03779787590550242,0.03780859836969376,182.30184330965545
1,43,1.0,505.3760453413485,1.978724573944864e-06,0.03779787590550242,0.03780544506319286,186.45078828950997
1,44,1.0,505.49190284142406,1.9782710551423137e-06,0.03779787590550242,0.037807812610481766,189.93393941804118
