time_s,vertical_force_per_length_n_m,potential_bvp_relative_residual,pressure_bvp_relative_residual,free_surface_pressure_max_abs_pa,contact_constraint_max_abs_m
0.0,388.129472056409,1.334658835248993e-15,7.946033173367618e-16,8.470329472543003e-19,0.0
0.032724923474893676,388.55066895495025,1.007546282143878e-15,6.765384082920734e-16,1.1024663204106753e-17,0.0
0.06544984694978735,388.96368757259256,2.0823337527700186e-15,9.803202531185258e-16,7.038314396091202e-17,0.0
0.09817477042468103,389.36070242265055,1.2286531863152524e-15,9.351568196115233e-16,6.991992281788232e-17,0.0
0.1308996938995747,389.73419366562814,1.2012192968233817e-15,8.817955050902918e-16,6.776263578034403e-17,0.0
0.16362461737446837,390.0770873519939,1.1958292360087293e-15,6.9286699744470115e-16,7.623296525288703e-17,0.0
0.19634954084936207,390.3828870175964,1.0114320761326644e-15,7.680925276752847e-16,4.0922279264223385e-17,0.0
0.22907446432425574,390.6457942035672,1.149560489566782e-15,7.803677119860274e-16,4.123991661944375e-17,0.0
0.2617993877991494,390.86081570064084,1.260276332824392e-15,8.318894927800673e-16,8.936197593532869e-17,0.0
0.2945243112740431,391.02385558458417,2.859825797757912e-15,1.1042681352849066e-15,9.232659125071874e-17,0.0
0.32724923474893675,391.13179040791425,1.8247517429211425e-15,7.309807495256691e-16,1.9451462296914153e-17,0.0
0.35997415822383044,391.1825262360754,2.0567319376828854e-15,8.443326180476426e-16,1.300195574035351e-16,0.0
0.39269908169872414,391.1750365567749,1.4366648822577456e-15,1.1519202956681178e-15,6.606856988583543e-17,0.0
0.4254240051736178,391.10938044266567,1.416081167035935e-15,7.465591854394531e-16,1.4653669987499396e-16,0.0
0.4581489286485115,390.9867007040363,8.728743074132808e-16,8.960189449460475e-16,1.3129010682441655e-16,0.0
0.4908738521234051,390.80920212423837,9.103092098106161e-16,1.2068738918011595e-15,4.955142741437657e-17,0.0
0.5235987755982988,390.5801102213362,9.631939842058206e-16,1.0232790441397905e-15,7.877406409464993e-17,0.0
0.5563236990731925,390.30361132037376,1.270357440575154e-15,7.511017683185939e-16,1.6686549060909717e-16,0.0
0.5890486225480862,389.984775047303,1.044446192643672e-15,9.647693158157443e-16,9.317362419797304e-17,0.0
0.6217735460229799,389.62946066360456,1.0674588737942123e-15,5.790166183114393e-16,1.4177213954668852e-16,0.0
0.6544984694978735,389.24420894543465,1.0158943219431585e-15,6.626528525563967e-16,9.825582188149884e-17,0.0
0.6872233929727672,388.83612156809977,1.1388290005653241e-15,1.1018416562911618e-15,3.3034284942917713e-16,0.0
0.7199483164476609,388.4127301811127,1.0362600407327417e-15,1.6501374411520642e-15,2.930733997499879e-16,0.0
0.7526732399225545,387.98185754648887,1.2094925063041496e-15,9.668571328068444e-16,9.825582188149884e-17,0.0
0.7853981633974483,387.5514732591331,8.818848823835907e-16,1.6578254153999651e-15,3.239901023247699e-16,0.0
0.8181230868723419,387.12954666967386,1.291337403800848e-15,1.086812021806491e-15,1.9820570965750628e-16,0.0
0.8508480103472356,386.7238996843351,1.249286347549117e-15,1.1427712772064445e-15,3.9725845226226686e-16,0.0
0.8835729338221292,386.3420621219509,1.0553049156612766e-15,1.1259341099574478e-15,1.954528525789298e-16,0.0
0.916297857297023,385.99113226478005,1.4265823456003908e-15,7.613164420484733e-16,7.532240483458866e-16,0.0
0.9490227807719166,385.67764514840553,1.7440059810778793e-15,1.0592544560708814e-15,3.138257069577183e-16,0.0
0.9817477042468102,385.4074509988432,1.402750635794257e-15,7.371524994960757e-16,2.930733997499879e-16,0.0
1.014472627721704,385.1856060451856,1.1149868641124336e-15,7.465393246067409e-16,1.300724969627385e-16,0.0
1.0471975511965976,385.0162777175187,1.0636544452154598e-15,8.280222245389368e-16,2.0413494028828638e-16,0.0
1.0799224746714913,384.90266598681507,1.5427125062107391e-15,7.443420248860599e-16,2.445807635196792e-16,0.0
1.112647398146385,384.84694232058723,1.5486396325184165e-15,6.783544457021137e-16,2.022291161569642e-16,0.0
1.1453723216212786,384.8502074198986,2.3641245922071273e-15,1.0113516835689486e-15,3.773531780017908e-16,0.0
1.1780972450961724,384.9124685744284,2.635897329733752e-15,7.162899841079873e-16,1.308665903507894e-16,0.0
1.210822168571066,385.0326371271557,2.06147205329503e-15,8.026065462033447e-16,3.2674295940334636e-16,0.0
1.2435470920459597,385.20854618334073,2.6239977602490324e-15,1.084447042324684e-15,1.9778219318387913e-16,0.0
1.2762720155208533,385.43698833445853,1.3144374188406352e-15,6.602674062712328e-16,2.9540274035493724e-16,0.0
1.308996938995747,385.71377280152376,1.238710254382901e-15,7.667577243755051e-16,3.8455295805345235e-16,0.0
1.3417218624706406,386.03380103927117,1.2172441995399904e-15,1.0617380861288932e-15,2.1429933565533799e-16,0.0
1.3744467859455345,386.3911594890076,1.5915877928501585e-15,1.065415120239067e-15,3.4897757426877174e-16,0.0
1.4071717094204281,386.77922783040094,1.0619480295394306e-15,7.450668450154503e-16,8.025637175234496e-17,0.0
1.4398966328953218,387.1908007684276,1.474333066817968e-15,1.0176173848454438e-15,3.9154097986830033e-16,0.0
1.4726215563702154,387.61822110902494,1.187205289949502e-15,1.0388239535024009e-15,2.4029265922420433e-16,0.0
1.505346479845109,388.05352163369923,1.1855701936690264e-15,7.387984627506477e-16,3.3542504711270293e-16,0.0
1.5380714033200027,388.4885730871568,9.879831749554692e-16,9.826640811222469e-16,3.180608716939898e-16,0.0
1.5707963267948966,388.9152354499333,8.692818457260551e-16,1.054002977145405e-15,4.1419911120735287e-16,0.0
1.6035212502697902,389.3255095857428,8.54778665113679e-16,1.5047307660587886e-15,4.590918574118308e-16,0.0
1.6362461737446838,389.71168633483285,1.1145025038391442e-15,1.0308558558059237e-15,3.7354152973914645e-16,0.0
1.6689710972195775,390.06649017197316,6.573391818329057e-16,1.304927021916893e-15,5.399835038746165e-16,0.0
1.7016960206944711,390.38321466039963,1.2587496876018363e-15,1.010632462736986e-15,3.0112021274890377e-16,0.0
1.7344209441693648,390.65584710830194,6.659447138080928e-16,1.5773541733628059e-15,2.0498197323554068e-16,0.0
1.7671458676442584,390.87918006723186,8.63446084923869e-16,1.3005009789140546e-15,2.1345230270808369e-16,0.0
1.7998707911191523,391.04890759505747,1.1670889086655526e-15,8.826002649767721e-16,1.4463087574367178e-16,0.0
1.832595714594046,391.16170453118315,9.628516384800253e-16,1.2825449046937727e-15,3.428762900705806e-16,0.0
1.8653206380689396,391.21528738901316,1.2930853186196673e-15,9.903250198720205e-16,6.200281173901478e-16,0.0
1.8980455615438332,391.2084558498258,1.006341102049782e-15,7.580837053712718e-16,3.0789647632693817e-16,0.0
1.9307704850187268,391.1411142331782,1.4672822664621646e-15,6.660354465857405e-16,1.9849687723312495e-16,0.0
1.9634954084936205,391.0142727118827,1.507543538306423e-15,8.93371801884075e-16,1.1953752468126314e-16,0.0
1.9962203319685143,390.8300284255661,1.5949774292517577e-15,7.937460427623909e-16,1.3721933745519665e-16,0.0
2.028945255443408,390.59152701793084,1.9581267099157247e-15,8.075597506341467e-16,3.006966962752766e-16,0.0
2.0616701789183014,390.30290547231925,1.9700876632362715e-15,1.0494568523828874e-15,2.430984558619842e-16,0.0
2.0943951023931953,389.969217442477,1.895865503001335e-15,7.506485217525091e-16,1.8041801776516597e-16,0.0
2.127120025868089,389.5963425660356,2.4894229223454176e-15,8.333443435825408e-16,2.7316812548951186e-16,0.0
