time_s,vertical_force_per_length_n_m,potential_bvp_relative_residual,pressure_bvp_relative_residual,free_surface_pressure_max_abs_pa,contact_constraint_max_abs_m
0.5563236990731925,392.48890916059287,7.795721890331063e-16,9.178670632294265e-16,1.2811373327221293e-16,0.0
0.5890486225480862,391.8522862015452,1.081929311970993e-15,7.594299867154531e-16,1.5585406229479126e-16,0.0
0.6217735460229799,391.1429927654747,1.418522871372285e-15,1.4103010655705942e-15,2.236166980751353e-16,0.0
0.6544984694978735,390.37403420723496,8.469317711263064e-16,1.1637613386050712e-15,8.814436607365063e-17,0.0
0.6872233929727672,389.55952957117086,9.158787324998951e-16,9.241846153555184e-16,6.877907531704919e-16,0.0
0.7199483164476609,388.71445422794426,1.0621084934712707e-15,1.1797555701400824e-15,5.421010862427522e-16,0.0
0.7526732399225545,387.854366576317,1.083933937606987e-15,1.396750529773956e-15,5.285485590866834e-16,0.0
0.7853981633974483,386.99512365572815,1.396951431987762e-15,1.6776924698656568e-15,6.835555884342204e-16,0.0
0.8181230868723419,386.1525907630219,1.3092678233520264e-15,1.766245702838904e-15,7.284483346386983e-16,0.0
0.8508480103472356,385.3423503145619,1.0038179130855182e-15,1.099081088096084e-15,2.388632911257127e-16,0.0
0.8835729338221292,384.57941523529394,1.0260619292387388e-15,9.095851959950886e-16,8.809142651444724e-17,0.0
0.916297857297023,383.8779520867907,1.097020953014067e-15,8.378016164324792e-16,7.216720710606639e-16,0.0
0.9490227807719166,383.2510189703998,1.1874660067541599e-15,6.587203201343077e-16,9.192425060077294e-16,0.0
0.9817477042468102,382.71032296787513,1.0650225937675705e-15,8.54679736491996e-16,3.2187251995663413e-16,0.0
1.014472627721704,382.26600152257475,1.3479186044374432e-15,6.144657613328009e-16,3.7608262858090935e-16,0.0
1.0471975511965976,381.9264317337325,1.3789389375947833e-15,7.968139125215543e-16,3.5914196963582334e-16,0.0
1.0799224746714913,381.69807104883785,1.7573805978079177e-15,6.556791776599347e-16,1.3442412872925746e-15,0.0
1.112647398146385,381.58533230758917,3.186713512525039e-15,7.524850022834012e-16,4.70950318673391e-16,0.0
1.1453723216212786,381.5904955251498,1.9988842002438246e-15,6.307329996607141e-16,7.204015216397824e-16,0.0
1.1780972450961724,381.7136582090137,1.760737147053928e-15,6.574483970241296e-16,2.795208725939191e-16,0.0
1.210822168571066,381.95272538569026,2.3828866089955984e-15,5.456356232114356e-16,5.014435047745458e-16,0.0
1.2435470920459597,382.3034398710672,1.7307714852046187e-15,7.240992686392955e-16,6.827085554869661e-16,0.0
1.2762720155208533,382.7594526508414,1.3957924775749723e-15,1.2136361878925725e-15,6.301925127571995e-16,0.0
1.308996938995747,383.31243254449925,1.5258386175182616e-15,8.310110249283825e-16,4.0488174878755556e-16,0.0
1.3417218624706406,383.95221361001296,9.256171957602015e-16,7.675681440601323e-16,4.2944570425793027e-16,0.0
1.3744467859455345,384.6669780128891,9.609399491958184e-16,5.961435719750104e-16,3.500628352324413e-16,0.0
1.4071717094204281,385.4434713440105,1.2004268730531043e-15,7.074873935851749e-16,4.711620769102046e-16,0.0
1.4398966328953218,386.26724664334034,8.561846814055469e-16,5.250544795588123e-16,5.319366908757006e-16,0.0
1.4726215563702154,387.1229326941318,8.826516996639171e-16,8.354000969948261e-16,6.238397656527922e-16,0.0
1.505346479845109,387.99452152236074,1.0838560496231867e-15,1.0529011305493075e-15,5.615828440296011e-16,0.0
1.5380714033200027,388.86566949855955,1.2389889238061427e-15,8.391267634592953e-16,1.1180834903756764e-15,0.0
1.5707963267948966,389.72000602371406,1.0576338530765008e-15,1.3824767739002107e-15,4.737031757519675e-16,0.0
1.6035212502697902,390.5414435137063,9.94357155679946e-16,1.1681219252943567e-15,5.901702059994338e-16,0.0
1.6362461737446838,391.3144822981347,7.498245102006343e-16,1.3839711391629372e-15,6.623797647528629e-16,0.0
1.6689710972195775,392.02450413082585,9.125580223215139e-16,1.4525732366786726e-15,6.572975670693371e-16,0.0
1.7016960206944711,392.6580482724203,8.620621293133221e-16,1.373705959520397e-15,8.046812998915853e-16,0.0
1.7344209441693648,393.2030645409,8.606136384642184e-16,9.927200649626818e-16,1.6940658945086007e-16,0.0
1.7671458676442584,393.64913831468823,9.8513309480871e-16,1.4031957727292844e-15,5.655533109698557e-16,0.0
1.7998707911191523,393.9876831876479,1.0375298952196673e-15,9.200926189356543e-16,7.924522617156014e-16,0.0
1.832595714594046,394.21209778302847,1.5654522794320606e-15,1.2216692325621387e-15,8.169632776267727e-16,0.0
1.8653206380689396,394.31788409872416,9.56385639926177e-16,1.2382859147179272e-15,9.05478220614847e-16,0.0
1.8980455615438332,394.30272564431294,1.9330628384218615e-15,9.84778922866855e-16,3.627418596616541e-16,0.0
1.9307704850187268,394.1665245098115,1.4018053422804942e-15,7.156120929726014e-16,5.827586677109586e-16,0.0
1.9634954084936205,393.9113973508619,1.314093168772427e-15,8.797895136479398e-16,3.3711911300721153e-16,0.0
1.9962203319685143,393.5416310655761,1.8904329866157024e-15,8.243777229025777e-16,1.9735867671025198e-16,0.0
2.028945255443408,393.0635996615311,1.7219203045354488e-15,7.93189302614784e-16,6.166399856011306e-16,0.0
2.0616701789183014,392.4856444602976,2.0189392280016652e-15,6.852148602438847e-16,6.098637220230962e-16,0.0
2.0943951023931953,391.81792035885275,1.387800660780039e-15,7.068085701369797e-16,5.04831636563563e-16,0.0
2.127120025868089,391.0722113625626,1.719631074795078e-15,7.510459149970235e-16,7.995991022080595e-16,0.0
2.1598449493429825,390.2617190248251,2.194817724810187e-15,7.005264573634549e-16,6.335806445462167e-16,0.0
2.1925698728178764,389.40082777565607,2.1250752779455166e-15,9.252079329601748e-16,7.363892685192074e-16,0.0
2.22529479629277,388.5048513965394,1.5275341620987495e-15,1.058853132127386e-15,1.2197274440461925e-15,0.0
2.2580197197676637,387.5897651019362,2.5192054354907715e-15,9.798343602200673e-16,1.666960840196463e-15,0.0
2.290744643242557,386.67192781854527,1.870668856261114e-15,1.15836259074558e-15,1.2366681029912785e-15,0.0
2.323469566717451,385.7677993115149,1.5949405906586408e-15,1.2262317284304347e-15,1.3109952441128433e-15,0.0
2.356194490192345,384.8936567929818,1.3981818548015504e-15,7.887067906102696e-16,1.2180333781516839e-15,0.0
2.3889194136672383,384.0653155650354,1.887249363202929e-15,9.91202837478279e-16,8.072223987333482e-16,0.0
2.421644337142132,383.2978581011144,2.1199966359526595e-15,8.721654687352168e-16,1.6127507315721878e-15,0.0
2.4543692606170255,382.6053757639873,2.7101820847770338e-15,1.4795457191983e-15,2.702035101741218e-16,0.0
2.4870941840919194,382.00072710382176,1.2934022595494404e-15,1.2911392808650371e-15,9.77793658486683e-16,0.0
2.5198191075668133,381.4953163866545,1.4608399283375306e-15,1.1288862386974561e-15,5.72594272343907e-16,0.0
2.5525440310417067,381.09889568211486,1.7369010828895437e-15,1.1957467835582527e-15,8.99548989984067e-16,0.0
2.5852689545166005,380.81939349871647,1.4765985706801999e-15,1.5603201455956147e-15,1.1977045874175807e-15,0.0
2.617993877991494,380.6627726021525,1.6232847170869573e-15,1.0709355682601533e-15,1.3179832659276913e-15,0.0
2.650718801466388,380.6329192902563,1.6090719311583943e-15,1.010148306691207e-15,5.082197683525802e-16,0.0
2.6834437249412812,380.73156602709366,1.805006140042825e-15,1.002978567611317e-15,7.589415207398531e-16,0.0
2.716168648416175,380.9582489535974,1.3647613150572284e-15,7.458092357947398e-16,6.844026213814747e-16,0.0
2.748893571891069,381.3103013854774,2.290080152064316e-15,1.0755697489875153e-15,4.45539330255762e-16,0.0
2.7816184953659624,381.78288397091603,1.90827479114356e-15,8.703015526115481e-16,1.1642467860010358e-15,0.0
2.8143434188408563,382.36905170049243,2.1512245063425287e-15,1.0571110399607233e-15,5.653944922922455e-16,0.0
2.8470683423157497,383.0598574310881,2.1868485874135167e-15,1.573400625852281e-15,1.556846557053404e-15,0.0
2.8797932657906435,383.84449099926377,1.4600780024953296e-15,1.5709337394975206e-15,1.0249098661777034e-15,0.0
2.912518189265537,384.7104523584238,1.2981751867244367e-15,7.899943912833742e-16,8.944667923005412e-16,0.0
2.945243112740431,385.64375648599395,2.393012971862688e-15,5.560675953418965e-16,6.505213034913027e-16,0.0
2.9779680362153247,386.6291670877378,1.294353512442471e-15,1.3725705292148389e-15,6.03510974918689e-16,0.0
3.010692959690218,387.65045540023686,1.7834863758643044e-15,8.937008245205252e-16,3.3881317890172014e-16,0.0
3.043417883165112,388.6906796902112,1.2689572715345777e-15,9.694695504515748e-16,1.0570971181733668e-15,0.0
3.0761428066400054,389.73248040645416,1.5099641457631224e-15,8.821718372287949e-16,5.827586677109586e-16,0.0
3.1088677301148993,390.7583853942578,1.9013695910769687e-15,8.191024076554712e-16,1.5924219408380846e-15,0.0
3.141592653589793,391.7511191695019,1.2078984823702439e-15,8.22993972570528e-16,1.0249098661777034e-15,0.0
3.1743175770646865,392.69391000117497,1.1363672884438216e-15,1.2951573633456076e-15,1.4602848010664138e-15,0.0
3.2070425005395804,393.5707884898757,1.2652044781879083e-15,1.0699824023382475e-15,1.3078188705606397e-15,0.0
3.239767424014474,394.36687146774216,1.07603800922595e-15,1.1238475131098681e-15,1.0691673376717406e-15,0.0
3.2724923474893677,395.06862538184214,1.435408577207085e-15,1.037510029634415e-15,1.7414997395548415e-15,0.0
3.305217270964261,395.66410384522925,1.1554823403549655e-15,1.0810304601914994e-15,1.2591144760935175e-15,0.0
3.337942194439155,396.14315472286245,1.0682409272946637e-15,1.0489950535656282e-15,1.045556294267027e-15,0.0
3.370667117914049,396.49759292938586,9.243217514942924e-16,1.0191773420574206e-15,1.6195269951502222e-15,0.0
3.4033920413889422,396.72133601207986,1.1014922493809048e-15,1.3493775601878543e-15,5.285485590866834e-16,0.0
3.436116964863836,396.81050053237584,1.1776918103405738e-15,9.211225144227708e-16,7.415773453211399e-16,0.0
3.4688418883387295,396.7634582015327,1.1678378777511584e-15,9.57225689367015e-16,1.3349239248727773e-15,0.0
3.5015668118136234,396.58085163318646,1.2227691752985337e-15,1.0345944297484083e-15,9.317362419797304e-16,0.0
3.534291735288517,396.2655704171112,1.1881420158522495e-15,9.669200137097527e-16,8.809142651444724e-16,0.0
3.5670166587634107,395.82268897260013,1.3832590500654819e-15,8.732618728846607e-16,4.946672411965114e-16,0.0
3.5997415822383045,395.2593682929414,1.9805779064037858e-15,1.2340262382901104e-15,4.518920773601692e-16,0.0
3.632466505713198,394.5847242392013,1.1756161611958325e-15,1.0348316926432467e-15,5.996993266560446e-16,0.0
3.665191429188092,393.8096654832674,1.492288656289867e-15,1.173176223980565e-15,6.598386659111e-16,0.0
3.6979163526629852,392.9467045430659,1.7086483709105103e-15,1.085764618531157e-15,7.250602028496811e-16,0.0
3.730641276137879,392.0097456062582,1.5375412601773978e-15,9.324833303748404e-16,1.2400562347802957e-15,0.0
3.7633661996127725,391.0138530128701,1.304035407351909e-15,1.2870821854575687e-15,1.1987633786016486e-15,0.0
3.7960911230876664,389.97500437236744,1.677615898878306e-15,1.5162084666371796e-15,1.2582674431462632e-15,0.0
3.8288160465625602,388.9098323357547,1.252038846606105e-15,9.684545660096786e-16,6.505213034913027e-16,0.0
3.8615409700374537,387.83535903595936,1.6597277476123727e-15,1.5252328941751605e-15,1.285796013932028e-15,0.0
3.8942658935123475,386.7687271564647,1.7366350729356197e-15,1.4384680466761265e-15,1.3213713977167085e-15,0.0
3.926990816987241,385.72693149426084,1.5301077071746692e-15,1.147727048902411e-15,8.190808599949084e-16,0.0
3.959715740462135,384.72655475380714,1.802353953243365e-15,1.26190666528348e-15,5.47183283926278e-16,0.0
3.9924406639370287,383.7835111490168,1.7719263624173793e-15,1.1415139241011435e-15,6.691560283308973e-16,0.0
4.025165587411922,382.9128012058707,1.5417146099120565e-15,1.1662431026309352e-15,1.3213713977167085e-15,0.0
4.057890510886816,382.128280955155,1.478525507626297e-15,1.0766943040224141e-15,1.5949630396798475e-15,0.0
4.09061543436171,381.4424484890226,1.6610397177289526e-15,1.4319318558236085e-15,1.353558649712372e-15,0.0
4.123340357836603,380.8662506321675,1.5510590313588567e-15,9.239884305968444e-16,1.5788694136820158e-15,0.0
4.156065281311497,380.40891225258906,1.9308566812911833e-15,1.232541026503979e-15,1.5394823816346909e-15,0.0
4.1887902047863905,380.0777905103151,1.7298922242571853e-15,1.408241703774799e-15,1.624609192833748e-15,0.0
4.221515128261284,379.8782561143594,1.391940302429163e-15,1.1695004642136977e-15,1.212951180468158e-15,0.0
4.254240051736178,379.81360342463813,1.6402310334969368e-15,1.0867715197191072e-15,1.1553529400548657e-15,0.0
4.286964975211071,379.8849909893267,2.037758598756851e-15,1.674873234083757e-15,1.641126335305207e-15,0.0
4.319689898685965,380.0914138391418,1.2735183827009175e-15,9.264103909399977e-16,9.452887691357992e-16,0.0
4.352414822160859,380.42970855635076,1.0597747579482187e-15,1.1415894666676646e-15,1.1689054672109345e-15,0.0
4.385139745635753,380.8945917855416,1.333951677133904e-15,1.1773521659533115e-15,1.4907779871675686e-15,0.0
4.417864669110647,381.47873244431,1.2209111310911243e-15,1.2157714320933787e-15,1.5805634795765244e-15,0.0
4.45058959258554,382.17285741723094,1.7239818802162362e-15,1.4735647279701822e-15,7.691059161069047e-16,0.0
4.4833145160604335,382.96588997318884,1.203612118497982e-15,1.0630020459383131e-15,6.708500942254059e-16,0.0
4.516039439535327,383.84511953849307,1.3057917638387679e-15,1.1028537870361562e-15,5.607358110823468e-16,0.0
4.548764363010221,384.79640079820473,1.2091801382252024e-15,1.264469439892503e-15,4.887380105657313e-16,0.0
4.581489286485114,385.8043794057569,1.3308417715728352e-15,1.27614019339041e-15,4.751854834096625e-16,0.0
4.614214209960008,386.85274088376065,1.9111801449669933e-15,1.4792495603140406e-15,1.03062733857167e-15,0.0
4.646939133434902,387.92447863016,1.4010400839635555e-15,8.474666137058235e-16,1.308665903507894e-15,0.0
4.679664056909796,389.0021763402197,1.5497507255519605e-15,1.4777109303142922e-15,1.0164395367051604e-15,0.0
4.71238898038469,390.06829965303103,1.2196784016374435e-15,1.124002783775702e-15,1.4505439221729893e-15,0.0
