reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
1,0.75,320,0.007336763625004715,8.934189694176135e-07,8.934189694176135e-07,253361.65002949166
1,0.75,640,0.007172940466502496,3.906034080779239e-09,3.906034080779239e-09,571439.6165038758
1,0.75,1280,0.0072883498199125835,1.0765685187745444e-08,1.0765685187745444e-08,1379482.1070062278
1,0.5,320,0.0074180628945348884,3.9535423918049587e-07,3.9535423918049587e-07,253362.78265966263
1,0.5,640,0.007251193736638835,5.727347148968254e-09,5.727347148968254e-09,571425.9052415633
1,0.5,1280,0.007364947520104948,8.154149566363562e-09,8.154149566363562e-09,1379432.0191952437
1,0.25,320,0.007501489833823951,9.817378556234985e-08,9.817378556234985e-08,253357.05774206278
1,0.25,640,0.007331319493116748,3.7479711602384435e-09,3.7479711602384435e-09,571408.3582861569
1,0.25,1280,0.007443268509208098,7.983522545018705e-09,7.983522545018705e-09,1379379.2510869754
2,0.75,320,0.007101902550459508,9.11860290256149e-07,9.11860290256149e-07,253368.9156054041
2,0.75,640,0.006947471024733554,4.08404101694654e-09,4.08404101694654e-09,571485.6952525653
2,0.75,1280,0.007067747644020836,8.685468061288406e-09,8.685468061288406e-09,1379635.473011644
2,0.5,320,0.007178705886986118,4.032205070024357e-07,4.032205070024357e-07,253366.5495719684
2,0.5,640,0.007021334436097274,4.018256879664785e-09,4.018256879664785e-09,571469.1361517973
2,0.5,1280,0.007139952104631167,8.505077085795638e-09,8.505077085795638e-09,1379584.2185079823
2,0.25,320,0.007257028149313119,1.0024520451043808e-07,1.0024520451043808e-07,253365.4465986548
2,0.25,640,0.007096599089557286,3.947891015019202e-09,3.947891015019202e-09,571454.0936858682
2,0.25,1280,0.00721353039445929,8.375460657721765e-09,8.375460657721765e-09,1379534.1514275074
3,0.75,320,0.006881368437125524,9.300200337713134e-07,9.300200337713134e-07,253375.6308609357
3,0.75,640,0.006736037669887668,4.2692061512638124e-09,4.2692061512638124e-09,571530.7889985284
3,0.75,1280,0.00686075486004362,9.0882612351238e-09,9.0882612351238e-09,1379787.8217005238
3,0.5,320,0.00695336988148209,4.1127197870067463e-07,4.1127197870067463e-07,253373.44413474604
3,0.5,640,0.006805289179155512,4.180806053469893e-09,4.180806053469893e-09,571513.6554444685
3,0.5,1280,0.006928484864269215,8.883566717375082e-09,8.883566717375082e-09,1379736.0178701424
3,0.25,320,0.007026849886453922,1.0228269911276904e-07,1.0228269911276904e-07,253373.21844589777
3,0.25,640,0.006875863349782288,4.1329670947309356e-09,4.1329670947309356e-09,571498.9938547575
3,0.25,1280,0.006997583449569938,8.774931332694188e-09,8.774931332694188e-09,1379685.560877053
4,0.75,320,0.0066755064243162075,9.479802917746048e-07,9.479802917746048e-07,253382.04607024082
4,0.75,640,0.006539361405176714,4.481594049335228e-09,4.481594049335228e-09,571571.612854625
4,0.75,1280,0.006668103858674636,8.783835199067822e-09,8.783835199067822e-09,1379935.6197105127
4,0.5,320,0.006742566047185502,4.191884729944473e-07,4.191884729944473e-07,253379.79453507153
4,0.5,640,0.006603498538178196,4.389493122963481e-09,4.389493122963481e-09,571557.2759078229
4,0.5,1280,0.006730805562323935,9.338210251591862e-09,9.338210251591862e-09,1379887.1700223489
4,0.25,320,0.006811079308006958,1.0427767805303403e-07,1.0427767805303403e-07,253380.38268314995
4,0.25,640,0.006669177746672711,4.324525017989667e-09,4.324525017989667e-09,571543.767874285
4,0.25,1280,0.006795327561876313,9.22474727887809e-09,9.22474727887809e-09,1379836.162473697
