configuration,metric,eligible_experimental_points,dense_computed_points,reference_peak_is_interior,reference_peak_uncertainty_resolved,peak_is_resolved,computed_peak_is_interior,reference_discrete_peak_rao,reference_neighbor_max_rao,digitization_uncertainty_abs,reference_peak_omega_e_rad_s,computed_peak_omega_e_rad_s,reference_peak_rao_quadratic,computed_peak_rao_quadratic,peak_frequency_relative_error,limit,status,reason,route
FnB=2.82,heave,7,218,True,True,True,True,1.307692308,1.25,0.01923076923,8.575790113093852,11.22382881896885,1.3147004160447735,6.738558642370663,0.3087807270180118,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,faltinsen_ch9
FnB=2.82,pitch,7,218,True,True,True,True,1.504807692,1.4375,0.01923076923,8.496315774693,11.211259257432966,1.5206858599314934,7.160783106201507,0.3195436180499147,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,faltinsen_ch9
FnB=2.82,heave,7,218,True,True,True,True,1.307692308,1.25,0.01923076923,8.575790113093852,8.406508327748,1.3147004160447735,1.1506533706974609,0.019739497249050685,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_raw_station_phase_excitation
FnB=2.82,pitch,7,218,True,True,True,False,1.504807692,1.4375,0.01923076923,8.496315774693,7.535371923720172,1.5206858599314934,1.3085612144424472,0.11310124016754197,0.1,FAIL,computed maximum is at the comparison-range boundary,matched_raw_station_phase_excitation
