xi,eta,arc_length
2.3736500911372875,0.6770234658647901,0.0
2.8632709219390295,0.6499195800780231,0.49037045035333254
3.3528917527407716,0.582031901373548,0.9846753106115239
3.8425125835425136,0.49349639773510307,1.482236455959009
4.332133414344256,0.40444903714642716,1.9798889354894518
4.821754245145998,0.3344549728728071,2.474487486830363
5.31137507594774,0.28995061965514135,2.9661267808359484
5.800995906749481,0.2642436537099395,3.45642200419948
6.290616737551224,0.2500709365352598,3.946247915995806
6.780237568352966,0.24016932962916038,4.435968856710323
7.2698583991547086,0.22867119434994176,4.9257246785949516
7.759479229956449,0.2152908914968743,5.41552830297867
8.249100060758192,0.2011382817294707,5.905353633395766
8.738720891559934,0.18732322570724366,6.395169327027448
9.228341722361677,0.17492255906645743,6.884947169000852
9.717962553163417,0.16425354190865907,7.374684226902437
10.20758338396516,0.15487385880067855,7.864394892918805
10.697204214766902,0.1463081692860974,8.354090644372551
11.186825045568645,0.13808113290849708,8.843780589217804
11.676445876370387,0.12980095447011608,9.333471429759017
12.16606670717213,0.12141001980782114,9.82316415559788
12.65568753797387,0.11293426001713619,10.312858342268516
13.145308368775611,0.10439960619358497,10.80255355183348
13.634929199577353,0.09583447815645067,11.292249293466263
14.124550030379096,0.08732453637147948,11.781944072960767
14.614170861180838,0.07901268195088074,12.271635450135104
15.10379169198258,0.07104430473062308,12.761321117671447
15.593412522784323,0.06356479454667509,13.250999074115864
16.083033353586064,0.05662181129747523,13.740669129327927
16.572654184387808,0.04987209513134109,14.230336482357831
17.06227501518955,0.04287465625906016,14.720007312718144
17.55189584599129,0.0351885048914199,15.209688469061568
18.04151667679303,0.026412442161017922,15.699387945508128
18.531137507594778,0.01706046040208566,16.189098081729355
19.02075833839652,0.008561743150488329,16.678792666291926
19.51037916919826,0.002385264863901313,17.168452453122548
20.0,0.0,17.658079093986235
