outer_iteration,coefficient_index,unscaled_step,trust_scaled_step,trust_region_step_scale
1,0,6.990233764691037e-06,6.990233764691037e-06,1.0
1,1,8.816565645355396e-06,8.816565645355396e-06,1.0
1,2,9.871029858807444e-06,9.871029858807444e-06,1.0
1,3,9.028657832633863e-06,9.028657832633863e-06,1.0
1,4,8.999495474260033e-06,8.999495474260033e-06,1.0
1,5,8.993272109474198e-06,8.993272109474198e-06,1.0
1,6,8.697024688354691e-06,8.697024688354691e-06,1.0
1,7,8.631892206122211e-06,8.631892206122211e-06,1.0
1,8,8.46128841046067e-06,8.46128841046067e-06,1.0
1,9,8.115401386748562e-06,8.115401386748562e-06,1.0
1,10,8.410426964716196e-06,8.410426964716196e-06,1.0
1,11,7.741139457785344e-06,7.741139457785344e-06,1.0
1,12,8.707167586422183e-06,8.707167586422183e-06,1.0
1,13,8.08819555828623e-06,8.08819555828623e-06,1.0
1,14,9.658014042699566e-06,9.658014042699566e-06,1.0
1,15,9.376273436609326e-06,9.376273436609326e-06,1.0
1,16,1.118834935897106e-05,1.118834935897106e-05,1.0
1,17,1.1542626437613854e-05,1.1542626437613854e-05,1.0
1,18,1.353534579804166e-05,1.353534579804166e-05,1.0
1,19,1.4627210966295412e-05,1.4627210966295412e-05,1.0
1,20,1.6613649526647723e-05,1.6613649526647723e-05,1.0
1,21,1.8275095986796135e-05,1.8275095986796135e-05,1.0
1,22,2.0095918758981102e-05,2.0095918758981102e-05,1.0
1,23,2.2336060827155217e-05,2.2336060827155217e-05,1.0
1,24,2.399891148272689e-05,2.399891148272689e-05,1.0
1,25,2.6277370363874676e-05,2.6277370363874676e-05,1.0
1,26,2.736587280172162e-05,2.736587280172162e-05,1.0
1,27,2.8818309437370693e-05,2.8818309437370693e-05,1.0
1,28,2.9225289786570444e-05,2.9225289786570444e-05,1.0
1,29,2.9092752337710026e-05,2.9092752337710026e-05,1.0
1,30,3.0063668539078704e-05,3.0063668539078704e-05,1.0
1,31,2.78189452942688e-05,2.78189452942688e-05,1.0
1,32,2.778389467014147e-05,2.778389467014147e-05,1.0
1,33,2.8476535864530866e-05,2.8476535864530866e-05,1.0
1,34,2.665695247733642e-05,2.665695247733642e-05,1.0
1,35,2.581508468665775e-05,2.581508468665775e-05,1.0
1,36,2.729422153713758e-05,2.729422153713758e-05,1.0
1,37,2.5348381798811115e-05,2.5348381798811115e-05,1.0
1,38,2.5044058633627046e-05,2.5044058633627046e-05,1.0
1,39,2.5628480040563143e-05,2.5628480040563143e-05,1.0
1,40,2.3412789754170947e-05,2.3412789754170947e-05,1.0
1,41,2.4491422172546623e-05,2.4491422172546623e-05,1.0
1,42,2.2149325041130558e-05,2.2149325041130558e-05,1.0
1,43,2.2918140328868036e-05,2.2918140328868036e-05,1.0
1,44,2.0933601036898617e-05,2.0933601036898617e-05,1.0
1,45,2.1495977485412325e-05,2.1495977485412325e-05,1.0
1,46,1.989890630948098e-05,1.989890630948098e-05,1.0
1,47,2.0477061496208788e-05,2.0477061496208788e-05,1.0
1,48,1.8977242384230493e-05,1.8977242384230493e-05,1.0
1,49,1.9504995493997706e-05,1.9504995493997706e-05,1.0
1,50,1.8613586026893763e-05,1.8613586026893763e-05,1.0
1,51,1.850752568981459e-05,1.850752568981459e-05,1.0
1,52,1.8441769590082716e-05,1.8441769590082716e-05,1.0
1,53,1.789110978697552e-05,1.789110978697552e-05,1.0
1,54,1.8518303653208404e-05,1.8518303653208404e-05,1.0
1,55,1.7704854683177335e-05,1.7704854683177335e-05,1.0
1,56,1.8425675315565106e-05,1.8425675315565106e-05,1.0
1,57,1.7766728105206317e-05,1.7766728105206317e-05,1.0
1,58,1.8197676394256186e-05,1.8197676394256186e-05,1.0
1,59,1.7852244550798484e-05,1.7852244550798484e-05,1.0
1,60,1.7824838656860833e-05,1.7824838656860833e-05,1.0
1,61,1.7818408876313887e-05,1.7818408876313887e-05,1.0
1,62,1.7376959346324302e-05,1.7376959346324302e-05,1.0
1,63,1.7631374386478258e-05,1.7631374386478258e-05,1.0
1,64,1.694168951087442e-05,1.694168951087442e-05,1.0
1,65,1.7303812226129816e-05,1.7303812226129816e-05,1.0
1,66,1.6480335527072087e-05,1.6480335527072087e-05,1.0
1,67,1.693396124420681e-05,1.693396124420681e-05,1.0
1,68,1.6148966744779355e-05,1.6148966744779355e-05,1.0
1,69,1.661119459933712e-05,1.661119459933712e-05,1.0
1,70,1.6135013911535732e-05,1.6135013911535732e-05,1.0
1,71,1.6169974573394212e-05,1.6169974573394212e-05,1.0
1,72,1.6324592102212256e-05,1.6324592102212256e-05,1.0
1,73,1.5858990321670016e-05,1.5858990321670016e-05,1.0
1,74,1.6336563639237714e-05,1.6336563639237714e-05,1.0
1,75,1.5741067800752118e-05,1.5741067800752118e-05,1.0
1,76,1.6240920347683647e-05,1.6240920347683647e-05,1.0
1,77,1.566864430776461e-05,1.566864430776461e-05,1.0
1,78,1.5979846981517366e-05,1.5979846981517366e-05,1.0
1,79,1.5570844573260732e-05,1.5570844573260732e-05,1.0
1,80,1.5614602625579927e-05,1.5614602625579927e-05,1.0
1,81,1.549194515619086e-05,1.549194515619086e-05,1.0
1,82,1.5210739877811095e-05,1.5210739877811095e-05,1.0
1,83,1.5465464644744743e-05,1.5465464644744743e-05,1.0
1,84,1.4832863013318904e-05,1.4832863013318904e-05,1.0
1,85,1.5430654313511114e-05,1.5430654313511114e-05,1.0
1,86,1.4553895056412846e-05,1.4553895056412846e-05,1.0
1,87,1.52615480014584e-05,1.52615480014584e-05,1.0
1,88,1.4388437606872405e-05,1.4388437606872405e-05,1.0
1,89,1.4888381580348245e-05,1.4888381580348245e-05,1.0
1,90,1.4325798027176234e-05,1.4325798027176234e-05,1.0
1,91,1.4375213294010282e-05,1.4375213294010282e-05,1.0
1,92,1.4307660797999937e-05,1.4307660797999937e-05,1.0
1,93,1.4024698108279269e-05,1.4024698108279269e-05,1.0
1,94,1.4254243713952153e-05,1.4254243713952153e-05,1.0
1,95,1.3713581965054185e-05,1.3713581965054185e-05,1.0
1,96,1.3995844734184499e-05,1.3995844734184499e-05,1.0
1,97,1.3686639489355632e-05,1.3686639489355632e-05,1.0
1,98,1.3676683156668236e-05,1.3676683156668236e-05,1.0
1,99,1.366135539132321e-05,1.366135539132321e-05,1.0
1,100,1.320330904485827e-05,1.320330904485827e-05,1.0
1,101,1.3702245243617986e-05,1.3702245243617986e-05,1.0
1,102,1.2735540605534228e-05,1.2735540605534228e-05,1.0
