eta,xi,pressure_coefficient,potential,normal_derivative,segment
-0.9882767111888002,0.047019543242294105,7.950393307946236,-3.491046592440384,-0.9702957262759965,body
-0.9648301335664007,0.14105862972688207,7.972195907190158,-3.5140641820778655,-0.9702957262759965,body
-0.9413835559440014,0.23509771621147002,7.983632608992448,-3.5286698449914757,-0.9702957262759965,body
-0.9179369783216018,0.3291368026960583,7.99655231348148,-3.538490388706677,-0.9702957262759965,body
-0.8944904006992023,0.4231758891806462,8.011977075735913,-3.5444201846590637,-0.9702957262759965,body
-0.8710438230768028,0.5172149756652342,8.030256059962104,-3.546892434428645,-0.9702957262759965,body
-0.8475972454544034,0.6112540621498224,8.05158505438509,-3.546156565733243,-0.9702957262759965,body
-0.8241506678320039,0.7052931486344104,8.076111071097898,-3.542368796026704,-0.9702957262759965,body
-0.8007040902096044,0.7993322351189983,8.103965529718279,-3.535630918799991,-0.9702957262759965,body
-0.7772575125872049,0.8933713216035866,8.13527883307206,-3.526009560056181,-0.9702957262759965,body
-0.7538109349648054,0.9874104080881745,8.170188607939998,-3.5135466709291867,-0.9702957262759965,body
-0.7303643573424059,1.0814494945727624,8.208845324025175,-3.4982656077928924,-0.9702957262759965,body
-0.7069177797200064,1.1754885810573508,8.251416699814987,-3.480174794203078,-0.9702957262759965,body
-0.6834712020976069,1.2695276675419387,8.29809156295945,-3.4592699629957013,-0.9702957262759965,body
-0.6600246244752075,1.3635667540265266,8.349083554904478,-3.435535510962644,-0.9702957262759965,body
-0.6365780468528079,1.457605840511115,8.404634951896451,-3.408945262901372,-0.9702957262759965,body
-0.6131314692304085,1.5516449269957029,8.465020822158012,-3.379462814789922,-0.9702957262759965,body
-0.5896848916080091,1.6456840134802908,8.530553719933893,-3.347041553264087,-0.9702957262759965,body
-0.5662383139856095,1.739723099964879,8.6015891196924,-3.311624404551593,-0.9702957262759965,body
-0.54279173636321,1.833762186449467,8.678531813653548,-3.2731433373256262,-0.9702957262759965,body
-0.5193451587408107,1.927801272934055,8.7618435328264,-3.23151862340415,-0.9702957262759965,body
-0.4958985811184111,2.0218403594186434,8.852052107853439,-3.1866578436529416,-0.9702957262759965,body
-0.47245200349601163,2.1158794459032313,8.94976256464928,-3.138454611156188,-0.9702957262759965,body
-0.44900542587361214,2.209918532387819,9.05567065855391,-3.08678696767759,-0.9702957262759965,body
-0.42555884825121265,2.303957618872407,9.170579498132831,-3.031515390820352,-0.9702957262759965,body
-0.4021122706288131,2.397996705356995,9.295420111315337,-2.9724803261067674,-0.9702957262759965,body
-0.3786656930064136,2.4920357918415834,9.431277082073374,-2.9094991279076705,-0.9702957262759965,body
-0.35521911538401424,2.586074878326171,9.579420766307214,-2.8423622522682854,-0.9702957262759965,body
-0.3317725377616147,2.6801139648107593,9.741348125005654,-2.77082848809923,-0.9702957262759965,body
-0.30832596013921515,2.7741530512953476,9.918834955905723,-2.6946189332310713,-0.9702957262759965,body
-0.28487938251681577,2.8681921377799355,10.114003358183787,-2.613409306500077,-0.9702957262759965,body
-0.2614328048944163,2.9622312242645235,10.329409768020824,-2.5268200172838804,-0.9702957262759965,body
-0.23798622727201674,3.056270310749112,10.568161061368272,-2.4344031586037578,-0.9702957262759965,body
-0.2145396496496173,3.1503093972336993,10.83406932051804,-2.335625196792055,-0.9702957262759965,body
-0.19109307202721776,3.2443484837182877,11.13186027544991,-2.229843509434531,-0.9702957262759965,body
-0.16764649440481827,3.338387570202876,11.467456533498055,-2.116273912398997,-0.9702957262759965,body
-0.14419991678241884,3.432426656687464,11.848364490481229,-1.9939446170033446,-0.9702957262759965,body
-0.12075333916001935,3.526465743172052,12.284201445327762,-1.8616290915297893,-0.9702957262759965,body
-0.09730676153761986,3.62050482965664,12.787398283434104,-1.717744896264624,-0.9702957262759965,body
-0.07386018391522031,3.7145439161412277,13.374070190650265,-1.560195215918668,-0.9702957262759965,body
-0.05041360629282088,3.808583002625816,14.064841635911623,-1.3861088477969021,-0.9702957262759965,body
-0.026967028670421445,3.902622089110404,14.884578920664762,-1.191389025765703,-0.9702957262759965,body
-0.0035204510480218443,3.996661175594992,15.85662264878531,-0.9698757454514697,-0.9702957262759965,body
0.019926126574377645,4.090700262079579,16.972581991229646,-0.7116616052687973,-0.9702957262759965,body
0.04337270419677708,4.184739348564168,18.04952226966781,-0.3994262556518293,-0.9702957262759965,body
0.06681928181917662,4.278778435048757,18.05849838026425,-0.0005738009195881827,-0.9702957262759965,body
0.09026585944157606,4.372817521533344,13.286535232811268,0.5383322290114319,-0.9702957262759965,body
0.11371243706397549,4.466856608017933,3.951915284554005,1.2404249141133452,-0.9702957262759965,body
0.12739114678359165,4.52171891615674,0.892064761274753,1.69827274088853,-0.9702957262759965,shallow_jet_body
0.1313019886004244,4.537404445949768,0.5619448582445159,1.8350398841686357,-0.9702957262759965,shallow_jet_body
0.13521283041725718,4.553089975742795,0.34509895780362854,1.9723540514636806,-0.9702957262759965,shallow_jet_body
0.13912367223408995,4.5687755055358235,0.20541061336182054,2.110023650723418,-0.9702957262759965,shallow_jet_body
0.14303451405092282,4.58446103532885,0.11674642946498182,2.2479207433606567,-0.9702957262759965,shallow_jet_body
0.1469453558677557,4.600146565121879,0.06154376429701358,2.3859613058860454,-0.9702957262759965,shallow_jet_body
0.15085619768458852,4.615832094914905,0.02797996678854986,2.524090576758334,-0.9702957262759965,shallow_jet_body
0.1547670395014213,4.631517624707934,0.00816627405177428,2.662273341181012,-0.9702957262759965,shallow_jet_body
0.15867788131825405,4.647203154500961,-0.0030577768866777433,2.8004873132491586,-0.9702957262759965,shallow_jet_body
0.16258872313508682,4.662888684293989,-0.00900812465120282,2.9387186154631975,-0.9702957262759965,shallow_jet_body
0.16649956495191964,4.678574214087016,-0.01178573331752375,3.0769587575271924,-0.9702957262759965,shallow_jet_body
0.1704104067687524,4.694259743880044,-0.012705573960232641,3.2152026582048117,-0.9702957262759965,shallow_jet_body
0.17432124858558518,4.709945273673071,-0.012580330821450048,3.353447368539828,-0.9702957262759965,shallow_jet_body
0.17823209040241797,4.7256308034661,-0.011904744234342957,3.491691256155299,-0.9702957262759965,shallow_jet_body
0.18214293221925076,4.741316333259127,-0.010974088097171375,3.6299334885869747,-0.9702957262759965,shallow_jet_body
0.18605377403608353,4.757001863052155,-0.00995972156763969,3.7681737088630545,-0.9702957262759965,shallow_jet_body
