step_factor,normalized_objective,normalized_relative_decrease,predicted_normalized_objective,trust_ratio,maximum_grid_objective_ratio,maximum_leading_panel_objective_ratio,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,feasibility_repair,accepted,rejection_reason
1.0,0.9988000309298484,0.0011999690701516297,0.9988013057331409,1.001063493275749,0.9988000309298481,1.0,0.000989780825729491,253410.72854288312,1.000000409681507,0.010101719310655892,23.8821156366664,0.9989164728215526,5.940762951391621,7.888790389630762,False,True,
0.75,0.9989285895422491,0.0010714104577509431,0.9989298918787801,1.0012170139682492,0.9989285895422493,1.0,0.000979142230125924,253410.68463553092,1.0000002364158742,0.007576536241931885,23.888392217436014,0.999179003160956,5.937091850621195,7.888771764603496,False,True,
0.5,0.9991712230310786,0.0008287769689213631,0.9991725363051362,1.0015871077677057,0.9991712230310784,1.0,0.0009684718537989016,253410.64050787923,1.0000000622809035,0.005051173716268777,23.894801926218065,0.9994471018413991,5.933432300591879,7.888753092035529,False,True,
0.25,0.9995278898021113,0.000472110197888731,0.9995292390122097,1.0028660193461558,0.9995278898021113,1.0,0.0009577697210150549,253410.59617038709,0.999999887317868,0.002525632107154756,23.901344647209438,0.9997207640191889,5.929784333828345,7.888734370886835,False,True,
0.125,0.9997489714761923,0.0002510285238076504,0.9997503622210153,1.0055710510990263,0.9997489714761925,1.0,0.0009524067561605145,253410.57391003057,0.9999997994748404,0.0012627942730816352,23.904665851058184,0.9998596799043886,5.927964704295451,7.888724993284205,False,True,
