stage,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number,dipole_coefficient
source,320,0.004959113487873712,-0.0009307075247480396,0.0009307075247480396,253412.67967539074,7.888445510062671
candidate_factor_1,320,0.004957448697533759,-0.0009425307502424815,0.0009425307502424815,253415.3935378914,7.889411832752422
candidate_factor_0.75,320,0.004957111895754124,-0.000939492312803128,0.000939492312803128,253414.79335061333,7.889293242003753
candidate_factor_0.5,320,0.004957336355939082,-0.0009363974004260792,0.0009363974004260792,253414.19288350825,7.889174574587403
candidate_factor_0.25,320,0.004958122003149892,-0.0009332460175497348,0.0009332460175497348,253413.59213782856,7.889055830844247
