time_s,surge_m,sway_m,heave_m,roll_rad,pitch_rad,yaw_rad,surge_velocity_mps,sway_velocity_mps,heave_velocity_mps,roll_rate_rad_s,pitch_rate_rad_s,yaw_rate_rad_s,heave_accel_mps2,pitch_accel_rad_s2,bow_vertical_m,bow_vertical_accel_mps2,wave_elevation_m
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45674288754510106,-0.19166300557997834,0.0,-0.7534173296868821,-0.03594463394300179
0.04,0.0,0.0,0.0002242906084454847,0.0,-0.00018938224211558088,0.0,0.0,0.0,0.007633134451686206,0.0,-0.009995045560087682,0.0,-0.07619756282970357,-0.27026177548080565,-0.000971468868272293,-1.7826304132155104,-0.04398263813623413
0.08,0.0,0.0,0.00034162324441267114,0.0,-0.0007823461463759987,0.0,0.0,0.0,-0.004621409117465076,0.0,-0.01876709616205765,0.0,-0.5017307960742674,-0.13926367355225322,-0.004598110323805385,-1.3810416308831943,-0.03979473299583623
0.12,0.0,0.0,-0.0003076215802018567,0.0,-0.0015838113026375533,0.0,0.0,0.0,-0.028917583368861806,0.0,-0.0197128671899743,0.0,-0.6628659047036721,0.09717163610749849,-0.010307806145055368,-0.04932419432092672,-0.028219953900893754
0.16,0.0,0.0,-0.001977853239888313,0.0,-0.0022350298629450027,0.0,0.0,0.0,-0.05371122659241272,0.0,-0.011498918505199126,0.0,-0.5315708506344518,0.29825600890883563,-0.01608983179452306,1.3516175896159366,-0.010984451805317832
0.2,0.0,0.0,-0.004467036362733706,0.0,-0.0024241120277755522,0.0,0.0,0.0,-0.06828172060239725,0.0,0.002670402118828247,0.0,-0.16240608593676564,0.3930106487810666,-0.019772879706108543,2.319063150466889,0.013855787601117345
0.24,0.0,0.0,-0.007190625141090268,0.0,-0.0019927088490539254,0.0,0.0,0.0,-0.06415775702183113,0.0,0.01911955181196321,0.0,0.39773567734257886,0.42757434778591635,-0.019772588814016754,3.097440109262855,0.048284370605767304
0.28,0.0,0.0,-0.009262446184377762,0.0,-0.0008753988537396739,0.0,0.0,0.0,-0.035001009332354345,0.0,0.03699874812960693,0.0,1.056503587832316,0.46325022386836506,-0.014789714546890063,3.981465501337173,0.08962416840546275
0.32,0.0,0.0,-0.009670664454193973,0.0,0.0009708365833683004,0.0,0.0,0.0,0.017770310891534892,0.0,0.054993662759186795,0.0,1.5335070223341811,0.41581518012976293,-0.003540802266806525,4.158964069673504,0.12861130291257775
0.36,0.0,0.0,-0.007654035978866492,0.0,0.003472216649432859,0.0,0.0,0.0,0.08485898515074616,0.0,0.06925994423578294,0.0,1.8073017353628138,0.2950007639296123,0.014269539945652578,3.6699365588143857,0.152058422420037
0.4,0.0,0.0,-0.0027464634183269904,0.0,0.006445816886474939,0.0,0.0,0.0,0.16219569063650618,0.0,0.07857682156290076,0.0,2.0568297140528897,0.1672482631664889,0.03795242440287577,3.1128352476861005,0.14873015446659052
0.44,0.0,0.0,0.0054383897788284384,0.0,0.009678842624328892,0.0,0.0,0.0,0.24801050027117844,0.0,0.08183041360539986,0.0,2.1971893212215217,-0.020114920276101483,0.06655060210884106,2.0701837145982167,0.11493699016808889
0.48,0.0,0.0,0.017093619571594852,0.0,0.01286594288283817,0.0,0.0,0.0,0.3334821441750862,0.0,0.07561551838055378,0.0,2.004434144708656,-0.30562064685576384,0.09832918293383505,0.07474538046136314,0.05662114180915386
0.52,0.0,0.0,0.03189212096305268,0.0,0.01555680755888194,0.0,0.0,0.0,0.4020288167590196,0.0,0.05666900258965686,0.0,1.343262429813755,-0.642665251536198,0.13011780388983324,-2.7145259683857996,-0.013040658528285568
0.56,0.0,0.0,0.048783247883242856,0.0,0.017225803982585355,0.0,0.0,0.0,0.4353198073757206,0.0,0.02483831048544139,0.0,0.26577417911436607,-0.9324958686397182,0.1575469742292868,-5.622004735476814,-0.07890044306590147
0.6,0.0,0.0,0.06607131412245247,0.0,0.017421147068973093,0.0,0.0,0.0,0.42047232403368373,0.0,-0.016109623946655653,0.0,-1.0214056107653886,-1.087696890948776,0.17606843671594857,-7.889123780215961,-0.12906218651028284
0.64,0.0,0.0,0.0817319733497725,0.0,0.01589903022311681,0.0,0.0,0.0,0.3542794930439972,0.0,-0.0599062539219874,0.0,-2.2600231774649426,-1.074684321178276,0.18211845017853207,-9.045579981384577,-0.15773933045664557
0.68,0.0,0.0,0.09381172872200351,0.0,0.012676588778884047,0.0,0.0,0.0,0.2431590684205938,0.0,-0.10017531319794107,0.0,-3.2405759189270533,-0.9197211763806485,0.17385171027187737,-9.04769542659447,-0.16516528213466586
0.72,0.0,0.0,0.10075621051593955,0.0,0.007993307299401634,0.0,0.0,0.0,0.09997643842965764,0.0,-0.13241208188104903,0.0,-3.853706787360472,-0.6842478903865394,0.15122595280436146,-8.174047967261082,-0.1555900327355545
0.76,0.0,0.0,0.1015860249758207,0.0,0.0022178191948229106,0.0,0.0,0.0,-0.06002384032550771,0.0,-0.15464903999529317,0.0,-4.085229653392655,-0.42779917362378783,0.11558933537193256,-6.786353635653251,-0.13495831451692786
0.8,0.0,0.0,0.09592467549072403,0.0,-0.004243879483999821,0.0,0.0,0.0,-0.2223254791754936,0.0,-0.16680280266853728,0.0,-3.9786031452209825,-0.1828960629515481,0.06912882042874915,-5.133408886697057,-0.1093436507371141
0.84,0.0,0.0,0.08393410397938561,0.0,-0.011000600891015228,0.0,0.0,0.0,-0.37465818962339437,0.0,-0.1695177859971374,0.0,-3.5980400971797555,0.0444961419985761,0.014476309953515468,-3.317091456600746,-0.08427263172610308
0.88,0.0,0.0,0.06621396183182639,0.0,-0.0176880422799681,0.0,0.0,0.0,-0.5074414214954365,0.0,-0.16343623768124962,0.0,-3.013135700469693,0.2571649909642263,-0.045468337123892186,-1.3893959475215683,-0.06444603713619516
0.92,0.0,0.0,0.04369008856917212,0.0,-0.023966216315114735,0.0,0.0,0.0,-0.6139804851086405,0.0,-0.14916494411390224,0.0,-2.298669957280376,0.45321066411255884,-0.10763260124446233,0.5629021759263204,-0.053331463093355555
0.96,0.0,0.0,0.017495389474464527,0.0,-0.029522076525755916,0.0,0.0,0.0,-0.6906282826628569,0.0,-0.12746024368107556,0.0,-1.5309064465179745,0.6283937765862153,-0.16890700170915834,2.436771858847389,-0.0524525966573707
1.0,0.0,0.0,-0.011150737884339939,0.0,-0.03407524677988828,0.0,0.0,0.0,-0.7366458176369932,0.0,-0.09916626938120461,0.0,-0.7767842714915711,0.7832935250688341,-0.22630184605255454,4.168931045793048,-0.06055875663268029
1.04,0.0,0.0,-0.04104735163138798,0.0,-0.03737713252821178,0.0,0.0,0.0,-0.7535223462109988,0.0,-0.06499509654499884,0.0,-0.07727093997365564,0.9233518826724929,-0.2770465664145172,5.752772847220465,-0.07303619809832308
1.08,0.0,0.0,-0.07107358922491894,0.0,-0.03920254621103226,0.0,0.0,0.0,-0.7434001061274048,0.0,-0.02538247132738238,0.0,0.5833407774857976,1.0578439464669847,-0.31859846600137665,7.262567455478338,-0.0819720132863378
1.12,0.0,0.0,-0.10015238417962152,0.0,-0.03933072599371952,0.0,0.0,0.0,-0.7053340983862731,0.0,0.020153976142145487,0.0,1.3757175364919911,1.2400376376520945,-0.3484865881039666,9.205315180627316,-0.07727993441477686
1.16,0.0,0.0,-0.1268908232698395,0.0,-0.037407540039897456,0.0,0.0,0.0,-0.6178893877016365,0.0,0.08159685046846364,0.0,3.5946872750247114,2.1932100209820433,-0.3630820310817521,17.442615347505335,-0.04915203125779373
1.2,0.0,0.0,-0.1427803164503582,0.0,-0.02710174042985725,0.0,0.0,0.0,0.3183505566686575,0.0,0.9456460177800018,0.0,78.97574267659607,78.40979494884445,-0.3139007055244769,574.0551879835999,0.008377758243613129
1.24,0.0,0.0,-0.09791966081421428,0.0,0.029234502755351728,0.0,0.0,0.0,1.6024248304516715,0.0,1.4684669388165916,0.0,18.71576812072948,-2.3735210118911443,0.08666698958307652,3.729356451648794,0.09376853589167555
1.28,0.0,0.0,-0.02007666867631493,0.0,0.08539819989063946,0.0,0.0,0.0,2.2650988515003423,0.0,1.3287443058140174,0.0,14.905622536260417,-4.140031865775597,0.5191275654331826,-11.2345386642467,0.19590672611444732
1.32,0.0,0.0,0.08175872896061089,0.0,0.13506350086092553,0.0,0.0,0.0,2.8103120310247514,0.0,1.15095225101623,0.0,12.441862021677824,-4.684998656376751,0.9345496733964946,-17.139219494684983,0.2952744025634026
1.36,0.0,0.0,0.20353974321965246,0.0,0.17725663028544966,0.0,0.0,0.0,3.264343985377711,0.0,0.9563965329468043,0.0,10.276496440183283,-5.034615592609423,1.3227381068419817,-21.512066411552617,0.36880904861763075
1.4000000000000001,0.0,0.0,0.341749179057747,0.0,0.21138848251996287,0.0,0.0,0.0,3.631009370690681,0.0,0.7476159463939807,0.0,8.001163164334542,-5.423359325087856,1.6764560576887926,-26.241927614270182,0.39702675285675226
1.44,0.0,0.0,0.4926846426763717,0.0,0.23682330694565565,0.0,0.0,0.0,3.896889641966532,0.0,0.5206066224428277,0.0,5.163565172003668,-5.949893552951137,1.9879870027312414,-32.40406272132981,0.3704823673595417
1.48,0.0,0.0,0.6517602446867234,0.0,0.25272959149794266,0.0,0.0,0.0,4.032019547973515,0.0,0.27080242472732563,0.0,1.433483220072202,-6.530589282945559,2.247494885404733,-39.80065751244606,0.29263479422667993
1.52,0.0,0.0,0.8130121785596398,0.0,0.2582170866759233,0.0,0.0,0.0,3.999944992202329,0.0,0.0011893261639064345,0.0,-3.153673796275802,-6.88210727065077,2.4433948638314194,-46.60729910316476,0.17792852243123383
1.56,0.0,0.0,0.9691615312727784,0.0,0.2527694420642029,0.0,0.0,0.0,3.77410252114685,0.0,-0.27218134282096645,0.0,-8.155210344798014,-6.670354918402778,2.565147788466155,-50.27183129959316,0.046437011316389255
1.6,0.0,0.0,1.1122955658794602,0.0,0.2367511152830605,0.0,0.0,0.0,3.350825495126157,0.0,-0.522296003834999,0.0,-12.910180444180302,-5.704541877734652,2.6071421077767045,-48.92865786019689,-0.08189853345743728
1.6400000000000001,0.0,0.0,1.2348942068728288,0.0,0.21170856318225062,0.0,0.0,0.0,2.7533400221113937,0.0,-0.7182369415658392,0.0,-16.766884092342924,-3.9650423489583257,2.571622074805559,-41.80216148366579,-0.19073405410659827
1.68,0.0,0.0,1.3308497049108103,0.0,0.18043529259720098,0.0,0.0,0.0,2.027691399112548,0.0,-0.82788200549214,0.0,-19.28650087870462,-1.3064337336215013,2.4701181423695373,-27.53532347279078,-0.2679137482602042
1.72,0.0,0.0,1.3963415075491807,0.0,0.14715321022206224,0.0,0.0,0.0,1.2485747293256126,0.0,-0.8156894783393228,0.0,-18.839673988495008,1.484055309787313,2.325466876891282,-9.469348762497914,-0.30492958497933076
1.76,0.0,0.0,1.43221984669515,0.0,0.11569175577586344,0.0,0.0,0.0,0.5694913586773818,0.0,-0.7582495988083376,0.0,-15.222033582569509,1.3553954383546627,2.162697592663952,-6.664066784798168,-0.29765985356922897
