xi,eta
4.547346528906415,-0.016293752705628547
4.543405694675341,-0.017472476631457037
4.539309870354631,-0.018721195926688434
4.535054398470802,-0.020042175766673838
4.530632135109937,-0.021430085057184023
4.526038757536288,-0.022889043092821453
4.521281605321092,-0.02445917130965523
4.516368608382237,-0.026178675002843897
4.511289327044971,-0.028031059778121554
4.506033092804592,-0.0300018852730801
4.5006122471051935,-0.032137747281808286
4.4950433870582405,-0.034489891722603826
4.4893298250942895,-0.03707213882347111
4.483477841232075,-0.039903181242903214
4.477510723808985,-0.04303221056009575
4.471463494892372,-0.04651988665297804
4.4653869044617345,-0.050438076352857214
4.45934576910114,-0.0548590749476705
4.453413843074574,-0.05984364339684422
4.447696748289504,-0.06546346034485159
4.442360647410352,-0.07181006746098918
4.437591557288023,-0.07893458282788059
4.433548327068051,-0.0868200363707009
4.430407200042047,-0.09542087537707528
4.4283686728137095,-0.1046566198856451
4.427570922393927,-0.1143903219022236
4.428001635408438,-0.12446251594154155
4.4296586614232725,-0.13473296257305553
4.43253213363285,-0.14507307063854238
4.436562821006403,-0.1553804846418465
4.441638207746023,-0.16559939616811578
4.447668514087938,-0.1756946441545921
4.45460647014875,-0.18562678877389227
4.46239753515737,-0.19537421292893684
4.470974545678881,-0.20494079012837402
4.480280117970882,-0.21433860975337182
4.490280266856718,-0.22356953881730177
4.50094653476729,-0.23263772083811357
4.512257618803324,-0.2415457154538775
4.524190023569556,-0.25030482725241315
4.536716736005065,-0.25893805798891373
4.549820018904276,-0.26746176977889496
4.563501088614655,-0.2758667822097203
4.577755678667725,-0.28415367847818773
4.592567301753515,-0.29234708418059846
4.607925944325166,-0.3004646189382667
4.62383466058229,-0.30850161923309444
4.640294151013205,-0.31645852075486025
4.657302183263012,-0.3243429616363971
4.674857494846398,-0.33216208971935374
4.69295777924814,-0.33992693605048563
4.7116023642813625,-0.3476463001993804
4.730797639084047,-0.35531260782941537
4.7505478335317735,-0.36292332092997137
4.770850599757597,-0.3704935420806616
4.7917056720614335,-0.3780343207302336
4.8131177802419,-0.3855435887077751
4.835090598585485,-0.3930221996416449
4.8576277006913475,-0.4004713710382779
4.880732311908518,-0.40789345526915827
4.904404116765986,-0.4153022325526652
4.9286443663454405,-0.4227072891025111
4.953460787596991,-0.43009697320227575
4.97885896181023,-0.4374658595569319
5.004838523605767,-0.44482883936111195
5.031401025939594,-0.4521946400448626
5.05855171924472,-0.4595585744305745
5.086294582184132,-0.4669200236257065
5.114633584587485,-0.4742779284528044
5.143572608672982,-0.48163104316426314
5.173112283259724,-0.4889906217480332
5.2032540258370155,-0.4963648380601574
5.234003998085956,-0.5037419925515629
5.265366716294335,-0.511116086050879
5.297342376679212,-0.5184988710534908
5.329932332653768,-0.5258970025032892
5.363139644179417,-0.533309141872787
