reuse_step,step_factor,source_curvature_energy,source_maximum_turning_angle_deg,normalized_objective,normalized_relative_decrease,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason,outer_shape_dipole_coefficient
1,1.0,6.823827512639189,11.143146343207667,0.784187271770499,0.21581272822950104,1.5278607650808037e-06,115525.71069170306,1.0002645587078702,0.250821613082022,6.307898032188175,0.9243929481664941,10.289891910120254,3.066421324532792,False,displacement_limit,
1,0.5,6.823827512639189,11.143146343207667,0.887746468081895,0.11225353191810505,1.6576606251330625e-06,115510.55755489599,1.0001333572150544,0.12539492865097754,6.555558950347179,0.9606864971608501,10.726432474114922,3.06300449654043,True,,3.0595835770818276
1,0.25,6.823827512639189,11.143146343207667,0.9433744132661993,0.05662558673380069,1.653328711529263e-06,115502.83579099251,1.0000664993120203,0.06269399166823422,6.688407537446763,0.9801548361324199,10.937550766416617,3.0612946405522368,True,,
1,0.125,6.823827512639189,11.143146343207667,0.9716457020305586,0.028354297969441444,7.906233983282171e-07,115498.97533628625,1.0000330740597536,0.03134688269865364,6.755992475877132,0.9900590926959376,11.04126100478246,3.060439046112216,True,,
2,1.0,6.555558950347179,10.726432474114922,0.7853304892007489,0.21466951079925112,1.563333660738077e-06,115540.79646895066,1.000261784852095,0.25081253471243065,6.1018072030446175,0.9307836676110538,9.847975801729069,3.0698338652098873,False,displacement_limit,
2,0.5,6.555558950347179,10.726432474114922,0.8872500204364087,0.11274997956359134,8.380626735470405e-07,115525.62461345333,1.000130438801842,0.12539172833026552,6.316070899786101,0.9634679434087927,10.296756185624222,3.0664251066971286,True,,3.06300449654043
2,0.25,6.555558950347179,10.726432474114922,0.942909171821541,0.05709082817845901,1.5522142441647042e-06,115518.02148390707,1.0000646168570153,0.06269259322290002,6.433676227412757,0.9814077298583415,10.51424973858609,3.064717038762667,True,,
2,0.125,6.555558950347179,10.726432474114922,0.9715091196181059,0.028490880381894068,1.5506116522063922e-06,115514.22476676303,1.0000317478515806,0.03134609169901123,6.49424314254483,0.9906467460262711,10.621212235251544,3.0638622389449153,True,,
3,1.0,6.316070899786101,10.296756185624222,0.7901703819479863,0.20982961805201372,1.5622923385937413e-06,115555.85752830394,1.0002616987812394,0.25080308751908525,5.925924490076256,0.9382295708993613,9.81025095918132,3.0732417082044226,False,displacement_limit,
3,0.5,6.316070899786101,10.296756185624222,0.8878337804029894,0.11216621959701056,1.5625668093199075e-06,115540.71375678513,1.0001306129587693,0.12538831355206334,6.106664877745807,0.9668455238449928,9.854721983495297,3.0698381418168466,True,,3.0664251066971286
3,0.25,6.316070899786101,10.296756185624222,0.9425023602296909,0.057497639770309084,1.5412992472316954e-06,115533.25708977852,1.0000660673912245,0.06269109108668722,6.20853751160199,0.9829746388395114,10.078286461573544,3.068132459663941,True,,
3,0.125,6.316070899786101,10.296756185624222,0.9709715507720083,0.02902844922799175,1.5494123469139852e-06,115529.44092475428,1.0000330343300572,0.03134526032637881,6.261722536819072,0.99139522595149,10.188354226617772,3.0672787710711957,True,,
