reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
1,1.0,80,0.003648344117767371,1.5278607650808037e-06,1.5278607650808037e-06,23042.17142885992
1,1.0,160,0.003203554392299272,6.72339195614328e-07,6.72339195614328e-07,48994.37960340408
1,1.0,320,0.0030569666593881373,9.741480558609332e-07,9.741480558609332e-07,115525.71069170306
1,0.5,80,0.004030435486670113,4.281819832647726e-07,4.281819832647726e-07,23321.204575293028
1,0.5,160,0.003646012316689326,7.18322822158497e-07,7.18322822158497e-07,48988.96794557641
1,0.5,320,0.003532503767403732,1.6576606251330625e-06,1.6576606251330625e-06,115510.55755489599
1,0.25,80,0.004235084647838663,1.069909059413733e-07,1.069909059413733e-07,23291.60192679953
1,0.25,160,0.0038838718316974883,7.163885097841707e-07,7.163885097841707e-07,48985.895009099826
1,0.25,320,0.0037883013797208615,1.653328711529263e-06,1.653328711529263e-06,115502.83579099251
1,0.125,80,0.00433877214807381,2.663569182412458e-08,2.663569182412458e-08,23276.535776389173
1,0.125,160,0.00400489915172122,7.154226434371297e-07,7.154226434371297e-07,48984.3590943484
1,0.125,320,0.003918454821872865,7.906233983282171e-07,7.906233983282171e-07,115498.97533628625
2,1.0,80,0.003320478127350003,1.3864339538428416e-06,1.3864339538428416e-06,23022.587327481684
2,1.0,160,0.0028344603082164706,6.735542649333825e-07,6.735542649333825e-07,49000.23203785572
2,1.0,320,0.002666074681884662,1.563333660738077e-06,1.563333660738077e-06,115540.79646895066
2,0.5,80,0.0036616526431829293,3.1794422099294005e-07,3.1794422099294005e-07,23042.21530256727
2,0.5,160,0.0032187278030989526,6.718215491404297e-07,6.718215491404297e-07,48994.35430412405
2,0.5,320,0.003074838820290885,8.380626735470405e-07,8.380626735470405e-07,115525.62461345333
2,0.25,80,0.003845379725372583,6.558672006206906e-08,6.558672006206906e-08,23052.06787495037
2,0.25,160,0.003429147968441699,6.705356750154196e-07,6.705356750154196e-07,48991.4344669742
2,0.25,320,0.0032997890686481245,1.5522142441647042e-06,1.5522142441647042e-06,115518.02148390707
2,0.125,80,0.0039393350343266504,1.0397204673005288e-08,1.0397204673005288e-08,23057.00296837353
2,0.125,160,0.003537419006877611,6.699311987985417e-07,6.699311987985417e-07,48989.97515822962
2,0.125,320,0.0034156292134938588,1.5506116522063922e-06,1.5506116522063922e-06,115514.22476676303
3,1.0,80,0.0030328669824569486,1.4094879686036562e-06,1.4094879686036562e-06,23003.143935039898
3,1.0,160,0.002518786820789078,6.510283689443367e-07,6.510283689443367e-07,49006.30454941589
3,1.0,320,0.0023359298130538357,1.5622923385937413e-06,1.5622923385937413e-06,115555.85752830394
3,0.5,80,0.0033292433551405454,3.5409836431744515e-07,3.5409836431744515e-07,23022.627895503465
3,0.5,160,0.002843951663796376,6.731705359583967e-07,6.731705359583967e-07,49000.20732731578
3,0.5,320,0.002677319325751308,1.5625668093199075e-06,1.5625668093199075e-06,115540.71375678513
3,0.25,80,0.0034920654427956195,8.871641254237288e-08,8.871641254237288e-08,23032.40911432355
3,0.25,160,0.0030265325638086514,6.730500773286555e-07,6.730500773286555e-07,48997.262767193686
3,0.25,320,0.002870463325757431,1.5412992472316954e-06,1.5412992472316954e-06,115533.25708977852
3,0.125,80,0.0035761906880714127,2.218976511615877e-08,2.218976511615877e-08,23037.30889681357
3,0.125,160,0.003121650222078113,6.723785713404087e-07,6.723785713404087e-07,48995.80838091206
3,0.125,320,0.002971568891498212,1.5494123469139852e-06,1.5494123469139852e-06,115529.44092475428
4,1.0,80,0.0027861067041612658,1.3259117788200762e-06,1.3259117788200762e-06,23009.493782404068
4,1.0,160,0.002259784147569482,6.892601245166675e-07,6.892601245166675e-07,49011.7644536596
4,1.0,320,0.0020687085310200555,1.5927999399031227e-06,1.5927999399031227e-06,115570.71947455611
