configuration,metric,eligible_experimental_points,dense_computed_points,reference_peak_is_interior,reference_peak_uncertainty_resolved,peak_is_resolved,computed_peak_is_interior,reference_discrete_peak_rao,reference_neighbor_max_rao,digitization_uncertainty_abs,reference_peak_omega_e_rad_s,computed_peak_omega_e_rad_s,reference_peak_rao_quadratic,computed_peak_rao_quadratic,peak_frequency_relative_error,limit,status,reason,route
FnB=2.26,heave,7,218,True,False,False,True,1.125,1.120673077,0.01730769231,8.022060019099158,8.929981717362224,1.1252777139130599,10.65011898060493,0.11317812333757914,0.1,UNRESOLVED,experimental peak prominence does not exceed digitization uncertainty,faltinsen_ch9
FnB=2.26,pitch,7,218,True,True,True,True,1.233173077,1.189903846,0.01730769231,8.629647930830982,8.92487060753451,1.2473770472114474,11.056871991949265,0.034210280543287425,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,faltinsen_ch9
FnB=2.26,heave,7,218,True,False,False,True,1.125,1.120673077,0.01730769231,8.022060019099158,8.333481130804214,1.1252777139130599,3.593207807827582,0.03882059109051993,0.1,UNRESOLVED,experimental peak prominence does not exceed digitization uncertainty,matched_delta_added_only
FnB=2.26,pitch,7,218,True,True,True,True,1.233173077,1.189903846,0.01730769231,8.629647930830982,8.237447445244602,1.2473770472114474,3.1907002405695835,0.04544802855573903,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_delta_added_only
FnB=2.26,heave,7,218,True,False,False,True,1.125,1.120673077,0.01730769231,8.022060019099158,8.170021957373837,1.1252777139130599,7.633165907258899,0.018444381857329363,0.1,UNRESOLVED,experimental peak prominence does not exceed digitization uncertainty,matched_delta_damping_only
FnB=2.26,pitch,7,218,True,True,True,True,1.233173077,1.189903846,0.01730769231,8.629647930830982,8.156899409207128,1.2473770472114474,9.74110222246918,0.054781901349054425,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_delta_damping_only
FnB=2.26,heave,7,218,True,False,False,True,1.125,1.120673077,0.01730769231,8.022060019099158,7.470959348965029,1.1252777139130599,2.7867854573392066,0.06869814845838249,0.1,UNRESOLVED,experimental peak prominence does not exceed digitization uncertainty,matched_delta_added_and_damping
FnB=2.26,pitch,7,218,True,True,True,True,1.233173077,1.189903846,0.01730769231,8.629647930830982,7.298024410323543,1.2473770472114474,3.272482852603048,0.15430797770439428,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,matched_delta_added_and_damping
FnB=2.26,heave,7,218,True,False,False,True,1.125,1.120673077,0.01730769231,8.022060019099158,7.933642040131853,1.1252777139130599,2.228912770439365,0.011021854580593534,0.1,UNRESOLVED,experimental peak prominence does not exceed digitization uncertainty,matched_raw_added_only
FnB=2.26,pitch,7,218,True,True,True,True,1.233173077,1.189903846,0.01730769231,8.629647930830982,7.73722033298321,1.2473770472114474,2.216529435108228,0.10341413751764,0.1,FAIL,experimental peak is bracketed and uncertainty-resolved,matched_raw_added_only
FnB=2.26,heave,7,218,True,False,False,True,1.125,1.120673077,0.01730769231,8.022060019099158,9.32536701769039,1.1252777139130599,3.873051590599374,0.16246537616127033,0.1,UNRESOLVED,experimental peak prominence does not exceed digitization uncertainty,matched_raw_damping_only
FnB=2.26,pitch,7,218,True,True,True,True,1.233173077,1.189903846,0.01730769231,8.629647930830982,9.271300357316985,1.2473770472114474,3.5051935319246184,0.07435441533988692,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_raw_damping_only
FnB=2.26,heave,7,218,True,False,False,True,1.125,1.120673077,0.01730769231,8.022060019099158,8.158554166221812,1.1252777139130599,4.383285463066102,0.017014849901108332,0.1,UNRESOLVED,experimental peak prominence does not exceed digitization uncertainty,matched_raw_added_and_damping
FnB=2.26,pitch,7,218,True,True,True,True,1.233173077,1.189903846,0.01730769231,8.629647930830982,8.10661315054698,1.2473770472114474,3.910543054351649,0.06060905201188628,0.1,PASS,experimental peak is bracketed and uncertainty-resolved,matched_raw_added_and_damping
