run,outer_panel_count,pseudo_cfl,root_state_recovery,linear_gradient_recovery,linear_corner_treatment,linear_cusp_velocity_recovery,accepted_steps,added_pseudo_time,root_relative_mismatch,kinematic_rms,kinematic_convergence_integral,root_body_eta,interface_s_lambda,measured_s_lambda,solved_dipole_coefficient,body_vertical_force_coefficient,computed_pressure_peak,computed_peak_eta,regrid_geometry_relative_l2,regrid_maximum_selected_state_change
self_similar_wedge_14deg_n320_multigrid128_rootbounded_regrid0_v572,320,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.0010252043189462013,0.008320492983520321,0.00150786410370201,0.1254357124493126,4.008073414150905,4.003964319976064,7.647778190290165,45.8183907148289,18.05824440291154,0.0668192690925776,9.499339347216415e-12,5.882122889425354e-11
self_similar_wedge_14deg_n640_multigrid128_rootbounded_regrid0_v573,640,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.0009492415513602726,0.009472291947207391,0.0009421322794784216,0.1254357124493126,4.008073414150905,4.004268784325291,7.645495317933948,45.81729032005384,18.05749222612076,0.0668192690925776,4.9006176250882575e-06,0.0011517989378674338
self_similar_wedge_14deg_n1280_multigrid128_rootbounded_regrid0_v574,1280,0.25,quadratic_root_extrapolation,element,displaced_double_node,connected_average,0,0.0,0.0009154040769753043,0.010486017693577994,0.0008452643176899825,0.1254357124493126,4.008073414150905,4.004404407406775,7.643851584422808,45.816874250705,18.05730614496189,0.0668192690925776,6.10499374462675e-06,0.0021655246842380363
