case,omega,mode,original_real,original_imag,delta_real,delta_imag,candidate_real,candidate_imag,normal_real,normal_imag,tangent_real,tangent_imag,complex_relative_change
fn167,8.6966,3,2000.337814713326,-3098.345289033272,185.71892490086066,288.80009919222414,2186.056739614187,-2809.545189841048,81.2462380720512,126.57308392338977,104.47268682880942,162.22701526883432,0.09310317076199096
fn167,8.6966,5,1068.2921677003674,12.583551341033132,118.74112546845566,203.0572566803817,1187.033293168823,215.64080802141484,52.12797643468192,89.72051933518752,66.61314903377377,113.33673734519417,0.22017441595234874
fn226,10.4354,3,1397.3734862054425,-2876.713076338945,351.5174948767755,313.45939073384346,1748.890981082218,-2563.2536856051015,151.4849903014184,136.6406550900644,200.03250457535714,176.81873564377906,0.14726635063753407
fn226,10.4354,5,678.4246041998719,125.16937057737923,167.68267402024367,165.90132155271803,846.1072782201155,291.07069213009726,72.89226054756453,73.18610569199453,94.7904134726791,92.7152158607235,0.3419212440735577
fn282,12.10175,3,1056.6220813710188,-2556.3922903126654,512.367390665511,292.14971335388793,1568.9894720365298,-2264.2425769587776,220.2290585181333,127.72393809862322,292.13833214737764,164.42577525526463,0.21322283598842423
fn282,12.10175,5,499.4495375611991,190.13420146776483,174.02168201879726,118.40559425333072,673.4712195799964,308.5397957210955,75.90364465985441,52.67362769248592,98.11803735894286,65.7319665608448,0.3938573245803819
