x_m,beam_m,draft_m,deadrise_deg,waterplane_beam_override_m,submerged_area_override_m2,centroid_z_override_m,offset_points_m
1.4563822514041217e-05,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.10403978694816358,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.20806501007381314,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.31209023319946266,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.4161154563251122,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.5201406794507618,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.6241659025764114,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.7281911257020609,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.8322163488277105,0.424,0.06360304809710841,16.7,0.424,0.013483846196586984,0.02120101603236947,
0.93624157195336,0.3720527242139304,0.05581058328499723,16.7,0.3720527242139304,0.010382239775575834,0.018603527761665743,
1.0402667950790094,0.29764426284973217,0.044648779164763897,16.7,0.29764426284973217,0.006644726480818315,0.014882926388254633,
1.144292018204659,0.22323580148553382,0.03348697504453055,16.7,0.22323580148553382,0.003737745856695923,0.011162325014843516,
1.2483172413303085,0.14882734012133547,0.0223251709242972,16.7,0.14882734012133547,0.0016612979032086643,0.0074417236414324,
1.352342464455958,0.07441887875713714,0.011163366804063851,16.7,0.07441887875713714,0.0004153826203565386,0.003721122268021284,
1.4563676875816076,9.708749707286769e-05,1.4563822514041217e-05,16.7,9.708749707286769e-05,7.069825378508706e-10,4.854607504680406e-06,
