station,x,exponent,count,potential,field,normalized_rms,passed,solve_residual
12,0.2557645563861015,1.0,48,linear_z,body_phi,0.00018991768127667316,True,3.370592894302632e-16
12,0.2557645563861015,1.0,48,linear_z,free_q,0.0181584405379484,True,3.370592894302632e-16
12,0.2557645563861015,1.0,48,quadratic,body_phi,0.00041036032967219213,True,3.27306190805936e-16
12,0.2557645563861015,1.0,48,quadratic,free_q,0.01707933522954318,True,3.27306190805936e-16
12,0.2557645563861015,1.0,72,linear_z,body_phi,0.00022690260526092847,True,3.2614368434400974e-16
12,0.2557645563861015,1.0,72,linear_z,free_q,0.029435983632423748,False,3.2614368434400974e-16
12,0.2557645563861015,1.0,72,quadratic,body_phi,0.000182516092438236,True,3.1416767274868964e-16
12,0.2557645563861015,1.0,72,quadratic,free_q,0.008433129873805038,True,3.1416767274868964e-16
12,0.2557645563861015,1.0,96,linear_z,body_phi,0.0002519494602618392,True,3.351227864949069e-16
12,0.2557645563861015,1.0,96,linear_z,free_q,0.03908550724459578,False,3.351227864949069e-16
12,0.2557645563861015,1.0,96,quadratic,body_phi,0.00010783565868518054,True,3.346185961612844e-16
12,0.2557645563861015,1.0,96,quadratic,free_q,0.004410750325339757,True,3.346185961612844e-16
12,0.2557645563861015,1.5,48,linear_z,body_phi,0.00014402932354487253,True,2.835160156206209e-16
12,0.2557645563861015,1.5,48,linear_z,free_q,0.01072363506549061,True,2.835160156206209e-16
12,0.2557645563861015,1.5,48,quadratic,body_phi,0.0008836093067420899,True,3.4416884413556656e-16
12,0.2557645563861015,1.5,48,quadratic,free_q,0.028565094050704686,False,3.4416884413556656e-16
12,0.2557645563861015,1.5,72,linear_z,body_phi,0.00017851733671021063,True,3.6344169917895597e-16
12,0.2557645563861015,1.5,72,linear_z,free_q,0.01836820663903774,True,3.6344169917895597e-16
12,0.2557645563861015,1.5,72,quadratic,body_phi,0.00039137444052363775,True,3.073210997550669e-16
12,0.2557645563861015,1.5,72,quadratic,free_q,0.01695727376430812,True,3.073210997550669e-16
12,0.2557645563861015,1.5,96,linear_z,body_phi,0.00020543908718226441,True,3.540442555173351e-16
12,0.2557645563861015,1.5,96,linear_z,free_q,0.02602967528184929,False,3.540442555173351e-16
12,0.2557645563861015,1.5,96,quadratic,body_phi,0.00021857835816660914,True,3.264735732701179e-16
12,0.2557645563861015,1.5,96,quadratic,free_q,0.01053078080943558,True,3.264735732701179e-16
42,0.8951311907918157,1.0,48,linear_z,body_phi,0.00018991768127667316,True,3.370592894302632e-16
42,0.8951311907918157,1.0,48,linear_z,free_q,0.0181584405379484,True,3.370592894302632e-16
42,0.8951311907918157,1.0,48,quadratic,body_phi,0.00041036032967219213,True,3.27306190805936e-16
42,0.8951311907918157,1.0,48,quadratic,free_q,0.01707933522954318,True,3.27306190805936e-16
42,0.8951311907918157,1.0,72,linear_z,body_phi,0.00022690260526092847,True,3.2614368434400974e-16
42,0.8951311907918157,1.0,72,linear_z,free_q,0.029435983632423748,False,3.2614368434400974e-16
42,0.8951311907918157,1.0,72,quadratic,body_phi,0.000182516092438236,True,3.1416767274868964e-16
42,0.8951311907918157,1.0,72,quadratic,free_q,0.008433129873805038,True,3.1416767274868964e-16
42,0.8951311907918157,1.0,96,linear_z,body_phi,0.0002519494602618392,True,3.351227864949069e-16
42,0.8951311907918157,1.0,96,linear_z,free_q,0.03908550724459578,False,3.351227864949069e-16
42,0.8951311907918157,1.0,96,quadratic,body_phi,0.00010783565868518054,True,3.346185961612844e-16
42,0.8951311907918157,1.0,96,quadratic,free_q,0.004410750325339757,True,3.346185961612844e-16
42,0.8951311907918157,1.5,48,linear_z,body_phi,0.00014402932354487253,True,2.835160156206209e-16
42,0.8951311907918157,1.5,48,linear_z,free_q,0.01072363506549061,True,2.835160156206209e-16
42,0.8951311907918157,1.5,48,quadratic,body_phi,0.0008836093067420899,True,3.4416884413556656e-16
42,0.8951311907918157,1.5,48,quadratic,free_q,0.028565094050704686,False,3.4416884413556656e-16
42,0.8951311907918157,1.5,72,linear_z,body_phi,0.00017851733671021063,True,3.6344169917895597e-16
42,0.8951311907918157,1.5,72,linear_z,free_q,0.01836820663903774,True,3.6344169917895597e-16
42,0.8951311907918157,1.5,72,quadratic,body_phi,0.00039137444052363775,True,3.073210997550669e-16
42,0.8951311907918157,1.5,72,quadratic,free_q,0.01695727376430812,True,3.073210997550669e-16
42,0.8951311907918157,1.5,96,linear_z,body_phi,0.00020543908718226441,True,3.540442555173351e-16
42,0.8951311907918157,1.5,96,linear_z,free_q,0.02602967528184929,False,3.540442555173351e-16
42,0.8951311907918157,1.5,96,quadratic,body_phi,0.00021857835816660914,True,3.264735732701179e-16
42,0.8951311907918157,1.5,96,quadratic,free_q,0.01053078080943558,True,3.264735732701179e-16
80,1.7049955943723871,1.0,48,linear_z,body_phi,3.447478704770158e-05,True,3.1813482120162954e-16
80,1.7049955943723871,1.0,48,linear_z,free_q,0.013627420844352887,True,3.1813482120162954e-16
80,1.7049955943723871,1.0,48,quadratic,body_phi,6.573438406701143e-05,True,3.117615800896759e-16
80,1.7049955943723871,1.0,48,quadratic,free_q,0.01940112442030016,True,3.117615800896759e-16
80,1.7049955943723871,1.0,72,linear_z,body_phi,3.901807738616082e-05,True,3.31254206070088e-16
80,1.7049955943723871,1.0,72,linear_z,free_q,0.022781261200418155,False,3.31254206070088e-16
80,1.7049955943723871,1.0,72,quadratic,body_phi,2.5376395246462572e-05,True,3.1240039370668497e-16
80,1.7049955943723871,1.0,72,quadratic,free_q,0.010371613632545568,True,3.1240039370668497e-16
80,1.7049955943723871,1.0,96,linear_z,body_phi,4.205249965732638e-05,True,3.588110323055792e-16
80,1.7049955943723871,1.0,96,linear_z,free_q,0.031115325155786612,False,3.588110323055792e-16
80,1.7049955943723871,1.0,96,quadratic,body_phi,1.4515838747353674e-05,True,3.270219937274781e-16
80,1.7049955943723871,1.0,96,quadratic,free_q,0.0058403011615319874,True,3.270219937274781e-16
80,1.7049955943723871,1.5,48,linear_z,body_phi,2.1503350539026853e-05,True,3.4807420831780765e-16
80,1.7049955943723871,1.5,48,linear_z,free_q,0.00798061849506309,True,3.4807420831780765e-16
80,1.7049955943723871,1.5,48,quadratic,body_phi,0.00018838804046330092,True,3.185801413074817e-16
80,1.7049955943723871,1.5,48,quadratic,free_q,0.030284138457413276,False,3.185801413074817e-16
80,1.7049955943723871,1.5,72,linear_z,body_phi,2.5781566247725096e-05,True,3.5314050515636955e-16
80,1.7049955943723871,1.5,72,linear_z,free_q,0.013764537021142992,True,3.5314050515636955e-16
80,1.7049955943723871,1.5,72,quadratic,body_phi,8.16126333380701e-05,True,3.5425324569192967e-16
80,1.7049955943723871,1.5,72,quadratic,free_q,0.019226829033984795,True,3.5425324569192967e-16
80,1.7049955943723871,1.5,96,linear_z,body_phi,2.9415644233115e-05,True,3.8363718042751806e-16
80,1.7049955943723871,1.5,96,linear_z,free_q,0.01991040228615813,True,3.8363718042751806e-16
80,1.7049955943723871,1.5,96,quadratic,body_phi,4.500789966842547e-05,True,3.4509746911462077e-16
