phase,outer_iteration,source_shape_dipole_coefficient,target_shape_dipole_coefficient,source_formal_exact_objective,rebased_formal_exact_objective,formal_exact_relative_change,maximum_displacement_ratio,rebased_root_relative_mismatch,rebased_condition_number
pre_linearization,1,8.117668142692626,8.117667981523008,0.0010410421186701005,0.0010410421174387081,-1.1828458744714672e-09,4.7325983104189745e-09,1.609780321937984e-07,253112.73396485817
final_synchronization,1,8.117667981523008,8.118650296191419,0.001039680593439189,0.001039680309471934,-2.731293213197694e-07,1.2184578509753357e-05,7.327772209949898e-07,253106.6081495875
