x_m,free_panels,cumulative_infinity_gain,constant_error,affine_error,smooth_cosine_error
2.4187481625,102,1.0,0.0,0.0,4.095834718820246e-05
2.3999982,102,1.0,0.0,0.0,5.552336107317313e-05
2.3812482375000004,100,1.0,0.0,0.0,1.1886672546257415e-07
2.362498275,100,1.0,0.0,0.0,2.8158896462238125e-05
2.3437483125000003,100,1.0,0.0,1.3877787807814457e-17,4.694297050311658e-05
2.32499835,100,1.0,0.0,1.3877787807814457e-17,5.719216360233759e-05
2.3062483875,98,1.0,0.0,1.3877787807814457e-17,5.064640406504672e-06
2.2874984250000003,98,1.0,0.0,1.3877787807814457e-17,2.9073133609225366e-05
2.2687484625,98,1.0,0.0,0.0,4.5698472691535486e-05
2.2499985000000002,98,1.0,0.0,0.0,5.554267816232361e-05
2.2312485375,98,1.0,0.0,0.0,5.917868389793135e-05
2.212498575,96,1.0,0.0,0.0,1.986961052757863e-05
2.1937486125000003,96,1.0,0.0,0.0,3.721683014079602e-05
2.17499865,96,1.0,0.0,0.0,4.91549092563881e-05
2.1562486875,96,1.0,0.0,0.0,5.616006416975239e-05
2.1374987250000004,96,1.0,0.0,0.0,5.8684743844295006e-05
2.1187487625,94,1.0,0.0,0.0,1.731173274144293e-05
2.0999988000000003,94,1.0,0.0,0.0,3.2677128659397425e-05
2.0812488375,94,1.0,0.0,0.0,4.40785543346367e-05
2.062498875,94,1.0,0.0,0.0,5.1889754362322016e-05
2.0437489125000003,94,1.0,0.0,0.0,5.646500500455787e-05
2.02499895,94,1.0,0.0,0.0,5.8139902393672394e-05
2.0062489875000002,92,1.0,0.0,0.0,1.357814970448512e-05
1.9874990250000002,92,1.0,0.0,0.0,2.6541769044818864e-05
1.9687490625000001,92,1.0,0.0,0.0,3.684817364879578e-05
1.9499991,92,1.0,0.0,0.0,4.4771063693826996e-05
1.9312491375,92,1.0,0.0,0.0,5.056869442376932e-05
1.9124991750000002,92,1.0,0.0,0.0,5.448446826328279e-05
1.8937492125000002,92,1.0,0.0,0.0,5.6747497282239046e-05
1.8749992500000001,92,1.0,0.0,0.0,5.757313670273767e-05
1.8562492875,90,1.0,0.0,0.0,1.5389532733944833e-05
1.8374993250000002,90,1.0,0.0,0.0,3.165269216365285e-05
1.8187493625000002,90,1.0,0.0,0.0,4.6048180829538765e-05
1.7999994000000001,90,1.0,0.0,0.0,5.874790406767971e-05
1.7812494375,90,1.0,0.0,0.0,6.991188445570895e-05
1.762499475,90,1.0,0.0,0.0,7.968863313734253e-05
1.7437495125000002,90,1.0,0.0,0.0,8.821549625193104e-05
1.7249995500000002,90,1.0,0.0,0.0,9.561897692056398e-05
1.7062495875,90,1.0,0.0,0.0,0.00010201503320927952
1.687499625,90,1.0,0.0,2.7755575615628914e-17,0.0001075093524607329
1.6687496625000002,90,1.0,0.0,0.0,0.00011219760235670062
1.6499997000000002,90,1.0,0.0,0.0,0.00011616565904015719
1.6312497375000001,90,1.0,0.0,0.0,0.0001194898126052335
1.612499775,90,1.0,0.0,0.0,0.00012223695022139935
1.5937498125,90,1.0,0.0,2.7755575615628914e-17,0.00012446471714400165
1.5749998500000002,90,1.0,0.0,2.7755575615628914e-17,0.00012622165581854805
1.5562498875000002,90,1.0,0.0,2.7755575615628914e-17,0.00012754732327224794
1.537499925,90,1.0,0.0,2.7755575615628914e-17,0.0001284723869451332
1.5187499625,90,1.0,0.0,2.7755575615628914e-17,0.00012901869909276442
1.5,88,1.0,0.0,0.0,0.0
1.4812500375000002,90,2.001100038568408,1.1102230246251565e-16,2.7755575615628914e-17,0.0008690928049447377
1.4625000750000001,90,2.004400669894517,2.220446049250313e-16,2.7755575615628914e-17,0.0008729298952067088
1.4437501125,90,2.0099034408409455,2.220446049250313e-16,2.7755575615628914e-17,0.0008793413026755292
1.42500015,90,2.017610929512069,3.3306690738754696e-16,5.551115123125783e-17,0.0008883514500147571
1.4062501875000002,90,2.0275267452540184,2.220446049250313e-16,5.551115123125783e-17,0.0008999946032361983
1.3875002250000001,90,2.039655528654656,2.220446049250313e-16,2.7755575615628914e-17,0.000914314946100947
1.3687502625,90,2.0540029515436213,2.220446049250313e-16,5.551115123125783e-17,0.0009313666759527273
1.3500003,90,2.0705757169922836,3.3306690738754696e-16,5.551115123125783e-17,0.0009512141211076575
1.3312503375,90,2.08938155931377,2.220446049250313e-16,2.7755575615628914e-17,0.0009739318799598662
1.3125003750000002,90,2.1104292440629484,2.220446049250313e-16,5.551115123125783e-17,0.0009996049819905872
1.2937504125000001,90,2.133728568036452,1.1102230246251565e-16,2.7755575615628914e-17,0.0010283290708940074
1.27500045,90,2.159290359272654,2.220446049250313e-16,2.7755575615628914e-17,0.0010602106100651154
1.2562504875,90,2.1871264770516787,3.3306690738754696e-16,8.326672684688674e-17,0.0010953671107243323
1.2375005250000002,90,2.217249811895399,3.3306690738754696e-16,5.551115123125783e-17,0.0011339273829779062
1.2187505625000001,90,2.2496742855674445,3.3306690738754696e-16,8.326672684688674e-17,0.0011760318101508016
1.2000006,90,2.2844148510731928,3.3306690738754696e-16,8.326672684688674e-17,0.0012218326467492435
1.1812506375,90,2.3214874926597635,3.3306690738754696e-16,5.551115123125783e-17,0.0012714943404469325
1.162500675,90,2.360909225816031,4.440892098500626e-16,8.326672684688674e-17,0.0013251938785148187
1.1437507125000002,90,2.4026980972726286,3.3306690738754696e-16,5.551115123125783e-17,0.0013831211591460724
1.12500075,92,2.886873185001923,5.551115123125783e-16,1.1102230246251565e-16,0.0021297334670807855
1.1062507875,92,2.933454598218044,6.661338147750939e-16,1.3877787807814457e-16,0.002208905360525537
1.087500825,92,2.9824634773768697,7.771561172376096e-16,1.3877787807814457e-16,0.00229359744935409
1.0687508625000002,92,3.0339219941760183,6.661338147750939e-16,1.1102230246251565e-16,0.0023840623798316862
1.0500009000000001,92,3.087853351554873,8.881784197001252e-16,1.3877787807814457e-16,0.0024805682895369108
1.0312509375,92,3.1442817836945576,8.881784197001252e-16,1.6653345369377348e-16,0.002583399340871484
1.012500975,92,3.2032325560179453,6.661338147750939e-16,1.1102230246251565e-16,0.002692856283522671
0.9937510125000001,92,3.264731965189661,8.881784197001252e-16,1.3877787807814457e-16,0.002809257046578306
0.97500105,94,3.768807339116079,1.1102230246251565e-15,1.942890293094024e-16,0.0038486454041674056
0.9562510875000001,94,3.8354870369453344,8.881784197001252e-16,1.6653345369377348e-16,0.003997553091836026
0.937501125,94,3.9048004490672907,6.661338147750939e-16,1.3877787807814457e-16,0.004155176532598226
0.9187511625000001,94,3.9767779971135857,6.661338147750939e-16,1.3877787807814457e-16,0.00432191849538166
0.9000012000000001,94,4.051451133957583,8.881784197001252e-16,1.6653345369377348e-16,0.004498202706287757
0.8812512375,94,4.128852343714418,6.661338147750939e-16,1.3877787807814457e-16,0.004684474636795555
0.8625012750000001,96,4.649015141740961,8.881784197001252e-16,1.6653345369377348e-16,0.006030186836895157
0.8437513125,96,4.731974074635841,8.881784197001252e-16,1.6653345369377348e-16,0.00625996087002767
0.8250013500000001,96,4.817764720239433,8.881784197001252e-16,1.6653345369377348e-16,0.0065019722872670105
0.8062513875,96,4.90642368763386,8.881784197001252e-16,1.6653345369377348e-16,0.00675677382081219
0.7875014250000001,96,4.997988617143001,8.881784197001252e-16,1.6653345369377348e-16,0.007024944795074539
0.7687514625,98,5.532498180332483,8.881784197001252e-16,1.6653345369377348e-16,0.008692388143139551
0.7500015,98,5.629992080009677,8.881784197001252e-16,1.6653345369377348e-16,0.009015352684088707
0.7312515375,98,5.730511050223716,8.881784197001252e-16,1.6653345369377348e-16,0.009354433648227634
0.712501575,98,5.834096856265468,8.881784197001252e-16,1.6653345369377348e-16,0.009710340766188486
0.6937516125000001,98,5.940792294667565,8.881784197001252e-16,1.6653345369377348e-16,0.010083816232932308
0.67500165,100,6.490641193204381,8.881784197001252e-16,1.6653345369377348e-16,0.012119527260734952
0.6562516875000001,100,6.603688410892041,8.881784197001252e-16,1.6653345369377348e-16,0.012561164514572787
0.637501725,100,6.719979837988427,8.881784197001252e-16,1.6653345369377348e-16,0.013023716548955844
0.6187517625000001,100,6.839562395993157,8.881784197001252e-16,1.6653345369377348e-16,0.013508083491030831
0.6000018,102,7.402484037647609,1.3322676295501878e-15,2.0816681711721685e-16,0.01590729356300946
0.5812518375,102,7.5287937469349115,8.881784197001252e-16,1.6653345369377348e-16,0.01647268439134697
0.562501875,102,7.658541539079943,1.3322676295501878e-15,2.0816681711721685e-16,0.017063811246595284
0.5437519125,104,8.231778460549322,1.7763568394002505e-15,2.914335439641036e-16,0.019801235837276665
0.52500195,104,8.368556589051433,1.7763568394002505e-15,3.191891195797325e-16,0.020484781111457795
0.5062519875,104,8.508929033536399,2.220446049250313e-15,3.608224830031759e-16,0.02119848473908803
0.487502025,106,9.092949934196096,3.552713678800501e-15,5.967448757360216e-16,0.024300760967455592
0.4687520625,106,9.240674462464145,4.440892098500626e-15,7.632783294297951e-16,0.025119493238066504
0.4500021,106,9.392158821015935,5.329070518200751e-15,9.020562075079397e-16,0.025973362380639853
0.4312521375,108,9.98746024376858,7.993605777301127e-15,1.3322676295501878e-15,0.029469417938812192
0.412502175,108,10.146636995880968,7.993605777301127e-15,1.3461454173580023e-15,0.03044226232397973
0.39375221250000003,108,10.309748373753713,7.993605777301127e-15,1.3183898417423734e-15,0.031455837653384444
0.37500225,110,10.916854705029197,8.881784197001252e-15,1.5126788710517758e-15,0.03537708680340668
0.3562522875,110,11.08801734859155,8.881784197001252e-15,1.4988010832439613e-15,0.036525049060883275
0.337502325,112,11.70329869456664,9.769962616701378e-15,1.6514567491299204e-15,0.04080621006088547
0.3187523625,112,11.882762164322106,1.0658141036401503e-14,1.8041124150158794e-15,0.04210056426034636
0.3000024,112,12.066472210467314,1.1546319456101628e-14,1.9290125052862095e-15,0.043446931281991064
0.2812524375,114,12.694494316853394,1.3322676295501878e-14,2.3314683517128287e-15,0.04821322317816923
0.262502475,114,12.886894998573222,1.4210854715202004e-14,2.42861286636753e-15,0.04972418218973407
0.24375251250000002,116,13.523741801961425,1.5987211554602254e-14,2.6298407895808396e-15,0.05489565209587899
0.22500255000000002,116,13.72510330459438,1.687538997430238e-14,2.949029909160572e-15,0.05658526638436567
0.20625258750000003,118,14.371049115290216,1.865174681370263e-14,3.247402347028583e-15,0.06218234767418007
0.187502625,118,14.581649874108805,1.9539925233402755e-14,3.2890357104520263e-15,0.06406559724714467
0.1687526625,120,15.236977252351776,2.3092638912203256e-14,3.982925100842749e-15,0.07010976113345813
0.15000270000000002,120,15.457103952562505,2.398081733190338e-14,4.010680676458378e-15,0.0722025883112224
0.13125273750000002,122,16.122103708526122,2.842170943040401e-14,4.805184028455756e-15,0.07871638201402509
0.11250277500000001,122,16.3520512852695,3.108624468950438e-14,5.290906601729262e-15,0.08103573729173241
0.0937528125,124,17.02702247906127,3.552713678800501e-14,6.054184931159057e-15,0.088042820840467
0.07500285000000001,124,17.2670941174118,3.730349362740526e-14,6.34561847512316e-15,0.09060670871352916
0.05625288750000001,126,17.952344059073226,4.085620730620576e-14,6.7914424084492e-15,0.09813188990378663
0.037502925000000006,126,18.202851194039425,4.085620730620576e-14,6.923281392623437e-15,0.10095941429541011
0.0187529625,128,18.898695443546014,4.263256414560601e-14,7.143591274072492e-15,0.1090286812518032
3e-06,128,19.159957760070384,4.440892098500626e-14,7.404667157207001e-15,0.11214009011981518
