iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective_at_source,projected_integral_at_source,unresolved_integral_at_source,jacobian_condition_number,source_curvature_energy,source_maximum_turning_angle_deg,candidate_curvature_energy,candidate_curvature_energy_ratio,candidate_maximum_turning_angle_deg
1,1.0,0.0545545203698558,0.13789383576768866,0.06328051304265471,0.05957479970044262,0.0037057133422120914,450.594279724084,21.61897060297593,15.914362199494974,21.601271826010358,0.9991813311886766,15.954340401193646
