lambda,thickness,s_lambda,s_tau,subiterations,body_xi,body_eta,free_xi,free_eta
0.0,0.06231141246552597,3.9651880347448856,-4.093843789381413,0,4.448675468716075,0.36009658263899125,4.466893562602303,0.3005078825474345
0.004138803876956208,0.06148378329391005,4.010229850919406,-4.089623046842758,45,4.452633426547607,0.36130665178401,4.470609545082051,0.3025094174054433
0.008277607753912416,0.06087532493233808,4.0419937478880925,-4.085439756378341,56,4.456591384379139,0.36251672092902876,4.474389606905158,0.3043013581754388
0.012416411630868623,0.06046345980515236,4.0612212096600455,-4.081280510002506,70,4.46054934221067,0.3637267900740475,4.478227147027337,0.3059052959004006
0.016555215507824832,0.06021402525279828,4.069749928728936,-4.0771341965643035,86,4.464507300042201,0.36493685921906627,4.48211217725358,0.307353900494137
0.02069401938478104,0.06007682602472901,4.070757079254222,-4.0729931192696744,101,4.468465257873733,0.366146928364085,4.486030021912915,0.3086951739134729
0.02483282326173725,0.05999462587647735,4.068051250335348,-4.068853499190937,108,4.472423215705264,0.3673569975091038,4.489963946746973,0.3099838514512056
0.02897162713869346,0.059929246651501164,4.064207131525942,-4.064714178959913,109,4.4763811735367955,0.36856706665412253,4.493902789543045,0.31125644306001027
0.033110431015649665,0.059867426551976625,4.060122021492567,-4.060574913414359,109,4.480339131368328,0.3697771357991413,4.4978426729266925,0.3125256310602184
0.03724923489260587,0.059806258941227784,4.0559927258263775,-4.056435657562336,109,4.484297089199859,0.3709872049441601,4.501782747079595,0.31379419508230727
0.041388038769562076,0.05974520702124145,4.051855595589984,-4.052296403418309,109,4.48825504703139,0.37219727408917885,4.505722855057203,0.31506264846876963
0.04552684264651828,0.05968417547285967,4.047717085790612,-4.048157149574703,109,4.492213004862921,0.3734073432341976,4.5096629689908925,0.31633108237376967
0.04966564652347449,0.05962314750481919,4.043578333535334,-4.0440178957838855,109,4.496170962694453,0.37461741237921636,4.513603083971373,0.31759951285487226
0.05380445040043069,0.05956212016543341,4.039439538712796,-4.039878642002337,109,4.5001289205259845,0.3758274815242351,4.517543199135653,0.3188679427347894
0.0579432542773869,0.05950109293638652,4.035300736423398,-4.035739388222416,109,4.504086878357516,0.3770375506692539,4.521483314332193,0.32013637250918897
0.0620820581543431,0.05944006572674264,4.031161932825328,-4.031600134442781,109,4.508044836189048,0.37824761981427263,4.525423429534407,0.3214048022650333
0.06622086203129932,0.05937903852056118,4.027023128998086,-4.027460880663197,109,4.512002794020579,0.3794576889592914,4.529363544737633,0.32267323201756654
0.07035966590825553,0.05931801131505028,4.022884325130748,-4.0233216268836225,109,4.51596075185211,0.38066775810431014,4.533303659941054,0.3239416617694585
0.07449846978521174,0.059256984109721474,4.018745521256401,-4.019182373104051,109,4.519918709683642,0.3818778272493289,4.53724377514453,0.3252100915211763
0.07863727366216795,0.05919595690448945,4.01460671738083,-4.01504311932448,109,4.523876667515173,0.38308789639434765,4.541183890348033,0.3264785212728016
0.08277607753912417,0.059134929699339395,4.010467913505045,-4.010903865544911,109,4.5278346253467046,0.3842979655393664,4.54512400555156,0.3277469510243485
