outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction,s_nu_left,s_nu_right,k_contribution_linear_exact,k_contribution_endpoint_average,k_contribution_within_panel_slope,s_nu_weak_projected_left,s_nu_weak_projected_right,k_contribution_weak_projected,k_contribution_weak_projection_error,s_nu_endpoint_jump_to_next
0,4.582967390871229,-0.0842727105016681,0.0029880672356762,0.0014940336178381,9.580375552966634e-05,-0.1753086153018577,9.183260083144841e-05,0.23467241863650776,0.23467241863650776,-0.6348819604600284,0.2842647298563125,0.0003022001633362703,9.183260083144866e-05,0.0002103675625048216,-0.5379630692820463,0.09042694750034827,0.0002479447778713805,2.8067726706861412e-05,-0.2876288146855711
1,4.581007440102702,-0.0866021430918203,0.0031080599025116,0.0045420971869319995,0.0002912584852799298,-0.062543882991243,1.215791385011506e-05,0.031068781924378792,0.26574120056088657,-0.0033640848292586,-0.1217236811532269,1.5786313238146576e-05,1.2157913850114963e-05,3.628399388031613e-06,0.09042694750034827,-0.02977429629342873,6.6006311837766505e-06,2.680750861285192e-05,0.1761929159396271
2,4.579008920048,-0.0890608866675959,0.0032320715398213,0.00771216290809845,0.0004945365091058413,0.0157929477713092,8.061342314230618e-07,0.0020600251775614274,0.26780122573844795,0.0544692347864002,-0.0228833392437826,2.4177045468099413e-06,8.06134231423021e-07,1.6115703153869206e-06,-0.02977429629342873,-0.12143137468386152,2.0736562903636276e-05,2.7053216968081346e-05,-0.3005126942547029
3,4.57699890729571,-0.0916669230376908,0.0033602013398211,0.01100829934791965,0.0007058987207072101,-0.0157577877567249,8.34364454216051e-07,0.0021321657311502086,0.26993339146959816,-0.3233960334984855,0.2918804579850351,0.0001068389612132673,8.343644542160832e-07,0.00010600459675905122,-0.12143137468386152,0.15856281762151275,2.311061913343495e-05,3.543653199996707e-05,-0.1590927898198129
4,4.575153761064049,-0.0945517936048984,0.0034925487190512,0.014434674377355801,0.0009256123816006332,0.0917391888185608,2.939356511044053e-05,0.07511340149754914,0.3450467929671473,0.1327876681652222,0.0506907094719006,3.1355187295922255e-05,2.9393565110440913e-05,1.9616221854813365e-06,0.15856281762151275,0.061360390258332426,4.498023342282037e-05,1.2261326115099382e-06,0.0133104095875623
5,4.57332492153887,-0.0976071356468415,0.0036292146221373,0.01799555604795005,0.0011539511773054627,0.0181794425968244,1.1994268820612197e-06,0.0030650597374190943,0.34811185270456635,0.0640011190594629,-0.0276422338658144,3.739424716413436e-06,1.1994268820612e-06,2.5399978343522368e-06,0.061360390258332426,-0.067701088776317,5.074089264935897e-06,2.07768893052511e-06,-0.12129486022859698
6,4.571507677673992,-0.1008281709960401,0.0037703004489924,0.021695313583514897,0.0013911952809349335,-0.0168697985672183,1.0729901957533257e-06,0.0027419587611686442,0.35085381146573497,-0.1489370940944114,0.1151974969599729,2.29932286383682e-05,1.0729901957534458e-06,2.1920238442614757e-05,-0.067701088776317,0.03238707818259054,4.322925701435988e-06,8.45762141389968e-06,-0.1451957313869244
7,4.569847960420468,-0.104291249715035,0.0039159085345256,0.0255384180752739,0.0016376313977715896,0.0355753564278709,4.955997277890918e-06,0.012664738420000456,0.3635185498857354,-0.0299982344269515,0.1011489472826925,1.0568663521121982e-05,4.955997277890806e-06,5.612666243231177e-06,0.03238707818259054,0.05762541148486581,8.13977663284617e-06,4.008579829806401e-06,-0.0653615009440776
8,4.568335406829908,-0.1079836885976998,0.0040661417439954,0.0295294432145344,0.0018935528122493589,0.0022067987350045,1.9801950318300732e-08,5.060263493402253e-05,0.36356915252066946,0.0357874463386149,-0.031373848868605,1.548210272284852e-06,1.9801950318308786e-08,1.5284083219665432e-06,0.05762541148486581,-0.051299207102781616,4.06093542903814e-06,5.947238451811667e-07,-0.05451212484456569
9,4.566913921150443,-0.1118750958685251,0.004221103643671,0.033673065908367605,0.002159259427433564,-0.0348287156400557,5.120365171126384e-06,0.013084770202858823,0.37665392272352827,-0.0858859737131707,0.0162285424330583,8.788284180009482e-06,5.120365171126531e-06,3.6679190088829497e-06,-0.051299207102781616,-0.03559350969228973,8.05446431420121e-06,2.939875275287186e-06,-0.1021967496916128
10,4.565692060484295,-0.1159947715630161,0.0043808987279576,0.0379740670941819,0.0024350578172548094,-0.0101156076013664,4.482777278973529e-07,0.0011455454563421722,0.3777994681798705,-0.0859682072585545,0.0657369920558226,8.850282010485299e-06,4.4827772789731293e-07,8.402004282587983e-06,-0.03559350969228973,0.03152603974906833,1.6627945183393494e-06,2.898158782011224e-06,-0.052012026443444305
11,4.5647376489077605,-0.12035272750705,0.0045456310720057,0.04243733199416355,0.002721261242824795,0.0138160609660067,8.676861533604334e-07,0.002217317231385323,0.3800167854112558,0.0137249656123783,0.0139071563196342,8.676987271266292e-07,8.676861533603767e-07,1.2573766252313622e-11,0.03152603974906833,-0.00430181042536188,1.3285026653524005e-06,4.913911182404681e-07,-0.034323916528045
12,4.564015911786262,-0.1249246906441879,0.0047154061148991,0.04706785058761595,0.0030181896827247067,0.0013801976087757,8.982591372883667e-09,2.2954445632733925e-05,0.38003973985688855,-0.0204167602084108,0.0231771554259605,7.557573240823821e-07,8.982591372872597e-09,7.467747327095094e-07,-0.00430181042536188,0.008893827645512742,9.328045083414358e-08,3.6706284996349883e-07,-0.021398768945526402
13,4.56358303563265,-0.1297046820441695,0.004890329237447,0.051870718263789,0.003326169874867399,0.0158604878726045,1.2301871408247543e-06,0.0031436656383362713,0.3831834054952248,0.0017783864804341,0.0299425892647748,1.5534469988119004e-06,1.230187140824747e-06,3.2325985798715343e-07,0.008893827645512742,0.027718025265126168,1.7831907995676346e-06,6.479593927280999e-08,0.0014198250542447992
14,4.563467401543184,-0.1346815085937175,0.0050705059138355,0.05685113583943025,0.0036455353176228465,0.009141267464404,4.2370552380066826e-07,0.0010827527387844641,0.3842661582340093,0.0313624143190196,-0.0130798793902089,1.2582759248717225e-06,4.2370552380079335e-07,8.345704010709291e-07,0.027718025265126168,-0.008362668982448097,1.0249630294939102e-06,3.1001572825580466e-08,0.0178231863039348
