benchmark,case_code,fn_b,speed_m_s,wave_omega_rad_s,source_encounter_omega_rad_s,wave_number_rad_m,wavelength_m,wave_amplitude_m,lambda_over_l,reference_heave_rao_m_per_m,reference_pitch_rao_rad_per_wave_slope,heave_digitization_uncertainty_abs,pitch_digitization_uncertainty_abs,source_kind,response_wavelength_m,frequency_index,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,heave_response_real_m_per_m,heave_response_imag_m_per_m,pitch_response_real_rad_per_m,pitch_response_imag_rad_per_m,heave_rao_m_per_m,pitch_rao_rad_per_m,pitch_rao_rad_per_wave_slope,point_vertical_rao_m_per_m,heave_phase_lead_deg,pitch_phase_lead_deg,point_phase_lead_deg,fridsma_heave_phase_lag_deg,fridsma_pitch_phase_lead_deg,cg_accel_rao_mps2_per_m,point_accel_rao_mps2_per_m,cg_accel_g,point_accel_g,dynamic_condition_number,equation_relative_residual,heave_finite_length_factor,pitch_finite_length_factor,provider_route,matrix_contract,configuration,linear_gate_eligible
begovic_2014_mono_efd_republished_2020,C1,2.26,4.6,5.65,20.646,3.26,1.928,0.02,1.014,0.1298076923,0.1254807692,0.01730769231,0.01730769231,red_triangle_EFD_graph_digitization,1.927808882570773,0,5.653511546225572,20.645999999999997,3.259236620385745,0.15969893933035206,0.1854035463087217,-0.20512134333843512,0.2793728649746225,0.24470027831428753,0.34658904076311015,0.10634055796847601,0.5287066130197793,139.2597518650864,-143.7131136390841,-170.52194428793112,-139.2597518650864,-143.7131136390841,104.30528385870119,225.3650618172617,0.21272357809996517,0.45961681474766963,7.901201769059412,1.776203181341233e-16,0.40298278067196686,0.6174479899180991,faltinsen_ch9_reduced_order_planing_plus_matched_bie_planing_base_plus_matched_radiation,heave_pitch_2x2_v1,FnB=2.26,False
begovic_2014_mono_efd_republished_2020,C2,2.26,4.6,5.03,16.8796,2.576,2.44,0.02,1.284,0.2639423077,0.2769230769,0.01730769231,0.01730769231,red_triangle_EFD_graph_digitization,2.438466797073037,1,5.026802804762901,16.879600000000003,2.5766950424428487,0.14619760140050445,0.37720583561905086,-0.41144220652448654,0.2532713595500927,0.4045466364714051,0.48314704891791543,0.18750649221565058,0.7659075661084446,158.81464374648976,-121.61519373072586,-152.91158914084772,-158.81464374648976,-121.61519373072586,115.26379020194652,218.22307011134254,0.2350727112764227,0.44505120527671027,7.774260693325118,5.556569610880784e-16,0.5938382894184451,0.7461755176855023,faltinsen_ch9_reduced_order_planing_plus_matched_bie_planing_base_plus_matched_radiation,heave_pitch_2x2_v1,FnB=2.26,True
begovic_2014_mono_efd_republished_2020,C3,2.26,4.6,4.4,13.4712,1.972,3.186,0.02,1.677,0.4716346154,0.4759615385,0.01730769231,0.01730769231,red_triangle_EFD_graph_digitization,3.1855155410694915,2,4.398052485760458,13.471200000000003,1.9724233726607707,-0.021869751356447024,0.542618763971168,-0.571137849167543,0.05514085787735761,0.5430593052678417,0.5737934793627216,0.2909078686228923,0.9345759005531662,-177.69199536462284,-95.51456509228531,-130.6610151924699,177.69199536462284,-95.51456509228531,98.55072590439809,169.60050683017946,0.2009875460109173,0.3458887730880157,7.00125360294326,1.2954212991985431e-16,0.7477009086809961,0.8449893238239109,faltinsen_ch9_reduced_order_planing_plus_matched_bie_planing_base_plus_matched_radiation,heave_pitch_2x2_v1,FnB=2.26,True
begovic_2014_mono_efd_republished_2020,C4,2.26,4.6,4.08,11.9,1.7,3.695,0.032,1.945,0.6879807692,0.7528846154,0.01730769231,0.01730769231,red_triangle_EFD_graph_digitization,3.6971351524724354,3,4.082419300063287,11.900000000000002,1.6994740652036338,-0.14499635500027905,0.568008087658858,-0.5913157976950221,-0.08345447811840938,0.5862227653454273,0.5971758723539627,0.3513886352142762,0.9757024980946116,-165.67983562772383,-81.96670227723445,-118.63689333326613,165.67983562772383,-81.96670227723445,83.01500580056599,138.169230755178,0.27088559147294045,0.4508588951543795,6.44797797811335,2.7157907650885813e-16,0.8086760642445181,0.883172578357788,faltinsen_ch9_reduced_order_planing_plus_matched_bie_planing_base_plus_matched_radiation,heave_pitch_2x2_v1,FnB=2.26,True
begovic_2014_mono_efd_republished_2020,C5,2.26,4.6,3.77,10.4354,1.449,4.337,0.032,2.283,0.9151442308,0.9951923077,0.01730769231,0.01730769231,red_triangle_EFD_graph_digitization,4.336015644104087,4,3.7696831794607144,10.4354,1.4490688740302795,-0.2676805278240951,0.5529015849768188,-0.5707229008602829,-0.22321433056145853,0.6142906703231497,0.6128207461683851,0.4229065692812471,0.9957316316387053,-154.16662381220752,-68.63913111230643,-106.59434401726799,154.16662381220752,-68.63913111230643,66.89476321302062,108.43275820410207,0.21828375875723718,0.35382605298764275,5.94304211408039,5.700839031500639e-17,0.8585610505859478,0.9140486456288699,faltinsen_ch9_reduced_order_planing_plus_matched_bie_planing_base_plus_matched_radiation,heave_pitch_2x2_v1,FnB=2.26,True
begovic_2014_mono_efd_republished_2020,C6,2.26,4.6,3.46,9.0582,1.217,5.161,0.035,2.717,1.120673077,1.233173077,0.01730769231,0.01730769231,red_triangle_EFD_graph_digitization,5.159088267622884,5,3.4559208929702296,9.0582,1.217886762397776,-0.3764926650559819,0.4988812427282527,-0.5150616960436942,-0.35553139566595804,0.6250033769405102,0.6258523180715965,0.5138838333700402,0.998651615839751,-142.95909699490426,-55.38386372300542,-94.08711183189297,142.95909699490426,-55.38386372300542,51.2821441063027,81.94035098847277,0.18302631823513582,0.292445665400167,5.473201257907758,2.584193176751098e-16,0.8987788523732766,0.9387191686341765,faltinsen_ch9_reduced_order_planing_plus_matched_bie_planing_base_plus_matched_radiation,heave_pitch_2x2_v1,FnB=2.26,True
begovic_2014_mono_efd_republished_2020,C7,2.26,4.6,3.14,7.7676,1.006,6.245,0.035,3.287,1.125,1.189903846,0.01730769231,0.01730769231,red_triangle_EFD_graph_digitization,6.246656125066137,6,3.1407001299963366,7.7676,1.0058477978268834,-0.46081770557037094,0.41528937185317466,-0.43092851922955855,-0.47594046171985027,0.6203371826203435,0.642042609012427,0.6383099017560598,0.9917731350097096,-132.02520724906148,-42.158487433361756,-80.87600638119434,132.02520724906148,-42.158487433361756,37.4284221701989,59.83923684439763,0.13358229119597023,0.21356663993860467,5.081503842265453,1.7874999524797901e-16,0.9302646093631562,0.9579018417124507,faltinsen_ch9_reduced_order_planing_plus_matched_bie_planing_base_plus_matched_radiation,heave_pitch_2x2_v1,FnB=2.26,True
begovic_2014_mono_efd_republished_2020,C8,2.26,4.6,2.83,6.579,0.815,7.71,0.045,4.058,1.116346154,1.185576923,0.01730769231,0.01730769231,red_triangle_EFD_graph_digitization,7.705081707394022,7,2.827884371298716,6.579000000000001,0.815459919282888,-0.516033840054693,0.3136136703435022,-0.323485128185697,-0.583384603800204,0.6038579785909228,0.6670683803842286,0.818027182710397,0.9849163423178245,-121.28866411453197,-29.008245610977895,-66.7874561351721,121.28866411453197,-29.008245610977895,26.13693041712376,42.630371409380906,0.1199351326671768,0.19561896401137402,4.798373763724885,1.7076429475564425e-16,0.9538280855566397,0.9721852562946065,faltinsen_ch9_reduced_order_planing_plus_matched_bie_planing_base_plus_matched_radiation,heave_pitch_2x2_v1,FnB=2.26,True
